particle_id,x,y,vx,vy,time,energy,faug
0,-6663185483847.082,-631352010870.9528,-958.9146259083626,-83.22455522054337,171628083811.6132,-32398.93280409556,1.215877022743336
0,-39136727516476.65,-3424560419557.7363,-764.9006592766564,-65.63084490126114,211148671707.79855,-35738.26574806991,1.220171450147756
0,-74748193129352.39,-6477989149824.381,-706.231759340664,-60.524401404132554,259769616800.62033,-35737.71391217294,1.2247328600664944
0,-115630182228499.94,-9980464802339.83,-663.7500486011882,-56.85074469180944,319586447155.70245,-35737.45455736571,1.2295900908913964
0,-163094611756474.1,-14045018736105.906,-628.2361145556058,-53.78912200763106,393177225510.5421,-35737.33581606997,1.2347765484852622
0,-218461412271811.9,-18784805083195.07,-596.3951297315645,-51.049263664114854,483713661940.277,-35737.24994687151,1.2403311769428198
0,-283161593266858.7,-24322288554108.05,-566.6377675649059,-48.49194094748964,595097812300.4202,-35737.18388183674,1.2462996953932066
0,-358773758728658.7,-30792459771384.95,-538.0540777482349,-46.03774973216043,732130254051.978,-35737.13103905023,1.25273619098369
0,-447036098420911.5,-38343889873750.14,-510.05622783008795,-43.63555397241084,900716987727.0834,-35737.08766360005,1.259705195707132
0,-549839723502450.4,-47138168595024.94,-482.22543520626175,-41.249023791903795,1108123981340.8296,-35737.05145448039,1.267284430582973
0,-669199648496180.9,-57347421516759.37,-454.23601544931864,-38.84997888957799,1363290328431.9043,-35737.02094556889,1.2755684861914611
0,-807194239468679.5,-69149125635899.54,-425.8127281999423,-36.41466251039546,1677213516620.3262,-35736.99520013874,1.284673842077383
0,-965858254651067.2,-82716953092525.16,-396.70359252142674,-33.92137538545105,2063423411482.4,-35736.973652338595,1.2947458413557813
0,-1147006957707747.2,-98205718328781.2,-366.6597806923739,-31.34873321775791,2538565384109.942,-35736.956024612955,1.305968589384103
0,-1351957570934008.0,-115727545105774.95,-335.41788216860454,-28.67413659445922,3123117714735.799,-35736.94228779726,1.318579345218505
0,-1581097206851711.2,-135314905652464.4,-302.68109831471253,-25.87215514321031,3842274192010.384,-35736.93264685794,1.3328900333381606
0,-1833219376274264.0,-156863873264512.1,-268.0958133535663,-22.912520019797338,4727029947328.75,-35736.92754234103,1.3493204523106352
0,-2104630243706400.0,-180057699497788.66,-231.8460524890548,-19.81098339930708,5815517322893.456,-35736.63706844722,1.3684515107766542
0,-2390809304504403.5,-204508955890337.9,-197.0414973740376,-16.833579654442662,7154649348474.241,-35736.63706844722,1.3911144267352291
1,-354893206793667.5,60302900287.06761,644.6056637751038,0.0335762696777664,7154649348474.241,-1762.6773755259055,1.3911144267352291
0,-2686734600140413.5,-229787368866779.9,-163.5052314446596,-13.965117692899652,8802141659541.008,-35736.63706844723,1.4185494705713353
1,-766155850797801.0,-849141360651.9304,-429.8478377950088,-0.4101175974132825,8802141659541.008,-43166.51951894679,1.4185494705713353
0,-2983471336484350.5,-255128036322105.56,-130.452693873687,-11.138457133965892,10829000000000.014,-35736.63706844723,1.4527075651238155
1,-1476039766451932.2,-1507093484453.5518,-290.33564583558626,-0.2620358799600139,10829000000000.014,-44890.13064160758,1.4527075651238155
