particle_id,x,y,vx,vy,time,energy,faug
0,-12495524102178.242,476272655936.63824,1414.6750789056,-12.00107373759227,1677213516620.3262,-3092.991632989608,1.2804918922009576
0,-271248867374037.7,-18704807006029.65,-578.0222433329815,-37.928206872736936,2063423411482.4,-33058.05194412367,1.2901109908673605
1,-28317814803730.57,513452383092.92175,1112.0179328357606,-2.564802956452552,2063423411482.4,-989.5766389559722,1.2901109908673605
0,-523868583875855.94,-35222737545254.15,-494.9481505170917,-32.27835753785532,2538565384109.942,-33196.12102475742,1.3007929884983311
1,-319465366479597.1,-16397811059854.46,-558.3541315457207,-27.099798035857077,2538565384109.942,-33850.024795579724,1.3007929884983311
0,-794470894533810.1,-52837608049964.47,-435.0344983951134,-28.27337177231272,3123117714735.799,-33195.817572919215,1.3127491841660337
1,-617299289356846.4,-30790115373571.734,-471.0221494008408,-22.68670630679482,3123117714735.799,-34055.24319324324,1.3127491841660337
0,-1087891378792387.8,-71880972382020.33,-383.6612208001408,-24.86841130723996,3842274192010.384,-33195.58594433208,1.3262548145188278
1,-931912008760313.8,-45907686927289.05,-408.2173808546245,-19.574784855805117,3842274192010.384,-34054.95051722486,1.3262548145188278
0,-1405379286987403.0,-92434955517894.58,-336.05071582546816,-21.7300922966996,4727029947328.75,-33195.41159331744,1.3416762796318131
1,-1267903706415600.5,-61989560843692.71,-354.0654663981992,-16.917707567914384,4727029947328.75,-34054.69976878142,1.3416762796318131
0,-1745064649884588.5,-114373283961688.31,-289.7582669690924,-18.690879561099468,5815517322893.456,-33195.275218489856,1.3595140182404342
1,-1624652632927814.5,-79006393964538.89,-303.5132526390085,-14.453027369064516,5815517322893.456,-34054.506375635705,1.3595140182404342
2,-238974765342597.5,534747380465.73145,713.1653385918953,0.3121918927766406,5815517322893.456,3788.438047315926,1.3595140182404342
0,-2101018166608990.8,-137303022294667.8,-243.69839605626416,-15.676549341346105,7154649348474.241,-33195.24625630528,1.3804728102820198
1,-1996744515339216.0,-96692859863742.05,-253.92858302915616,-12.046980505977528,7154649348474.241,-34054.44248172772,1.3804728102820198
2,-689015121849687.9,-9161232788752.855,-457.80112415480033,-5.425212408010427,7154649348474.241,-36170.043348059146,1.3804728102820198
3,-335486843571628.0,544950521250.1736,665.5419765495033,0.2917062899917038,7154649348474.241,4324.998250167497,1.3804728102820198
0,-2466322428410763.5,-160767223560195.94,-201.9938869681208,-12.954585606881531,8802141659541.008,-33195.24625630528,1.405583731050048
1,-2375302645345524.0,-114615806582873.88,-208.26627621288856,-9.83970132623848,8802141659541.008,-34054.44248172773,1.405583731050048
2,-1329536993895636.0,-16623103081484.363,-336.28454521347277,-3.8615874566838313,8802141659541.008,-37294.42280869961,1.405583731050048
3,-791911996858711.4,-8175072879164.35,-438.3102553363976,-3.943199779689013,8802141659541.008,-36646.46891150468,1.405583731050048
0,-2835409249815788.0,-184397748875576.1,-163.96759287404433,-10.478714374467597,10829000000000.014,-33195.24625630528,1.436428300214776
1,-2754103174067709.5,-132471156982587.92,-167.52161726268832,-7.876772380976008,10829000000000.014,-34054.44248172773,1.436428300214776
2,-1920003601443734.0,-23322650901470.28,-251.74088922022665,-2.82046116573319,10829000000000.014,-37378.73869535026,1.436428300214776
3,-1526409190821341.0,-14623704814096.908,-305.05230426765763,-2.6208200297876116,10829000000000.014,-38158.9030355499,1.436428300214776
