particle_id,x,y,vx,vy,time,energy,faug
0,16689172523776.947,3339231644425.815,854.7702610613816,-970.6154200213316,1677213516620.3262,47475.15502130415,1.250805714818919
0,132647119961090.28,-274124366810207.5,236.961688752445,-633.3346477149962,2063423411482.4,35708.41059873908,1.2571535069731383
0,237195044420695.53,-557551021604687.2,207.09072698571364,-567.1142532834037,2538565384109.942,35673.66657062265,1.2641770596305544
0,352049149508473.2,-874176640291854.4,187.46385507754653,-519.6137169104861,3123117714735.799,35673.906239666685,1.2719305540971435
0,480828657800255.0,-1232693807721877.0,171.64133247948322,-479.65995382876093,3842274192010.384,35674.01479066526,1.2804972575238454
0,626201662029871.9,-1640312885246133.8,157.67643383603897,-443.4541571227766,4727029947328.75,35674.04063463425,1.2899923359090917
0,790549984737982.4,-2103828924594604.0,145.12375043625184,-410.30750006828185,5815517322893.456,35674.10385525548,1.3005690854847929
0,977815529083411.0,-2634378589166479.5,135.30548757887394,-384.0181633543168,7154649348474.241,35674.103855255475,1.3124294042502496
0,1193875235823486.2,-3248514006747661.0,127.53383226632768,-362.9763576224032,8802141659541.008,35674.103855255475,1.325840616225895
0,1445535797426536.5,-3965572390370329.0,121.2168171912335,-345.71755918825323,10829000000000.014,35674.10385525549,1.3411617346934004
