particle_id,x,y,vx,vy,time,energy,faug
0,-2810034630355.283,-264687679195.7397,-1064.2982887054236,-96.71745138445816,40233549958.93272,53319.125321079744,1.17636937833235
0,-12030760824663.271,-1101277469480.2805,-957.3307289649528,-86.80743650475328,49498080053.39469,52334.512571096304,1.1786881130772129
0,-22658146415869.42,-2064734572243.019,-912.1975825561163,-82.68631488092645,60895942104.86272,52335.16057762253,1.1811007964129807
0,-35202731084412.29,-3201738688139.1772,-879.416894149382,-79.70222054686667,74918375840.81139,52335.46345030796,1.1836139396824157
0,-50125425470312.83,-4554123113604.644,-852.2123176336294,-77.22932066615991,92169738156.93504,52335.66889371519,1.1862347074403168
0,-67943613690298.75,-6168789400711.185,-828.0836981826358,-75.03790874637154,113393550468.43147,52335.82144303189,1.188971003049628
0,-89261832279451.84,-8100519315025.869,-805.8195829576509,-73.0169846784055,139504543952.8489,52335.94083773694,1.1918315686755516
0,-114794784121500.05,-10414068338100.46,-784.7356594620852,-71.10395817360434,171628083811.6132,52336.03745371627,1.19482610269857
0,-145390438743528.56,-13186261469234.977,-764.404117385086,-69.25974906440219,211148671707.79855,52336.117387813225,1.197965398152559
0,-182055425051181.44,-16508294909433.557,-744.53693480645,-67.45807234823448,259769616800.62033,52336.18452033989,1.201261506523818
0,-225983701942332.6,-20488333970471.44,-724.928536305935,-65.68018212255515,319586447155.70245,52336.24147523989,1.2047279327874532
0,-278589101593810.1,-25254461469943.543,-705.424791715327,-63.91203340042604,393177225510.5421,52336.29011287479,1.2083798686376754
0,-341542142622701.75,-30958012746398.547,-685.9049510167591,-62.14262988793626,483713661940.277,52336.33180145404,1.2122344733035424
0,-416811330412038.4,-37777317043114.34,-666.270439795286,-60.363000111994246,595097812300.4202,52336.36757414704,1.2163112137285543
0,-506708923404405.6,-45921843366011.68,-646.4375138573449,-58.56552673600218,732130254051.978,52336.398222722026,1.2206322795064646
0,-613940789679074.5,-55636716788561.12,-626.3321820099326,-56.74348333818829,900716987727.0834,52336.42435360197,1.2252230928556898
0,-741659443639998.6,-67207522745599.15,-605.8865002070471,-54.89069658151337,1108123981340.8296,52336.44642019231,1.2301129404279538
0,-893518554129065.2,-80965244512375.9,-585.035701031491,-53.00128476054443,1363290328431.9043,52336.46473917934,1.2353357629118842
0,-1073726036216945.2,-97291072246899.23,-563.715817046514,-51.06944153085019,1677213516620.3262,52336.47949510632,1.2409311512425278
0,-1287091114438701.0,-116620665745792.05,-541.8615626626489,-49.089243344724395,2063423411482.4,52336.49073557819,1.246945616477022
0,-1539058239502495.5,-139447226062103.56,-519.4042944653736,-47.054464186547456,2538565384109.942,52336.498358207595,1.2534342268794352
0,-1835717112995553.5,-166322402510750.5,-496.2698926893049,-44.958383296270995,3123117714735.799,52336.50208959304,1.2604627446885823
0,-2183889424414048.8,-197864150185769.44,-473.11945409508,-42.86089323855448,3842274192010.384,52336.58127423721,1.268110453414748
0,-2592920424909120.0,-234919047884176.97,-452.6685874209453,-41.00802526998921,4727029947328.75,52336.58127423721,1.2764739559185525
0,-3075366887777439.5,-278624619907214.56,-434.7997121014516,-39.389114107071165,5815517322893.456,52336.58127423721,1.285672356562194
0,-3646559840966633.0,-330369710877299.0,-419.1664682318181,-37.97276987129852,7154649348474.241,52336.58127423717,1.2958544193023078
1,-131507077608363.0,10636807595.811674,995.5382613127296,-0.0055217065946682,7154649348474.241,72208.13196151081,1.2958544193023078
0,-4325227023693366.5,-391850874235115.25,-405.4898428279858,-36.73370698902072,8802141659541.008,52336.581274237185,1.3072089745780324
1,-1067254184716637.2,-302507930451.3464,-542.2907694626485,-0.144467976925079,8802141659541.008,37706.7437226241,1.3072089745780324
2,-195656644072821.5,11756660335.392551,926.0197116291736,-0.0013019032567762,8802141659541.008,77085.49223487038,1.3072089745780324
0,-5134293986376877.0,-465144944337785.44,-393.53840517410015,-35.650952750057854,10829000000000.014,52336.58127423717,1.3199800038714793
1,-2062641438812427.2,-566284703414.0898,-451.1093456003524,-0.1190672852378278,10829000000000.014,37427.95283416138,1.3199800038714793
2,6.618145826530187e+16,-58932236319296.375,35363.44688421317,-31.488109048742587,10829000000000.014,625285178.832684,1.3199800038714793
3,-315152112520222.25,11859017347.303543,832.3109147089647,0.0017163685456543,10829000000000.014,74383.54843160318,1.3199800038714793
4,-302185382800903.25,10242293111.048294,846.7153757368181,0.0011830338167723,10829000000000.014,77296.80441624898,1.3199800038714793
