particle_id,x,y,vx,vy,time,energy,faug
0,-122770899871993.84,7042313963.37064,800.3495529100727,0.0040078553139862,3842274192010.384,-2176.22726169863,1.331380631939987
0,-503122783861786.25,-147886601606.18573,-491.16004056207254,-0.1321896573585917,4727029947328.75,-40274.555506515986,1.3475775386171984
1,-177215809984926.78,7535607539.887712,745.3373871781957,0.004815001702963,4727029947328.75,-1600.246180429007,1.3475775386171984
0,-972084589940199.8,-272820660743.1594,-384.38996871169667,-0.10157672020863,5815517322893.456,-40943.24195164068,1.3664079870923804
1,-583241612536087.6,-139988605097.73715,-470.6813089520041,-0.1018791426180036,5815517322893.456,-40866.75520269445,1.3664079870923804
0,-1433163889251086.0,-393900072121.4378,-309.11177154862503,-0.0806821809692134,7154649348474.241,-40950.6347484651,1.3886727227197355
1,-1126099323388981.2,-255873165799.61945,-355.46816305948704,-0.0750243766307402,7154649348474.241,-41790.07359712274,1.3886727227197355
0,-1884911820985140.5,-511093946177.7251,-242.3339454296842,-0.0624575910216608,8802141659541.008,-40950.627618321974,1.4155611102738457
1,-1641132621769564.0,-363584170549.2008,-274.928256142493,-0.0569665706893638,8802141659541.008,-41827.38766344933,1.4155611102738457
0,-2310514657136539.0,-619970517828.3444,-181.4984101095108,-0.046048313148111,10829000000000.014,-40950.55336738611,1.448933074372042
1,-2122151927538586.8,-462263155569.86017,-203.42464153482484,-0.0412627631032387,10829000000000.014,-41827.33523335967,1.448933074372042
