particle_id,x,y,vx,vy,time,energy
0,-55621819691063.48,91987926451327.16,751.0222503028492,168.80454041573918,2063423411482.4,9547.223143797832
0,279570948101348.25,77237605833127.34,620.7871026056002,-109.18904809021554,2538565384109.942,1369.960364298895
0,611824046087676.6,8317418030627.275,528.4015375002863,-121.07935154312962,3123117714735.799,1014.7078093956223
1,-99357737160532.14,109211467821979.77,738.8717369793516,126.3566558019586,3123117714735.799,9226.12806046853
0,967880048977314.6,-78213715968919.17,466.573941835668,-118.78194733006048,3842274192010.384,1014.9972846339516
1,382775251877757.5,-6716393141426.665,537.8808196854004,-253.04770069753295,3842274192010.384,-3336.799129845109
0,1356881421933523.2,-180919937811647.47,415.7168954497303,-113.2638914660824,4727029947328.75,1015.2157916396682
1,803959333963623.6,-223929780933647.9,431.5111984853853,-236.17610798108475,4727029947328.75,-4072.626522439663
0,1783341082845680.8,-300401556723298.6,370.0208127733488,-106.3335697446888,5815517322893.456,1015.3494353291462
1,1235306174707075.2,-468859196398292.6,366.3414152297871,-214.53006979280903,5815517322893.456,-4072.7929999545886
0,2249327559018692.8,-437553008609873.6,328.7231508592696,-98.83309258407084,7154649348474.241,1015.3257604794636
1,1688398358167780.0,-741100403376616.9,313.464161342185,-192.8195399878495,7154649348474.241,-4072.66319920322
0,2761836749536235.5,-594519707619128.1,295.76379191781024,-92.08060482655634,8802141659541.008,1015.325760479449
1,2165424994268138.8,-1040900734758425.6,269.3176533582003,-172.52073961285944,8802141659541.008,-4072.6264341775895
0,3332108560849055.0,-774695926885592.5,268.69216280013717,-86.02028238495227,10829000000000.014,1015.3257604794708
1,2675081139314108.5,-1372765807923698.8,236.13219637036772,-156.03339185350202,10829000000000.014,-4072.626434177597
