particle_id,x,y,vx,vy,time,energy
0,-23021062152137.273,-10106189571.465227,-962.1400020199816,-0.3867336327994166,595097812300.4202,49472.11361618474
0,-135803453145775.72,-55027848384.70408,-765.7261021738796,-0.3042316571477634,732130254051.978,46090.65815575156
0,-259383466155021.44,-104092815557.76654,-706.6598049109429,-0.2804251926894348,900716987727.0834,46091.04450870058
0,-401193355267020.94,-160349179464.45636,-663.8915328137447,-0.2632992568186257,1108123981340.8296,46091.21183030639
0,-565773359320675.0,-225608369502.6908,-628.1338208092421,-0.2490249753960325,1363290328431.9043,46091.265387651714
0,-757681632366787.8,-301679780795.0871,-596.0688161173402,-0.2362487776933551,1677213516620.3262,46091.30088847919
0,-981851790825252.4,-390518418663.5071,-566.0960360200797,-0.2243214104191966,2063423411482.4,46091.325359947805
0,-1243717182102697.5,-494275606766.0484,-537.2988133304326,-0.2128724685368294,2538565384109.942,46091.341884132504
0,-1549248547754632.2,-615314371884.6881,-509.08452955968585,-0.2016632371463775,3123117714735.799,46091.351887164405
0,-1904925261380294.5,-756198182841.9763,-481.0304609034378,-0.1905239105843618,3842274192010.384,46091.35586835953
0,-2318091021259060.0,-919832190004.8182,-454.5878718478235,-0.1800291721189787,4727029947328.75,46091.36838154008
0,-2800054211965995.5,-1110693334424.2063,-432.3739959331827,-0.1712161010864958,5815517322893.456,46091.36838154003
0,-3365682232350819.0,-1334668263966.202,-413.5473158104238,-0.1637492459940074,7154649348474.241,46091.36838154005
1,-108748120820956.4,1055404630.2445252,1069.7298441462049,-0.0011208304588501,7154649348474.241,79379.99117395421
0,-4032951415806503.0,-1598874063990.9175,-397.46344047228337,-0.1573719518689278,8802141659541.008,46091.36838154003
1,-1096191049068188.6,-32448215706.990463,-553.805848727265,-0.0154744029603695,8802141659541.008,45960.83743263193
0,-4823725496681570.0,-1911966549297.183,-383.6550753415094,-0.1518981792739685,10829000000000.014,46091.36838154006
1,-2118200434152846.0,-60873279192.364784,-465.55265703739497,-0.0129036925899093,10829000000000.014,45734.881096410165
