particle_id,x,y,vx,vy,time,energy
0,-11496767118254.7,-9861490465.933558,-996.3433306803964,-0.736021203956297,483713661940.277,-32336.613312102156
0,-95799229011951.72,-70463526129.00269,-681.4580877885423,-0.4870015591521036,595097812300.4202,-38359.284327819245
1,-12030845742546.436,-7880530135.327365,-1028.0173459373095,-0.5672260954247205,595097812300.4202,-31796.00407711626
0,-184032328887066.62,-133433380205.62492,-613.658996296835,-0.4375265409947123,732130254051.978,-38366.90378053521
1,-114079280273428.6,-62155648283.46509,-663.5066661681782,-0.3503140523081965,732130254051.978,-38719.11108405396
0,-283051774564184.25,-203986130450.3564,-564.549959827076,-0.402035267385002,900716987727.0834,-38366.62139264945
1,-219391508393831.1,-117669886073.53862,-593.482731705858,-0.3124912805844587,900716987727.0834,-38734.53627024783
0,-395614549401924.8,-284111497777.6734,-523.1811208650497,-0.3722770211568373,1108123981340.8296,-38366.489456141746
1,-336850217108347.75,-179468769484.689,-542.7657662240966,-0.2853861665543636,1108123981340.8296,-38734.246496662585
0,-524108870320456.3,-375513559796.6356,-485.7132984024104,-0.3454022133467234,1363290328431.9043,-38366.43469937141
1,-469581193039931.06,-249222812967.3037,-499.9470442335803,-0.2626193265559482,1363290328431.9043,-38734.09808079364
0,-670795548573065.2,-479797448797.057,-450.28025447227185,-0.32003753142942,1677213516620.3262,-38366.39542732705
1,-620138977250243.8,-328278404142.2388,-461.05342245638707,-0.2420050589218865,1677213516620.3262,-38734.034500012494
0,-837790027563735.0,-598460211797.5408,-415.7822345517897,-0.2953789734055704,2063423411482.4,-38366.36490847953
1,-790787073313838.4,-417820450811.5764,-424.14587253461485,-0.2224868281115171,2063423411482.4,-38733.99954607438
0,-1026917378615217.6,-732788851958.7899,-381.468131847531,-0.2708806319844436,2538565384109.942,-38366.34104248785
1,-983434779723413.6,-518842962190.8181,-388.0690390886491,-0.2034398029043382,2538565384109.942,-38733.97287741376
0,-1239441277790056.8,-883668026074.312,-346.752769867129,-0.2461195824846806,3123117714735.799,-38366.322772995416
1,-1199396229809267.5,-632023767874.8586,-352.0174328876703,-0.1844313553556701,3123117714735.799,-38733.95272910487
0,-1475625762507762.8,-1051268658375.3788,-311.11946066253915,-0.220724373618509,3842274192010.384,-38366.309691465285
1,-1438964838649191.2,-757501624710.5261,-315.3432168992178,-0.1651158393463906,3842274192010.384,-38733.93832236335
2,-126251409465315.05,1407533087.438432,790.7791586181327,0.0008614368109475,3842274192010.384,-4373.574873400852
0,-1734053351917147.0,-1234563441591.5513,-274.05471863344525,-0.1943275680460682,4727029947328.75,-38366.30185344893
1,-1700736733602652.0,-894521455444.2155,-277.4493422958978,-0.1451766593765804,4727029947328.75,-38733.926807122094
2,-498368105339887.5,-28974183646.4396,-487.766378195745,-0.0259062067534154,4727029947328.75,-42671.79685771787
0,-2010576564398110.8,-1430582109337.7273,-235.03694700897464,-0.1665572410789187,5815517322893.456,-38366.310545486645
1,-1980561217538250.0,-1040884094086.9803,-237.7126140873644,-0.1242850585826559,5815517322893.456,-38733.90291307327
2,-962810812473052.4,-53378800902.30224,-379.71150250863127,-0.0197824318171501,5815517322893.456,-43377.870212029055
0,-2298539944328257.0,-1634571596777.1138,-196.74453765045843,-0.1393186435477643,7154649348474.241,-38366.310545486645
1,-2271353301502340.5,-1192849944474.5564,-198.38096144134377,-0.1036217512552293,7154649348474.241,-38733.902913073274
2,-1417062964938736.5,-76887585338.11345,-303.63444607494546,-0.0156125129859529,7154649348474.241,-43387.96489256349
0,-2591367828590494.0,-1841838329159.6584,-160.1981046921127,-0.1133360692218265,8802141659541.008,-38366.310545486645
1,-2566173928487850.5,-1346758902849.9463,-161.0389968782258,-0.0840175283285361,8802141659541.008,-38733.902913073274
2,-1859088910354293.2,-99466723590.08104,-236.01909350386197,-0.011970508978578,8802141659541.008,-43387.96635556982
3,-495367835997605.1,1791917883.3071802,595.7659305961148,0.0008699515698607,8802141659541.008,-2267.823222196748
0,-2878419670736506.0,-2044801229524.2017,-124.30582813562386,-0.0878319262818756,10829000000000.014,-38366.31054548665
1,-2854226571059752.0,-1496928254613.867,-124.49155216556038,-0.0648434191436838,10829000000000.014,-38733.902913073274
2,-2270312039387631.0,-120149869002.29092,-173.49490200536118,-0.0086435626318765,10829000000000.014,-43387.96861084166
3,-865591718064189.2,-21516138980.61228,-411.3193239565943,-0.0084930272949208,10829000000000.014,-44618.85026525901
