particle_id,x,y,vx,vy,time,energy
0,-365623471173371.8,302615916891772.6,527.1255659464523,247.3929866056592,5815517322893.456,433.6002423474274
1,-369368261520753.6,307457388317780.0,522.8576318516526,252.03578488900777,5815517322893.456,476.9185714152991
0,395664114737623.4,453586076270212.6,540.6736888595464,-11.94753762857394,7154649348474.241,-6222.825587734464
1,386335929716592.5,470200449618217.1,539.5770645167221,-0.3651830246464556,7154649348474.241,-5916.947559625754
2,-491105092478627.6,363282402322235.8,493.99063838401514,244.173742205425,7154649348474.241,667.3269916016143
0,1175212443398702.5,352814480971222.1,418.1691854955846,-87.16136848899164,8802141659541.008,-8160.626629378734
1,1167679717083725.2,386232584116546.06,420.3531279694688,-78.35743437729445,8802141659541.008,-7810.780500098656
2,406601839411258.7,554306142582116.8,527.3346646184314,-17.38366530932315,8802141659541.008,-6084.931063772063
0,1928386745188152.8,155926192587091.5,331.52276609985256,-102.819720572939,10829000000000.014,-8322.835189534337
1,1926054986579609.5,204712335361980.7,334.3111480795629,-96.26560357476494,10829000000000.014,-7969.755095537497
2,1326502969877675.8,398033233130650.94,392.534883352979,-107.90111186886736,10829000000000.014,-8688.879766376864
