particle_id,x,y,vx,vy,time,energy
0,-34161584265828.76,968684156.8215984,1035.6235688741283,-0.0026655129415448,2063423411482.4,-7252.281705354573
1,-34159601399738.016,1078964149.2222354,1035.6462793614876,-0.002969595922297,2063423411482.4,-7250.140774938045
0,1426705041350426.2,-53203068138.39343,3119.034791400838,-0.1169227378945193,2538565384109.942,4775159.382867497
1,1427229760041495.5,-59233561846.9305,3120.183316686218,-0.130177496715624,2538565384109.942,4778767.044860713
0,3244418609882868.0,-121344230235.58427,3103.5683740934874,-0.1163450806792156,3123117714735.799,4775175.653749775
1,3245617382980233.0,-135099642496.57932,3104.725461495603,-0.1295349719374685,3123117714735.799,4778782.528436571
0,5474104725766665.0,-204929799756.94556,3098.196932437029,-0.1161440890170296,3842274192010.384,4775175.65374943
1,5476137301349507.0,-228161305280.91345,3099.357995877856,-0.1293114441129856,3842274192010.384,4778782.528434425
0,8213942129218952.0,-307639895393.10645,3095.586475811493,-0.116046340988244,4727029947328.75,4775175.653749431
1,8217002935921328.0,-342515793842.1113,3096.7494800364248,-0.1292027362640766,4727029947328.75,4778782.528434423
0,1.158252856668147e+16,-433920398659.5048,3094.068591488727,-0.1159894835182468,5815517322893.456,4775175.653749431
1,1.1586855974941642e+16,-483113002000.92664,3095.232727755518,-0.1291395038446731,5815517322893.456,4778782.528434425
0,1.5725175425930772e+16,-589218674882.6613,3093.0931527237217,-0.1159529371809638,7154649348474.241,4775175.65374943
1,1.5731062304026992e+16,-656017869285.8778,3094.2580181684616,-0.1290988599228866,7154649348474.241,4778782.528434425
0,2.0820421363976916e+16,-780227717772.7705,3092.4255525217573,-0.115927920891573,8802141659541.008,4775175.6537494315
1,2.082822779908789e+16,-868682192816.2762,3093.5909179120436,-0.1290710388280007,8802141659541.008,4778782.528434424
0,2.708780439304684e+16,-1015177498095.5056,3091.948748843196,-0.1159100523290174,10829000000000.014,4775175.653749432
1,2.7097973252721344e+16,-1130269003397.2795,3093.1144717960688,-0.1290511668729917,10829000000000.014,4778782.528434425
