particle_id,x,y,vx,vy,time,energy
0,-32199684096313.508,-19581699912047.95,-1009.40135004306,-475.38786902708824,2538565384109.942,50481.586907555815
0,-424581581294268.9,-192103227501751.75,-588.9923681817271,-255.99056711038165,3123117714735.799,41905.01022973616
0,-821537046877011.2,-364253454324379.2,-522.2870449322567,-226.14489005727415,3842274192010.384,41872.95717798738
0,-1260731556194382.5,-554215222509257.9,-473.9308902979096,-204.8027253941355,4727029947328.75,41873.19229453897
0,-1753080137330892.2,-766820436606427.9,-432.9508904752243,-186.83523289503992,5815517322893.456,41873.30272505687
0,-2308345410024585.0,-1006307706036262.0,-399.3494873806829,-172.162281132403,7154649348474.241,41873.39190556059
1,-118448246201473.84,4824473861359.4,1035.4077250746125,-3.824125811404265,7154649348474.241,76386.28051279194
0,-2944260250151179.5,-1280356693526512.5,-374.62565062510447,-161.39741865506278,8802141659541.008,41873.3919055606
1,-1074288129663362.8,-142740260651347.75,-544.8439207407251,-68.1649780249576,8802141659541.008,42532.964883246255
0,-3682781306229334.5,-1598450625868362.5,-355.5282938914209,-153.1005840095557,10829000000000.014,41873.39190556059
1,-2077624861735014.5,-267647396800830.16,-456.1144652797401,-56.572057319007186,10829000000000.014,42285.77494576053
