particle_id,x,y,vx,vy,time,energy
0,-53081856522405.664,108361261258.71944,947.9629487565868,-0.0748237930236068,2538565384109.942,-3337.814039851306
0,-370266762139196.25,-2906150399606.802,-532.8875700603027,-3.915827446653503,3123117714735.799,-38615.03312734049
1,-81844137933373.3,123057694834.32204,868.3506213508681,0.0286835438075171,3123117714735.799,-2130.815907316399
0,-715663513146178.1,-5429280850364.979,-439.17826112460995,-3.1937794873238383,3842274192010.384,-38945.2375078873
1,-433381115543135.75,-2932055926470.98,-512.8910877609881,-3.21800027227479,3842274192010.384,-38858.51903066668
0,-1072590454222626.4,-8016323166996.961,-372.15655716436333,-2.689355051298765,4727029947328.75,-38944.9857047352
1,-837641585101163.2,-5449296111929.379,-413.4862037315348,-2.559572011201625,4727029947328.75,-39325.43682550092
0,-1444379744406460.8,-10695626606608.2,-313.8562161067387,-2.2557351924589732,5815517322893.456,-38944.72564242495
1,-1246718080525692.5,-7970386685927.091,-342.8179477855175,-2.104073761353691,5815517322893.456,-39325.60940382689
0,-1826364691188960.0,-13433354131359.203,-258.7884715496108,-1.8493822864765304,7154649348474.241,-38944.60902866729
1,-1662302581856520.2,-10511069418811.686,-280.8223037413546,-1.7100003057891895,7154649348474.241,-39325.46281353893
0,-2206785484304724.0,-16143004784448.666,-205.78244253712796,-1.4605843216065206,8802141659541.008,-38944.583249140815
1,-2074416033013197.2,-13009647472740.855,-221.94282331345596,-1.3392651428220086,8802141659541.008,-39325.317128110655
0,-2573776800830502.5,-18737507596454.9,-158.7538771524732,-1.1173856657947516,10829000000000.014,-38944.58324914081
1,-2468398212332848.0,-15374616665586.729,-169.83365675806812,-1.013581419473809,10829000000000.014,-39325.31712811066
