particle_id,x,y,vx,vy,time,energy
0,-32379838066278.305,72098120555.627,1056.8818990382224,-0.2393013227467182,2063423411482.4,-5263.481654199888
0,-314865500628419.94,-2189086879334.024,-552.0372245002162,-3.620615095308298,2538565384109.942,-38857.77473748874
0,-608434117411699.1,-4105427970648.847,-463.0369007188285,-3.0118527720945045,3123117714735.799,-39091.41112646577
0,-916880824267770.0,-6106587996815.013,-399.1126357482127,-2.583504538050106,3842274192010.384,-39091.12198179499
0,-1244323513345604.2,-8221858900923.959,-343.8776754941474,-2.217158992023326,4727029947328.75,-39090.86238574015
1,-176919135488558.5,84579951408.91092,745.9195850762247,0.0539099531734162,4727029947328.75,-1450.2861550147063
0,-1589342398286058.8,-10442086107913.092,-292.16844898698815,-1.876497754708751,5815517322893.456,-39090.65621512566
1,-583643572964483.8,-1573436365871.275,-470.9077625423495,-1.145075324980071,5815517322893.456,-40704.27104212897
2,-250534293383653.4,83465317299.4332,696.3346621927985,0.0511461164100603,5815517322893.456,-855.1155415899702
0,-1945351109152852.8,-12723782267510.703,-241.24435222618527,-1.5426983521803437,7154649348474.241,-39090.58124809456
1,-1126886856164459.8,-2876289077474.1973,-355.79892729761593,-0.8436987427724889,7154649348474.241,-41624.34634376253
2,-673457780144896.4,-1366854071177.0625,-450.9585934530208,-0.809940809675638,7154649348474.241,-41175.10116386556
3,-350742620723266.06,85337929331.95518,649.0228984987522,0.047148159053706,7154649348474.241,-470.92929039750015
0,-2300640306074997.0,-14989982096169.031,-192.7448551269305,-1.2260896497129767,8802141659541.008,-39090.58034666552
1,-1642522102657534.0,-4087908880281.425,-275.32449256997,-0.6410104873851493,8802141659541.008,-41661.091229663754
2,-1299018602368885.8,-2468949660859.1553,-325.6405713059692,-0.564315651131113,8802141659541.008,-42423.18580427611
3,-771655945151446.8,-1218135811288.9287,-431.6207086600321,-0.5881500762725747,8802141659541.008,-41784.59753317364
0,-2644722289858401.0,-17171927246735.545,-148.8159952525565,-0.940365947938626,10829000000000.014,-39090.58034666551
1,-2124422619842344.8,-5198785399791.689,-203.911814548215,-0.4648162802094434,10829000000000.014,-41660.99828375444
2,-1865287351389124.0,-3436571976072.3735,-238.63020121626425,-0.4016197353859702,10829000000000.014,-42547.19962126172
3,-1486780053069670.5,-2165771802864.791,-293.4889250488717,-0.3791461272596503,10829000000000.014,-43461.37352999728
