particle_id,x,y,vx,vy,time,energy
0,-17230824822694.469,548999234159.3853,1238.3942835975315,-6.72350390649014,1677213516620.3262,-14461.242922195
1,-17199021871534.844,517266201427.86206,1239.276859975374,-6.3607899801077545,1677213516620.3262,-14491.179861591198
0,-2795085209164768.0,-63303819970278.195,-7586.518754093448,-99.5739919682762,2063423411482.4,28735136.541468147
1,-2057716810061846.0,-305695024987185.7,-5535.087700996262,-811.934363329281,2063423411482.4,15584440.749489324
0,-6398696066344876.0,-110593687715570.66,-7582.996417174263,-99.50366541276868,2538565384109.942,28735136.54146584
1,-4685762832833130.0,-691196650091928.1,-5528.75991955512,-810.9976296622593,2538565384109.942,15584440.749484126
0,-1.0830970534405004e+16,-168752390944763.38,-7581.877841450801,-99.4852848068851,3123117714735.799,28735136.54146582
1,-7916918209209754.0,-1165164899380189.5,-5526.735668601331,-810.699372486708,3123117714735.799,15584440.749484122
0,-1.6283306348123814e+16,-240294503203689.16,-7581.337032495751,-99.47708137200608,3842274192010.384,28735136.541465823
1,-1.1891105460041544e+16,-1748125683705116.0,-5525.754196810797,-810.555005226636,3842274192010.384,15584440.749484118
0,-2.2990783375605936e+16,-328305168811284.8,-7581.023580424849,-99.47253052345177,4727029947328.75,28735136.541465823
1,-1.6779767431788164e+16,-2465227609901821.5,-5525.184459299958,-810.4712743593509,4727029947328.75,15584440.749484122
0,-3.1242511301535652e+16,-436578054191352.2,-7580.822589912646,-99.46969116005336,5815517322893.456,28735136.541465823
1,-2.279364168934961e+16,-3347383149943399.5,-5524.8187811883345,-810.4175612403386,5815517322893.456,15584440.749484122
2,-253264831147192.12,637878645797.472,692.4409627195113,0.3948899926321759,5815517322893.456,-1944.0557815538195
0,-4.139413305249689e+16,-569779705330337.0,-7580.68525041551,-99.46778635794472,7154649348474.241,28735136.54146583
1,-3.019192039369086e+16,-4432612379323381.0,-5524.568744190271,-810.3808469918259,7154649348474.241,15584440.749484122
2,9.6788879227769e+16,-779231281582313.6,90949.91259446656,-732.3944798968781,7154649348474.241,4136210130.606057
0,-5.388316593636779e+16,-733650914855111.8,-7580.587280750758,-99.46644513697292,8802141659541.008,28735136.541465834
1,-3.929344504816188e+16,-5767685123666621.0,-5524.390299000601,-810.3546512878654,8802141659541.008,15584440.74948412
2,2.4662814976474963e+17,-1985845469842618.5,90949.90250367354,-732.3944013093537,8802141659541.008,4136210045.5634418
0,-6.924786338250469e+16,-935254234667860.8,-7580.515232007994,-99.46546810271978,10829000000000.014,28735136.54146583
1,-5.0490457465397624e+16,-7410138051421982.0,-5524.259021206244,-810.3353831170818,10829000000000.014,15584440.749484118
2,4.309707151824731e+17,-3470305146197560.0,90949.89997394916,-732.3943809396571,10829000000000.014,4136210045.563442
3,-674363650512942.0,729522347360.9928,554.3577477261756,0.3003960921419791,10829000000000.014,-570.3109285745595
