particle_id,x,y,vx,vy,time,energy
0,-45358603199031.89,-36815685845348.33,-788.8266935938516,-557.9435214686306,1677213516620.3262,104885.5337285535
0,-302020608693319.44,-215555927823480.53,-615.4595183257516,-426.8989825837067,2063423411482.4,100984.26207122696
0,-581404675821434.9,-409135288657090.7,-565.8355537190384,-391.7574886054543,2538565384109.942,100984.52361801012
0,-900884711283445.4,-630217874234094.5,-529.8339637955528,-366.5032531741611,3123117714735.799,100984.65795309829
0,-1270455465620958.0,-885782200105950.9,-499.6683152907982,-345.4380374419537,3842274192010.384,100984.67689931756
0,-1699974575272946.2,-1182656765510546.0,-472.6651611298238,-326.63252837305254,4727029947328.75,100984.94325448306
0,-2201868805558787.2,-1529434089063141.2,-451.3496571737901,-311.81507867100584,5815517322893.456,100984.94325448308
0,-2794738230455709.5,-1938978015758203.2,-435.3681886760964,-300.7207188511423,7154649348474.241,100984.9432544831
0,-3501040883420239.0,-2426809320779730.0,-422.985886021741,-292.1338161628824,8802141659541.008,100984.9432544831
1,-77045164116785.1,-13052579296087.363,-1315.48533447025,-166.89273715659118,8802141659541.008,116483.61287768593
0,-4347724581141615.0,-3011543620730226.5,-413.183621550779,-285.3416355103386,10829000000000.014,100984.94325448308
1,-1528668905938526.2,-176598661991599.84,-611.9199258882497,-67.87083941979012,10829000000000.014,105395.42646266596
2,-64741399652669.54,3896315170847.562,1549.5604785754267,-23.344140651489855,10829000000000.014,124390.81397722382
