particle_id,x,y,vx,vy,time,energy
0,73665836217181.92,-56358754238776.125,531.5278302235702,-875.5498218718457,3123117714735.799,173312.37978243362
0,366087061589084.75,-589634936264559.6,369.6540725886777,-689.7343431315699,3842274192010.384,168735.82196534274
0,677950465280844.5,-1174681567142687.2,338.9803817450876,-638.3001290559434,4727029947328.75,168736.05221448798
0,1034564730014717.2,-1847795211831048.8,318.0069014129432,-601.3673916513359,5815517322893.456,168736.13203581033
1,-19397166848230.164,-135107357658224.69,-354.65695032301727,-953.8342212728,5815517322893.456,152931.9938467529
0,1450302451939329.8,-2634929918763604.5,304.50102534556606,-577.0387578684104,7154649348474.241,168736.13203581027
1,-416685208944261.2,-1100473100881259.8,-273.0802246686099,-650.6167099610054,7154649348474.241,146948.77642654246
0,1944189218521096.5,-3571414159927790.0,295.9315289900182,-561.3835865511169,8802141659541.008,168736.1320358102
1,-844852582339576.4,-2116204075047096.5,-249.45074579905273,-590.0125220726987,8802141659541.008,146945.00886478668
0,2537474538461708.0,-4697239066937601.0,290.0318949314009,-550.5044443913548,10829000000000.014,168736.13203581024
1,-1336056482630717.0,-3276286676447178.5,-237.01826604103044,-559.2014371548522,10829000000000.014,146945.0088647867
2,-117004895343218.12,-141397939987184.47,-811.4075857049814,-711.4902802858642,10829000000000.014,158726.88006217207
