particle_id,x,y,vx,vy,time,energy
0,-55899378716762.44,498475520694.085,929.3655182258752,-0.2137334468145747,2538565384109.942,-5973.1475361705525
0,-366305552034874.4,-13032385179050.035,-528.4568219470633,-17.569306347213725,3123117714735.799,-41569.25091011939
0,-708064253085035.1,-24324169800247.42,-433.68772630875407,-14.261100538964545,3842274192010.384,-41924.577758849744
1,-126074789523671.5,499289848041.30457,791.2567552715194,0.304538291608262,3842274192010.384,-4262.1598001111415
2,-126076742286560.6,514877241738.9014,791.2513559607063,0.3140579568009868,3842274192010.384,-4263.367764385475
0,-1059817399308429.0,-35850389159740.875,-365.9824054652108,-11.954222752040335,4727029947328.75,-41924.33661803247
1,-1.1532075662768136e+17,-2.4113803165278908e+16,-152109.7042412094,-31805.5381760505,4727029947328.75,12074476065.3946
2,-1.1598512727774104e+17,-2.5147169067301572e+16,-152985.97809097395,-33168.518535975905,4727029947328.75,12252428939.256132
3,-181201615485289.2,639320432975.0607,737.5911812029306,0.4216336722235788,4727029947328.75,-3611.000320328283
0,-1424501687191375.5,-47727000861657.555,-306.9910448035961,-9.96870947491533,5815517322893.456,-41924.07327873925
1,-2.808902523343076e+17,-5.873372988980138e+16,-152109.70658765692,-31805.537918250513,5815517322893.456,12074477077.894844
2,-2.8250843187107533e+17,-6.1250683019158744e+16,-152985.97583383028,-33168.51862439472,5815517322893.456,12252429255.82149
3,2598913714713790.5,84451182771235.2,2829.339639814468,90.09131505621065,5815517322893.456,3955617.157821908
0,-1796769657693448.5,-59778595034753.89,-251.14831878594023,-8.104530920971065,7154649348474.241,-41923.95030963132
1,-4.845852308603835e+17,-1.01325544104725e+17,-152109.70536354318,-31805.5376622908,7154649348474.241,12074477077.894844
2,-4.8737685062327674e+17,-1.0566770834384038e+17,-152985.97462938927,-33168.51836326037,7154649348474.241,12252429255.821491
3,6378525091398204.0,204796200062275.97,2818.6447575624557,89.74585722619152,7154649348474.241,3955617.062003142
0,-2163576853517014.5,-71571586455244.14,-196.69495087523217,-6.29811289856267,8802141659541.008,-41923.3172100224
1,-7.351848003460008e+17,-1.537249227398957e+17,-152109.70478815344,-31805.537541978403,8802141659541.008,12074477077.89484
2,-7.39420066995469e+17,-1.6031258720171046e+17,-152985.97406324654,-33168.51824051565,8802141659541.008,12252429255.821487
3,1.1019201688349712e+16,352555002649059.94,2815.5400306432775,89.64634801978788,8802141659541.008,3955617.062003143
4,-494873812048779.8,606973632740.5709,596.1631923963006,0.2945381520230155,8802141659541.008,-2149.8753393109946
0,-2510043513587141.5,-82612959003933.08,-147.60741220565774,-4.678391683622239,10829000000000.014,-41923.317209974935
1,-1.0434896237887468e+18,-2.181902417018777e+17,-152109.7044594197,-31805.53747324122,10829000000000.014,12074477077.894838
2,-1.0495009641329016e+18,-2.275404749588353e+17,-152985.97373979585,-33168.51817038882,10829000000000.014,12252429255.821491
3,1.6724221870628688e+16,534201711920013.8,2814.0831336636675,89.59977364400365,10829000000000.014,3955617.062003144
4,-5499850657799250.0,348001400062151.75,-6125.722374371176,386.0401178877448,10829000000000.014,18812675.923030205
