particle_id,x,y,vx,vy,time,energy
0,-33730583516485.65,6239131953090.999,1034.8900273026327,-17.160188960091677,2063423411482.4,-6348.6460703664925
0,-260536899135206.3,-171147845919593.7,-471.8821861299233,-287.4204294367611,2538565384109.942,-39324.46279947413
0,-511675384598392.5,-323186627697267.8,-396.3689942853007,-238.8685678760047,3123117714735.799,-39574.450394841144
0,-775833350566275.1,-481857583398020.56,-341.93638274010453,-204.7948141139269,3842274192010.384,-39574.16286665504
0,-1056448876653724.8,-649490955330584.6,-294.77327640944804,-175.6588404339069,4727029947328.75,-39573.90165098523
0,-1352254671145938.2,-825332494055090.8,-250.53079475212235,-148.56167089423226,5815517322893.456,-39573.69357819107
0,-1657549921551750.8,-1005882394793304.8,-206.88451348006737,-122.00145225506093,7154649348474.241,-39573.616662128
1,-355078346803050.5,7591922579939.655,644.380031918148,4.229055701448724,7154649348474.241,-1799.881281845097
0,-1962103420172666.5,-1184894881856366.2,-165.11544069911437,-96.71582364029382,8802141659541.008,-39573.615833831114
1,-757906443846146.0,-106302843782042.8,-427.03971220964235,-51.45992188222823,8802141659541.008,-43139.71498962364
0,-2256558758518268.0,-1356678250577491.5,-127.1814320047034,-73.85860873266948,10829000000000.014,-39573.615833831114
1,-1463379322539584.2,-188858393411479.97,-288.63083030729064,-32.88048747057842,10829000000000.014,-44868.0735236851
2,-676387960975196.4,8277216100024.135,553.088927751049,3.4121794729094965,10829000000000.014,-929.9974975470686
