particle_id,x,y,vx,vy,time,energy
0,5560902722880.918,763169670856.566,1237.7252146171,-168.87208068631327,60895942104.86272,315338.0779072592
0,22208669215273.31,-1631625538766.4404,1156.8283609160176,-169.80694426317413,74918375840.81139,314964.2127031154
0,41812354018732.31,-4530101501640.975,1119.7981622403966,-166.37367250695215,92169738156.93504,314964.6529562018
0,65274391424679.555,-8026505812502.64,1093.1071653843649,-163.27240043135336,113393550468.43147,314964.8796594124
0,93512450021603.4,-12251407994740.523,1071.1381765593692,-160.4773094305804,139504543952.8489,314965.029025528
0,127594631517027.44,-17363113310832.328,1051.8097117173877,-157.89352987983395,171628083811.6132,314965.13656494184
0,168796793711229.66,-23552895463427.227,1034.115715849496,-155.45375201461536,211148671707.79855,314965.21799737937
0,218654881152078.88,-31051998102857.367,1017.4916024910405,-153.11262521003215,259769616800.62033,314965.28156860615
0,279023011489661.1,-40140084910159.42,1001.588188737315,-150.83885115491773,319586447155.70245,314965.33211469674
0,352141484027231.6,-51155375504009.36,986.1741263746704,-148.61010610424145,393177225510.5421,314965.3727080616
0,440717704270096.56,-64506806937531.67,971.0880108941308,-146.40996213873862,483713661940.277,314965.4054208943
0,548022977541992.6,-80688627129074.19,956.2125652607582,-144.2259867404222,595097812300.4202,314965.4317144859
0,678008448614608.5,-100297899156954.58,941.4596854081944,-142.04853102075552,732130254051.978,314965.45265129674
0,835443967908604.0,-124055480435877.0,926.7612658499634,-139.86993039743817,900716987727.0834,314965.4690152635
0,1026084298615298.4,-152831140416258.6,912.063299228818,-137.68396017906522,1108123981340.8296,314965.4813808087
0,1256867832321808.5,-187673596096196.12,897.3219272489204,-135.4854536981507,1363290328431.9043,314965.4901510072
0,1536153855134708.2,-229846377723804.25,882.500705112156,-133.27002714108798,1677213516620.3262,314965.49557570706
0,1874005407079167.2,-280870588850733.3,867.5686480256652,-131.033876246968,2063423411482.4,314965.49775543157
0,2282646338300409.5,-342593861507063.75,853.3890926336708,-128.9071965438261,2538565384109.942,314966.3402279196
0,2777815367663796.0,-417394093128842.3,841.5658192042498,-127.13165949900836,3123117714735.799,314966.3402279196
0,3379269288588251.0,-508255946407225.1,831.7403169366124,-125.65457240757908,3842274192010.384,314966.3402279195
0,4111307408524550.5,-618850501494991.6,823.57300019198,-124.42568480377456,4727029947328.75,314966.34022791946
0,5003821525804380.0,-753693887387655.8,816.7871898495179,-123.40391931641008,5815517322893.456,314966.34022791963
1,-311214042769627.06,-38853896094392.43,-992.6066041866918,-117.21088298515716,5815517322893.456,286746.7126117443
0,6093588605763573.0,-918342586464893.2,811.1545759273398,-122.55528148578126,7154649348474.241,314966.3402279194
1,-1515353994382292.5,-180525771961081.25,-853.6330255962722,-100.31570205345795,7154649348474.241,284871.403494515
0,7425859878001576.0,-1119633529573148.8,806.4851168880057,-121.85140420007488,8802141659541.008,314966.34022791946
1,-2877252295042561.0,-340512612270085.7,-807.6680331656178,-94.85862299223936,8802141659541.008,284871.46848114347
2,-421851335170588.94,-34947219488917.387,-977.5691169020566,-75.82845006439545,8802141659541.008,280944.55658179836
0,9056314840243206.0,-1365979328139028.5,802.6197587597617,-121.26849538175205,10829000000000.014,314966.3402279195
1,-4490623777371809.5,-529980623389311.3,-787.3225451056699,-92.45413393220844,10829000000000.014,284871.4684811435
2,-2185615153181217.5,-171067585220625.3,-821.1063179104315,-63.2726604327714,10829000000000.014,278591.79009848135
