particle_id,x,y,vx,vy,time,energy
0,-1111723778851.999,65545529327.62887,3886.9948381446993,-93.30069997787564,1363290328431.9043,-12300.518130982296
0,-227978551357983.97,-5720194340589.727,-593.8178321492544,-14.23687823287304,1677213516620.3262,-36132.53113680566
0,-439998733259297.6,-10788096562194.08,-513.3242187025849,-12.24262777250047,2063423411482.4,-36233.80085127114
0,-669128430937519.5,-16244249998710.072,-455.1872591688891,-10.8247158121912,2538565384109.942,-36233.49319032491
0,-919922287965609.6,-22201550790351.97,-405.5119112927168,-9.622489728803986,3123117714735.799,-36233.27474600615
0,-1194354659204061.8,-28707273494781.31,-359.68404621434803,-8.518824522151814,3842274192010.384,-36233.11985109998
1,-120313797112031.8,158367203114.89334,807.2651580777,0.0849832198660272,3842274192010.384,-622.955294789339
0,-1492259575420109.0,-35756305397209.74,-315.3747717775014,-7.455530063332657,4727029947328.75,-36232.997172798954
1,-506467217084516.5,-3372726632655.0312,-493.555450531102,-3.0141311857383273,4727029947328.75,-38577.30162210681
0,-1810657346268694.8,-43275848023037.96,-271.07868814075476,-6.395527904115297,5815517322893.456,-36232.89320457891
1,-978606710483197.8,-6227775850054.075,-387.67334655522615,-2.326035272262327,5815517322893.456,-39220.54639705234
0,-2142585280028278.5,-51097982633973.94,-226.52737905945432,-5.331895845815684,7154649348474.241,-36232.7654340514
1,-1444471313927947.2,-9006157265143.781,-312.9478200798857,-1.855618923303393,7154649348474.241,-39226.38137559685
0,-2480458826692380.0,-59040259622876.75,-185.63332115603205,-4.35757644190014,8802141659541.008,-36232.76543405139
1,-1903021403504014.5,-11709404214404.355,-246.7479605678651,-1.4457024104792104,8802141659541.008,-39226.3693515551
0,-2816282390107799.0,-66910755212193.95,-147.35846630047675,-3.447387156119984,10829000000000.014,-36232.765434051405
1,-2338702380958034.5,-14244510454210.812,-187.0910650109223,-1.0804930430149953,10829000000000.014,-39226.139722087
