particle_id,x,y,vx,vy,time,energy
0,-185559948528282.62,254376548640350.4,448.2689722121794,505.2858743968978,2538565384109.942,36890.684410843154
0,86839279785707.77,518745685833818.4,468.61521059452264,406.52322359284545,3123117714735.799,36336.74788315632
0,415983683692449.75,784932941169505.0,445.30216921517984,340.7403032590541,3842274192010.384,36333.17991382317
0,796679058556455.0,1064538478549720.0,416.0534956667954,295.1188661082575,4727029947328.75,36333.42891383311
0,1232861376294447.8,1364989233662673.2,386.4438591466492,259.31688544911276,5815517322893.456,36333.56597298029
0,1730743125545744.0,1691465250107588.8,359.14187791872916,230.93321336916125,7154649348474.241,36333.56933442094
0,2303554981559576.5,2054058411890100.0,337.80727742159803,211.01556021787823,8802141659541.008,36333.56933442094
1,-405163125986288.6,240655075883651.03,653.1216960864057,111.94306270516032,8802141659541.008,33741.134488602635
0,2969737393675717.0,2465656958622213.5,320.73205512727253,196.32216975154503,10829000000000.014,36333.56933442094
1,780761969447874.5,-307807048135031.5,362.5213005318412,-402.32346892606256,10829000000000.014,14572.889206957276
2,-538518729248391.2,246107407676426.9,632.1011949508812,94.75329110095304,10829000000000.014,34973.08592718787
