particle_id,x,y,vx,vy,time,energy
0,-17468050857624.21,960607642.7973068,1237.2062662028457,-0.0118431532275046,1677213516620.3262,-8255.150086757494
0,-266551659490669.6,-33831174001.395508,-570.1062297516618,-0.0686762562305875,2063423411482.4,-39732.682518999296
0,-514853327338915.06,-63626679352.49705,-485.02297315787865,-0.0580336313528457,2538565384109.942,-39898.29574067141
0,-779229662742649.2,-95194702553.89574,-423.7333695671248,-0.0505057507018462,3123117714735.799,-39897.99052184672
0,-1064038041207670.8,-129088643095.97765,-371.055793999323,-0.0440938144606972,3842274192010.384,-39897.74575324013
0,-1369758151322953.2,-165367110107.828,-322.084575206426,-0.0381677614910058,4727029947328.75,-39897.55415466045
1,-179562581448425.78,979578253.3215394,740.7602281044211,0.0006379144879137,4727029947328.75,-2785.054038767412
0,-1693409647044181.0,-203665034700.50867,-274.2833116345849,-0.0324081814967113,5815517322893.456,-39897.39740449985
1,-580046787420580.5,-17996969260.76638,-468.88565904168,-0.0130995339941571,5815517322893.456,-42149.02308591711
0,-2027368695904090.8,-243058274636.13153,-226.0250412181823,-0.0266136414456435,7154649348474.241,-39897.3075699676
1,-1119845720460992.8,-32864148754.416965,-352.8436885667581,-0.0096046527562008,7154649348474.241,-43098.28999296899
0,-2360436850917920.5,-282196172989.56036,-180.60812667650035,-0.0211763043554185,8802141659541.008,-39897.3075699676
1,-1630101745252492.2,-46622456827.74341,-271.78303048698103,-0.0072578380197919,8802141659541.008,-43140.3631264076
0,-2681877070793636.0,-319787032339.08545,-138.36822323916027,-0.0161330177877023,10829000000000.014,-39897.3075699676
1,-2104132048571234.0,-59149093677.17963,-199.56507995809224,-0.0052106593946944,10829000000000.014,-43140.42735338863
2,-676486230481133.0,1031802045.1973404,553.0354576335525,0.0004253611707784,10829000000000.014,-957.673827046121
