particle_id,x,y,vx,vy,time,energy
0,-11445669220750.396,-6225746305116.846,-972.8177643437208,-424.8405545839766,732130254051.978,-24011.750605634763
0,-126727018227685.84,-54063346388859.016,-605.8737848148495,-249.0521168665233,900716987727.0834,-31619.4031072589
0,-244835422817979.6,-102520069673108.69,-540.2045775508517,-221.3236882227797,1108123981340.8296,-31640.90174402154
1,-9221650876892.035,-3980824111243.937,-1254.851227622256,-397.81671901377706,1108123981340.8296,-21508.46494136832
0,-376173043771625.6,-156278991409504.7,-492.59717764334727,-201.4728572542151,1363290328431.9043,-31640.61452817259
1,-186618065114519.0,-53766393099816.36,-595.3235500315517,-164.40843959313204,1363290328431.9043,-32498.257608173702
0,-524143780906674.0,-216760925139117.84,-452.33312072170713,-184.7855819419905,1677213516620.3262,-31640.461973070454
1,-360637984172963.7,-101703049485746.69,-521.5981610948833,-143.41614231487767,1677213516620.3262,-32558.125923206273
2,-12779523521181.137,1170719655743.0098,1399.5674158810266,-28.036426270095856,1677213516620.3262,-3317.7883466527564
0,-691438388202734.2,-285069695206897.56,-415.6900317481044,-169.65603951106633,2063423411482.4,-31640.391763678377
1,-551057432311383.9,-153992846523225.25,-468.2367308989417,-128.4408625318314,2063423411482.4,-32557.82467075478
2,-267726231149796.72,-45363834776970.59,-571.5925358438446,-92.06950075667886,2063423411482.4,-33326.300969551026
0,-880340238383899.8,-362133536381378.75,-380.84509419914355,-155.30682646545836,2538565384109.942,-31640.36125646453
1,-762172469424272.0,-211851128525067.8,-422.8439880958342,-115.79158849387495,2538565384109.942,-32557.63319415762
2,-517514271309955.5,-85454163964458.95,-489.36239285358135,-78.33184027949194,2538565384109.942,-33465.96037624047
0,-1092627686096278.0,-448669216092838.4,-346.70435644933775,-141.2756070944994,3123117714735.799,-31640.339742313008
1,-996638345450396.0,-276009631927998.2,-381.2159318410029,-104.24288246542072,3123117714735.799,-32557.513444426164
2,-785039723657988.6,-128195925038640.12,-430.0493279315566,-68.59571671248459,3123117714735.799,-33465.656792318114
0,-1329261082698823.2,-545055572343187.9,-312.49549942701344,-127.23872183851178,3842274192010.384,-31640.324883095556
1,-1255874298610658.2,-346849256868949.1,-341.2628140921371,-93.19399120368604,3842274192010.384,-32557.43188790009
2,-1075066444460126.8,-174391814998060.06,-379.18016603317955,-60.31786108254463,3842274192010.384,-33465.42456067298
0,-1589840637558531.5,-651112781410305.8,-277.58563776336354,-112.9330954936422,4727029947328.75,-31640.31549790148
1,-1539706035244413.5,-424307498109958.56,-301.6819841195948,-82.2748692800424,4727029947328.75,-32557.364970983275
2,-1388801468952277.8,-224236671576249.12,-332.02723973998354,-52.68749769742415,4727029947328.75,-33465.24946812958
0,-1871752537513017.5,-765754322506532.0,-241.44507945501044,-98.13993966429612,5815517322893.456,-31640.2797832508
1,-1845549772342200.0,-507657030225336.1,-261.4893266751708,-71.2091767222007,5815517322893.456,-32557.30529579206
2,-1724353576615062.8,-277417078661092.62,-286.1698651452982,-45.29708995554987,5815517322893.456,-33465.112245034485
0,-2170810841622694.8,-887251385369687.1,-206.9023503172285,-84.01490416193434,7154649348474.241,-31640.2797832508
1,-2167907116510008.0,-595369640930307.0,-221.9706885914059,-60.3475089131695,7154649348474.241,-32557.253438140862
2,-2075790717998350.0,-332968043537752.1,-240.50824021787864,-37.96208770106688,7154649348474.241,-33465.03708931843
0,-2484109319969248.5,-1014399693018813.6,-174.86754279125367,-70.92749428032279,8802141659541.008,-31640.27978325079
1,-2502549659341518.5,-686268049564470.5,-185.99186693201415,-50.47390774268072,8802141659541.008,-32557.25343814087
2,-2436104367456479.5,-389753334649227.94,-199.10499897159775,-31.329375456872327,8802141659541.008,-33465.03708931844
0,-2806384343740073.5,-1145032085749589.2,-144.3739063382114,-58.48052257195465,10829000000000.014,-31640.2797832508
1,-2843869410589597.5,-778797282143723.1,-152.24040842719282,-41.224678162713225,10829000000000.014,-32557.253438140862
2,-2799601708217350.0,-446849449049857.2,-161.32395935309805,-25.29192393092918,10829000000000.014,-33465.03708931845
3,-643835352537853.5,1497455392968.6047,573.5842483054518,0.6054851787363995,10829000000000.014,5088.657249213429
