particle_id,x,y,vx,vy,time,energy
0,-15441731689275.104,-20609177141.103226,-1069.6829371204342,-1.1753649509351487,900716987727.0834,-14465.943179229274
0,-168034519234589.25,-180345366872.1909,-648.9264739954785,-0.6732858737271364,1108123981340.8296,-22290.10885121516
0,-323430869843132.25,-341285714422.9408,-576.9713142312703,-0.5967780760876825,1363290328431.9043,-22315.061313603655
0,-495797197995871.0,-519411643152.7825,-524.8655319932633,-0.5420072048945023,1677213516620.3262,-22314.78042001062
0,-689526627052549.5,-719348263725.2264,-480.7848634302026,-0.4959288421811932,2063423411482.4,-22314.628284121543
0,-907993722099070.8,-944590225178.7988,-440.6394733696887,-0.45410900363179,2538565384109.942,-22314.555858755222
0,-1153955847669220.5,-1197966926193.5571,-402.4248579421629,-0.4143971852407596,3123117714735.799,-22314.527094765188
0,-1429400870340645.5,-1481497889168.8071,-364.9332667281925,-0.3755085508593311,3842274192010.384,-22314.51147878976
0,-1735094940004212.2,-1795930694558.1902,-327.3053132608971,-0.3365360766075425,4727029947328.75,-22314.502936850207
0,-2069834572409083.2,-2139972005010.4631,-289.08045395000386,-0.2969940071136358,5815517322893.456,-22314.511962447767
0,-2432138468244604.5,-2512041158427.0854,-253.9108093294756,-0.260650779943507,7154649348474.241,-22314.511962447777
0,-2823020397273857.0,-2913134573718.8887,-222.18124576713197,-0.22789359027332,8802141659541.008,-22314.511962447777
0,-3242305091614859.5,-3343015480278.467,-192.89780868175237,-0.1976879804636281,10829000000000.014,-22314.51196244778
