particle_id,x,y,vx,vy,time,energy
0,-2411839380268.3286,26971640716.1149,2683.03037154543,-10.905999173704968,1363290328431.9043,-11694.481998484582
0,-227421852491421.7,-1735834029217.4675,-592.6625252502886,-4.321051629306567,1677213516620.3262,-37101.71668691441
0,-438938471555176.0,-3273277237432.6846,-511.9126745877044,-3.7125246428825354,2063423411482.4,-37205.88117817487
0,-667352762417344.4,-4927177614087.484,-453.5975670707733,-3.2799647931678955,2538565384109.942,-37205.57272932517
0,-917166883309724.0,-6731497547651.107,-403.755534513328,-2.9131199851677745,3123117714735.799,-37205.35231150212
0,-1190273070957542.2,-8700017045549.96,-357.75647746723354,-2.576236759461049,3842274192010.384,-37205.19497537945
0,-1486388792915890.5,-10830332816471.588,-313.26092681620275,-2.25153600379828,4727029947328.75,-37205.06947243637
0,-1802369225272139.5,-13099107122557.523,-268.7529339203189,-1.9276634383700468,5815517322893.456,-37204.96228014772
0,-2130973596479105.5,-15453261496639.83,-223.83684381884837,-1.6015904996808932,7154649348474.241,-37204.935537992606
1,-348671437075572.0,74253207434.79308,651.2390245966092,0.0408602244872391,7154649348474.241,175.78470792947337
0,-2463974006910393.0,-17832657145058.027,-182.41669269760388,-1.301520274359361,8802141659541.008,-37204.93553799261
1,1.925377937689414e+17,-2355001933620311.0,155505.1886199481,-1902.082925852698,8802141659541.008,12092740114.567823
2,-483038241101550.94,54492612362.12789,605.7438602636097,0.0261318790157648,8802141659541.008,691.9864314551232
3,-483512217163376.25,48417084483.73595,605.3578787828783,0.0232298184040721,8802141659541.008,577.5100165880867
0,-2792659279060736.0,-20173767298706.02,-143.53437454638015,-1.0203775590909026,10829000000000.014,-37204.935537992606
1,5.077247849433864e+17,-6210254625804912.0,155505.19041185538,-1902.0829610251365,10829000000000.014,12092740821.019724
2,-4233488804543137.5,-575723469481213.6,-4141.012906416781,-589.9651771209296,10829000000000.014,8716970.312480943
3,785010353746011.8,-41649519193968.305,541.1039885720556,-31.700364426538385,10829000000000.014,8572.53782653177
