particle_id,x,y,vx,vy,time,energy
0,-73016426333772.4,82688637507372.19,764.9231750720544,107.43195842953352,2538565384109.942,613.5684926077374
0,317668016929517.8,-37075529047963.68,525.9832652941213,-285.19037430935344,3123117714735.799,-12764.242749559256
0,653608592171656.4,-233203498495074.0,424.6879463916431,-260.2987012839359,3842274192010.384,-13402.39282634428
0,999582932842661.2,-451813467063422.7,362.45655599861345,-234.95549827045025,4727029947328.75,-13402.18076279336
1,-179366179707499.34,60556328532661.85,732.4738868495925,41.63594408401468,4727029947328.75,624.690069514676
0,1365047967322890.8,-693824329971780.0,312.0313623831351,-210.6810241421485,5815517322893.456,-13401.93591838282
1,49422456449734.016,-538316642371307.8,-50.14320807780276,-502.4251713916882,5815517322893.456,-30351.15659116344
2,-255498000033651.1,85195819043233.86,681.8959230878728,55.07323073101348,5815517322893.456,1198.312192032463
0,1751205906709106.2,-959394452536360.2,266.827005695925,-186.7782084456931,7154649348474.241,-13401.838319338784
1,-22118872438704.38,-1117477894835655.2,-53.91483724619262,-380.87968937404344,7154649348474.241,-31490.262050559963
2,127020979067025.12,-592076170400033.1,-15.701499613677726,-494.95208333184826,7154649348474.241,-29313.224303158844
0,2157060995720442.5,-1248269223150876.8,228.75714185843248,-165.3385107275596,8802141659541.008,-13401.838319338793
1,-108358955582980.08,-1674666814865264.0,-50.42666085617036,-301.0719859955298,8802141659541.008,-31526.90989919452
2,81444288557173.44,-1278916949872081.0,-33.484950668648246,-360.2623525959948,8802141659541.008,-30924.17250135309
0,2587673384855792.0,-1563973695806509.0,198.17344035236664,-147.2491864590169,10829000000000.014,-13401.838319338784
1,-205082735688860.16,-2211592340855540.5,-45.05806984926937,-233.2037967467559,10829000000000.014,-31526.39966028413
2,9684814180567.797,-1915522321154921.5,-36.28902895106177,-273.9688091700208,10829000000000.014,-31042.774839043857
