particle_id,x,y,vx,vy,time,energy
0,-71059463948540.33,-1671357544053.2593,-992.8451436464612,-22.03492174714992,1363290328431.9043,178645.07132456894
0,-351998766814236.2,-7881584755427.444,-847.9595562017765,-18.720678136485972,1677213516620.3262,176634.6965503197
0,-668298071658926.5,-14861810046028.338,-795.5596143404227,-17.55181837662961,2063423411482.4,176634.96951295336
0,-1036624220007416.8,-22986438857965.867,-757.5909993012725,-16.708764234015668,2538565384109.942,176635.02377398513
0,-1469701039563936.2,-32536967599524.684,-725.981837607347,-16.008451651939154,3123117714735.799,176635.03921762673
0,-1981161153226914.5,-43814209097702.8,-697.8074649317225,-15.385054686440071,3842274192010.384,176635.07143233158
0,-2587545759222417.5,-57182915991098.38,-674.9600284086381,-14.879958343229948,4727029947328.75,176635.07143233158
0,-3312325358547475.5,-73160690929264.7,-658.1403916785838,-14.508356241708752,5815517322893.456,176635.0714323315
0,-4184425836946781.0,-92385316203073.84,-645.3410493759284,-14.225709746463856,7154649348474.241,176635.07143233155
0,-5238804085182412.0,-115627438395207.69,-635.3831469219483,-14.005890465000329,8802141659541.008,176635.07143233155
0,-6518084742805304.0,-143826679246329.88,-627.5174034438037,-13.832304790561569,10829000000000.014,176635.0714323316
1,-298796839398573.06,-708055314871.0502,-975.6861886320172,-2.0311462164379135,10829000000000.014,192291.4990779574
