particle_id,x,y,vx,vy,time,energy
0,89290574637824.89,-2733679052742.4614,885.509207199258,-538.1661832569484,2538565384109.942,204688.2990489218
0,520839511399021.9,-294903869703519.56,685.7317585697135,-475.8805995688911,3123117714735.799,200943.63114094333
0,994611034359833.2,-625674738909509.9,637.4432364779244,-446.8727824057956,3842274192010.384,200943.88525729335
0,1542578673485354.5,-1010814218801980.0,603.824966202138,-425.2537277761741,4727029947328.75,200943.9377684256
0,2184944885169404.0,-1463863075534603.5,579.2475105540259,-408.9675296358905,5815517322893.456,200944.98754417832
0,2949062106979208.5,-2003733591263438.0,563.5623673812954,-398.3847316393794,7154649348474.241,200944.98754417824
1,-62320560119366.375,-195039887666668.44,-443.62784622310227,-883.1663652216563,7154649348474.241,184933.06871223057
0,3867828123012605.0,-2653457441330066.5,552.7774558465169,-391.0214919840791,8802141659541.008,200944.98754417832
1,-674792693699664.6,-1353422121784728.5,-343.4267442373598,-642.1463275686364,8802141659541.008,180030.44682245184
0,4979654498624080.0,-3440105456078132.5,544.9798504790323,-385.65338767963095,10829000000000.014,200944.98754417824
1,-1340310656267658.5,-2594515580839554.5,-317.7405901446694,-591.5771879852888,10829000000000.014,180029.4900183859
