particle_id,x,y,vx,vy,time,energy
0,-91756776239185.28,-74322639633193.47,-909.6580949804382,-711.810278300712,1363290328431.9043,405763.9131283069
0,-363882257074342.7,-287025603262911.7,-841.2588367129069,-657.2676905954683,1677213516620.3262,405269.1981962143
0,-682054001877281.6,-535569444266019.1,-809.6692399400755,-632.4122860285587,2063423411482.4,405269.3087003694
0,-1060891778514225.6,-831449094932425.0,-786.6440692207451,-614.3508114922686,2538565384109.942,405269.3285114331
0,-1514817407755320.2,-1185940095919236.0,-767.5548461980337,-599.3985076504836,3123117714735.799,405269.3337139181
0,-2060913521809956.8,-1612386628689423.8,-752.663236783322,-587.7439066341227,3842274192010.384,405270.1583053488
0,-2721898082394239.0,-2128533291147588.5,-742.4437755741352,-579.7504061485421,4727029947328.75,405270.1583053487
0,-3525692175499416.0,-2756185639483149.0,-735.0896924841958,-574.000445605692,5815517322893.456,405270.1583053488
0,-4506114785836875.0,-3521752942392880.0,-729.6221116196456,-569.7267304749196,7154649348474.241,405270.1583053488
0,-5704467159377061.0,-4457486145519673.0,-725.4633209633361,-566.4767343980617,8802141659541.008,405270.1583053487
0,-7171371606066288.0,-5602914047818127.0,-722.2476365608507,-563.9641726440734,10829000000000.014,405270.1583053488
