particle_id,x,y,vx,vy,time,energy
0,-64701097267113.9,-34422448758.35333,-985.6215894951808,-0.4558579247945651,2538565384109.942,85987.90131854272
0,-510920778913668.25,-235963397999.15097,-690.517258869299,-0.3102316535050049,3123117714735.799,80353.4608534342
0,-980920555562512.0,-446856111996.0104,-623.7833403523216,-0.2796438467058249,3842274192010.384,80348.31912153622
0,-1509902710977117.0,-683857342888.7727,-575.4464608548192,-0.2576922898003955,4727029947328.75,80348.50041353046
0,-2112919173255778.8,-953789729884.8588,-535.0511134759463,-0.2394285889743157,5815517322893.456,80348.5686749033
0,-2807534878069957.5,-1264543242185.228,-505.1822930639726,-0.225960453418976,7154649348474.241,80348.5686749033
1,-40910078127775.445,2828331430.554457,1580.4466990282515,-0.0279855218824136,7154649348474.241,96859.06031999413
0,-3620643029530448.0,-1628179148931.37,-483.7189767153341,-0.2163008462075543,8802141659541.008,80348.56867490332
1,-1171923567524754.5,-121157412848.06323,-584.0334709591993,-0.0575420181317798,8802141659541.008,67930.63909724171
0,-4583386331693040.0,-2058640114840.5576,-467.5361783018713,-0.2090279242749716,10829000000000.014,80348.56867490333
1,-2262837066581548.0,-228282274812.58453,-502.86507757703487,-0.0492611899870315,10829000000000.014,67805.39276121871
