particle_id,x,y,vx,vy,time,energy
0,-94588984326232.28,199199975120.794,890.0467573846578,0.0073884733328214,3842274192010.384,15639.863826032204
0,-541403336039930.25,-4915777766606.875,-518.9064837334324,-4.382745058287402,4727029947328.75,-20674.714777374204
0,-1046465793519692.0,-9151722256710.676,-421.31423303823067,-3.5144528432979456,5815517322893.456,-21096.036282069257
1,-204176856787999.8,161691130178.27417,768.0312995616174,0.0753118119446605,5815517322893.456,18039.21932041936
0,-1561026805648905.8,-13426674984483.637,-351.7959285192637,-2.911835604954678,7154649348474.241,-21096.029057626
1,-736423917667673.5,-3166983958642.335,-479.3960923296508,-1.8721268053459736,7154649348474.241,-20741.487408230532
0,-2088131925309593.2,-17774256059064.39,-291.32688417548775,-2.3945433789426582,8802141659541.008,-21095.834747086796
1,-1422340344567269.2,-5813344067646.484,-367.9904112355847,-1.4059181431960883,8802141659541.008,-21547.781466812055
0,-2625493934371820.0,-22176728263539.727,-242.6230603580823,-1.9815660024210748,10829000000000.014,-21095.83474708681
1,-2083938860231845.5,-8321505871118.23,-290.1578944765861,-1.091677826049483,10829000000000.014,-21567.61600746522
