particle_id,x,y,vx,vy,time,energy
0,833600372991.2615,15170809618455.148,1016.0590565774096,-163.48616699932373,732130254051.978,-8888.633392595104
0,112970279727918.2,-53928131434149.88,551.2313338023637,-400.79210715593905,900716987727.0834,-20543.697973675444
0,219467543357651.72,-132915963467185.69,484.484441494158,-364.2745334512017,1108123981340.8296,-20612.796297237568
0,336968768760663.25,-222034843451841.38,440.0109029497059,-336.08002607568125,1363290328431.9043,-20612.49517084792
1,-11278042531010.738,16517440872305.725,1095.611875102548,-139.6800589424313,1363290328431.9043,-8683.27847911988
2,-11349610365593.123,16711884530642.736,1092.1237698496925,-137.7568252155751,1363290328431.9043,-8640.5161004744
0,469077705610412.25,-323502778617807.7,403.8141294550094,-311.644982939079,1677213516620.3262,-20612.34028397665
1,215618572009090.62,-251418490582880.56,638.6152358237242,-821.3158641777025,1677213516620.3262,354029.55996175343
2,211563182310106.4,-241188288043955.0,621.8474375030917,-787.8489522847364,1677213516620.3262,314394.2290859119
0,618518830471292.0,-439320630489114.7,371.6541620920466,-289.1198337747523,2063423411482.4,-20612.277000095142
1,455034542634157.9,-560002900751191.4,605.6129624966644,-781.6467655342337,2063423411482.4,354029.7810067513
2,444169465462842.94,-536635334889231.5,587.3125355185804,-747.1701767193398,2063423411482.4,314394.5157750054
0,787662661112989.8,-571365358272415.0,341.5980747033652,-267.53588481460247,2538565384109.942,-20612.248280340165
1,737272650374419.8,-924560361909961.6,584.1981416408049,-755.0228639371593,2538565384109.942,354029.8127111867
2,717448435995374.6,-884611251994312.0,564.8676647660839,-719.7532046243218,2538565384109.942,314394.55386927444
0,978533339690165.6,-721325469416892.1,312.5539481270444,-246.29088679327495,3123117714735.799,-20612.227936109848
1,1073496872123258.0,-1359277735412275.2,567.2578782696354,-733.6698292721026,3123117714735.799,354029.82208665257
2,1042112140451440.0,-1298497973289117.8,547.0846482697876,-697.7040162889642,3123117714735.799,314394.56475615705
0,1192612173070654.0,-890526071809382.8,283.797698500043,-224.9515612282164,3842274192010.384,-20612.214507025055
1,1476029929504657.8,-1880031098485114.8,553.4229790038437,-716.0990795246948,3842274192010.384,354030.99312078446
2,1429793666408572.5,-1793064955008816.5,532.2314276081194,-679.1350825172174,3842274192010.384,314395.8681214787
0,1430460043924025.5,-1079626501380074.0,254.77581169986723,-203.16082234832683,4727029947328.75,-20612.20754866067
1,1961066159465084.5,-2507726608369232.5,543.9161559021196,-703.9661935626334,4727029947328.75,354030.9931203349
2,1895629092594982.0,-2387579185503369.0,521.7874768690227,-666.0092118132127,4727029947328.75,314395.8681218689
0,1691192493024917.0,-1288204583749418.5,225.48882306309804,-180.9530596632471,5815517322893.456,-20612.246249066477
1,2549125634732296.0,-3268882312168374.0,537.1844531784282,-695.3458848560932,5815517322893.456,354030.9931203349
2,2459195403519882.5,-3106983086374722.0,514.3655799466117,-656.6467526804532,5815517322893.456,314395.86812186893
0,1974410917328214.0,-1516209676530905.0,198.9092859901719,-160.62457010570316,7154649348474.241,-20612.246249213968
1,3264895270110375.0,-4195433664654075.0,532.2317596965988,-688.9881967572627,7154649348474.241,354030.99312033487
2,3144027834187053.5,-3981298797157153.5,508.88648078177766,-649.7164657496722,7154649348474.241,314395.868121869
0,2281332765539115.0,-1764839935380022.5,174.87285703262717,-142.09821874288204,8802141659541.008,-20612.246249213957
1,4138416953064129.0,-5326260083960343.0,528.4909358702247,-684.1774212937848,8802141659541.008,354030.9931203348
2,3978724972743523.0,-5047026932689006.0,504.73506421077184,-644.4549445690345,8802141659541.008,314395.8681218689
0,2612260352488544.5,-2034619550110854.0,152.69811796745714,-124.88544505475434,10829000000000.014,-20612.24624921396
1,5206451886426542.0,-6708946129457762.0,525.6122250533278,-680.4702017565962,10829000000000.014,354030.9931203349
2,4998256841006792.0,-6348810835694524.0,501.5312800072847,-640.3882084470545,10829000000000.014,314395.86812186893
