particle_id,x,y,vx,vy,time,energy
0,-181325115666888.4,11130169114.88903,737.3548109344849,0.0073471191990597,4727029947328.75,-3673.310950476385
1,-181330215432161.03,11395129011.239708,737.3449971214638,0.007522310543356,4727029947328.75,-3675.878825554799
0,595872158204005.9,-105339490920.67345,495.6718821822555,-0.1018797669065649,5815517322893.456,-27092.96223037876
1,594046946616446.0,-107704790641.81544,493.1660994107401,-0.1040502410448501,5815517322893.456,-28573.965313928915
0,1175582636771872.0,-226380006269.56085,385.16942524812595,-0.0813963660722523,7154649348474.241,-27876.244385427723
1,1169986337588696.5,-231177143797.42865,382.1075470100434,-0.0829316598763205,7154649348474.241,-29373.57007142056
0,1743094173352031.5,-347397534186.1812,308.8083516418357,-0.0664179591755423,8802141659541.008,-27888.424677724128
1,1732083637505108.8,-354307484936.5226,305.3128568480627,-0.0674730743745056,8802141659541.008,-29387.571765128865
0,2298772265884259.5,-467913249299.8426,244.239561611082,-0.0534095640753303,10829000000000.014,-27888.223613551763
1,2280006853334289.5,-476450232592.891,239.99591042194172,-0.0539649627935041,10829000000000.014,-29390.702977069373
