particle_id,x,y,vx,vy,time,energy
0,-181147658344345.03,195489127854.88596,737.6964098950406,0.1288711160483123,4727029947328.75,-3583.8684510456515
0,-577876495380881.5,-3564670368639.0913,-467.6677288318777,-2.5948883171912973,5815517322893.456,-43014.59827974017
0,-1115598021892908.0,-6505198975203.443,-351.06010199426527,-1.896883505982602,7154649348474.241,-43981.72190732979
1,-357465011315389.3,231563249526.2985,641.8841673355079,0.1295336983631993,7154649348474.241,-2560.1835765608994
0,-1622605431611405.5,-9218191706810.34,-269.6431670631949,-1.4286073697075674,8802141659541.008,-44027.290117019475
1,-762745543555678.9,-3233241375497.8125,-428.7584983356684,-1.561909051349849,8802141659541.008,-44019.22607163135
0,-2091880533631084.0,-11677646169377.451,-196.93924380904224,-1.019288837528972,10829000000000.014,-44028.783018215894
1,-1469387514643322.0,-5732205632457.223,-288.3796225836418,-0.9923255327611528,10829000000000.014,-45772.32327354585
2,-680775751915155.6,255956055421.57687,550.3685387655364,0.1057628593050031,10829000000000.014,-1737.8589707238716
3,-680669451148480.0,265221595853.21976,550.4345413623209,0.1095852180920876,10829000000000.014,-1718.563978522754
