particle_id,x,y,vx,vy,time,energy
0,38399209253477.05,-52226264329596.27,633.1182083393929,-1017.494279776499,732130254051.978,416874.0207381185
0,140050678718574.8,-216427183750589.25,585.4918126250236,-947.6706731632491,900716987727.0834,416432.66012790555
0,259091311281694.84,-409247623690425.9,564.6319749767376,-915.0436952470358,1108123981340.8296,416432.79797801934
0,401112709162644.94,-639480557152441.8,549.6550831663027,-891.2689813142737,1363290328431.9043,416432.8403097056
0,571612483171571.1,-915996514439170.0,537.3370292876785,-871.5772265942877,1677213516620.3262,416432.86144521413
0,776935575399457.6,-1249075729778271.2,526.4969163563,-854.1764824519558,2063423411482.4,416432.8715528602
0,1024627308504037.6,-1650958128083641.2,516.566646146628,-838.1930413989523,2538565384109.942,416432.87458173855
0,1323936227598865.2,-2136651434388440.0,508.208526532702,-824.7149910139744,3123117714735.799,416432.89646682394
0,1686995500048106.8,-2725839871737270.0,501.97737684234016,-814.6527511961268,3842274192010.384,416432.8964668239
0,2128854813404452.8,-3442942700201643.0,497.2201869398491,-806.9625880841184,4727029947328.75,416432.8964668238
0,2667910419630790.5,-4317813413066477.0,493.52560518379977,-800.9853100363215,5815517322893.456,416432.8964668239
0,3326718136825493.5,-5387058202509115.0,490.62075522905275,-796.2827121772422,7154649348474.241,416432.896466824
0,4132976319568160.0,-6695630806850220.0,488.3162433465272,-792.5501154677246,8802141659541.008,416432.8964668239
0,5120725839336249.0,-8298779824942610.0,486.47588734185626,-789.5681164958573,10829000000000.014,416432.8964668238
