particle_id,x,y,vx,vy,time,energy
0,-6747903619010.405,-3473333828900.936,-875.2059303820216,-402.67837615706475,211148671707.79855,-31468.692492356815
0,-42702491003221.17,-19810564058382.184,-685.3935778408608,-310.4124741701165,259769616800.62033,-35215.448151050194
0,-81885035663255.98,-37540235059834.93,-630.5522558003618,-285.13674345566307,319586447155.70245,-35214.93475480328
0,-126719990709288.62,-57806242065482.48,-590.8106333913144,-266.9657313407339,393177225510.5421,-35214.674390991655
0,-178618011548922.34,-81250962025409.22,-557.5385858727794,-251.81054578388523,483713661940.277,-35214.56406580156
0,-238974384990852.56,-108505611814286.52,-527.6568211640563,-238.23088284999076,595097812300.4202,-35214.48626465452
0,-309281377236635.7,-140243713412996.16,-499.6782473269339,-225.53600235029273,732130254051.978,-35214.42660814617
0,-391161874917010.75,-177196952444926.38,-472.74832832987465,-213.33090188737927,900716987727.0834,-35214.37904638675
0,-486372260680224.2,-220156687171491.28,-446.311233152567,-201.35966411373747,1108123981340.8296,-35214.34016148788
0,-596780380009385.4,-269964066008454.8,-419.9665894267707,-189.43860147361633,1363290328431.9043,-35214.30789259344
0,-724313034250694.5,-327486333398866.9,-393.3980060682687,-177.42304363359068,1677213516620.3262,-35214.280965024736
0,-870860510536176.4,-393573723745547.3,-366.33235463798513,-165.18850000592283,2063423411482.4,-35214.2586115202
0,-1038118132139220.4,-468987931349757.7,-338.5130170502915,-152.61834583450928,2538565384109.942,-35214.240430296166
0,-1227334416766988.5,-554288451850153.2,-309.67900764485256,-139.59426859044973,3123117714735.799,-35214.22631383737
0,-1438919815075305.8,-649656051121933.4,-279.54511453789786,-125.98723419355277,3842274192010.384,-35214.216417287826
0,-1671845492211209.5,-754621573322318.4,-247.77900593925625,-111.6471209057503,4727029947328.75,-35214.21114999965
1,-178592359365253.53,593559595419.3899,742.6455961405272,0.3835649488362792,4727029947328.75,-2295.1945548646036
0,-1922825242036942.0,-867697044932819.1,-214.5159735543126,-96.63500602563384,5815517322893.456,-35214.21004353974
1,-581257989142935.4,-10954036116637.502,-469.5630375791858,-7.972887032049307,5815517322893.456,-41618.46180642632
2,-252879922258924.25,494021464980.54974,692.9882287404009,0.3054003264320183,5815517322893.456,-1790.7418271375643
0,-2187831630878909.2,-987060302136392.4,-182.64226808160333,-82.25326038902139,7154649348474.241,-35214.210043539744
1,-1122249696120958.8,-20011176510098.27,-353.8836421799377,-5.8563810368126505,7154649348474.241,-42556.96746489692
2,-670247276868306.9,-8015789958783.77,-449.5638335700136,-4.750528203646661,7154649348474.241,-42181.7419367822
0,-2462518945250354.5,-1110745916746693.6,-152.02438772641273,-68.44122793232417,8802141659541.008,-35214.21004353974
1,-1634418444234155.0,-28408089690395.414,-273.05184749400917,-4.434344956481666,8802141659541.008,-42597.01718885399
2,-1292743475647853.8,-14465080961912.293,-323.4556221543511,-3.29472255826417,8802141659541.008,-43456.106536335006
0,-2739084722875499.0,-1235229382639367.8,-121.942490379427,-54.87391403417915,10829000000000.014,-35214.21004353973
1,-2111286427571171.2,-36073174437217.7,-201.14067880692997,-3.1954340804512618,10829000000000.014,-42596.81048005886
2,-1854034528622544.8,-20099995248827.66,-235.9276905999488,-2.3314370485617193,10829000000000.014,-43589.462775105945
