particle_id,x,y,vx,vy,time,energy
0,-34187961796453.688,12848664230956.137,1013.4782684070536,-28.9444774972265,2063423411482.4,-5693.417388542555
0,-134159925109189.77,-276401503044075.03,-279.00953993760936,-485.1401554091448,2538565384109.942,-36417.731593736826
0,-283861203474448.9,-533416874158832.1,-237.80170318229713,-404.4763796199525,3123117714735.799,-36688.05432396539
0,-443167268786510.2,-802601319397456.1,-207.2058931313037,-348.11107406759146,3842274192010.384,-36687.7670133699
0,-614024973549182.8,-1088192750428829.2,-180.3285908749996,-299.98775935003084,4727029947328.75,-36687.50842046807
0,-795933388462143.9,-1389385570961495.8,-154.9121281832445,-255.29823139108407,5815517322893.456,-36687.305638939695
0,-985955112501382.0,-1700971969806104.8,-129.7097469713973,-211.57185745964375,7154649348474.241,-36687.23611645129
0,-1178922445668522.8,-2013895138640546.5,-105.8751758838409,-170.65517199127845,8802141659541.008,-36687.2750384575
0,-1370656683753166.2,-2320856345071855.5,-84.32870388707735,-134.01059534456542,10829000000000.014,-36687.2750384575
1,-673297882278022.2,10237410423030.25,555.0104944425126,4.21312562883691,10829000000000.014,-360.66675703943474
