particle_id,x,y,vx,vy,time,energy
0,-59671823593586.19,-4502086567.031175,-998.2096109325212,-0.0647634875892536,2538565384109.942,78046.79320853401
0,-501540075372668.06,-32383256526.233093,-680.1009153915929,-0.04265743214483,3123117714735.799,71960.25097732947
0,-963551971501014.8,-61321872591.74044,-612.1389776018729,-0.0383041484121669,3842274192010.384,71952.00349185149
0,-1481813123031837.0,-93730237095.25984,-562.9120212989031,-0.035181498757228,4727029947328.75,71952.19661093641
0,-2070716875728336.8,-130520184067.6971,-521.5808407670902,-0.0325719838670132,5815517322893.456,71952.25403693959
0,-2746367411021799.0,-172701480828.0413,-490.4299798643368,-0.0306108034758648,7154649348474.241,71952.2540369396
1,-33438892089322.44,765723131.8136814,1692.626466605848,-0.0100792675783231,7154649348474.241,45129.12701385934
2,107968880547603.56,-2151726728.9312887,11583.693359532455,-0.2387378543417892,7154649348474.241,66595305.36457296
0,-3534280761711612.5,-221871447581.3122,-467.9554287083343,-0.0291987209435351,8802141659541.008,71952.25403693959
1,-2.1964935320963756e+16,-33758807128896.117,-14406.07456370997,-22.089625130242656,8802141659541.008,103761695.9337498
2,1.9098291460764056e+16,-393584925117.57715,11524.925603710612,-0.2375546682545756,8802141659541.008,66405008.263542145
0,-4464172158893163.0,-279886741935.6327,-450.936258955097,-0.0281309961166443,10829000000000.014,71952.25403693957
1,-5.116369861842699e+16,-78530874138063.22,-14405.835391050394,-22.089258375735294,10829000000000.014,103761697.5202544
2,4.24572593244619e+16,-875065852929.6086,11524.593974412724,-0.2375478333232878,10829000000000.014,66405008.30625358
