particle_id,x,y,vx,vy,time,energy
0,-12257146561832.312,-226774827845.3142,-1076.2678582963308,-16.3393881291683,732130254051.978,-29678.59937009879
0,-136099792778992.77,-2014626306846.466,-647.0437019706983,-9.2561131409248,900716987727.0834,-37628.95382074718
0,-261991621408409.03,-3812254529135.487,-574.8468231292503,-8.197461469330719,1108123981340.8296,-37655.306079412985
0,-401530694674091.5,-5800327409847.635,-522.5677344414692,-7.4396996542363425,1363290328431.9043,-37655.01082856057
0,-558252672218099.6,-8030185859861.118,-478.32855371571566,-6.802065075796924,1677213516620.3262,-37654.84716847229
0,-734849252366764.6,-10540262116835.682,-438.0247895035883,-6.223181008975753,2063423411482.4,-37654.76441030395
0,-933491940460851.6,-13361265774553.707,-399.6435338283188,-5.673265143239226,2538565384109.942,-37654.72646877644
1,-54519385128023.695,48377431643.69653,938.3286402292616,-0.0267147381500853,2538565384109.942,-4680.398778134782
0,-1155702153459815.8,-16514478282175.4,-361.9700780185355,-5.134498357746678,3123117714735.799,-37654.70394936133
1,-368374529112367.6,-1280858567363.896,-530.7768941634683,-1.7262666754570506,3123117714735.799,-40123.40828626987
0,-1401974168425181.5,-20006441227732.137,-324.1376563079449,-4.594267806377745,3842274192010.384,-37654.687686977595
1,-712013083602599.0,-2391731555333.4194,-436.5023072614298,-1.4045512740282182,3842274192010.384,-40466.1927635412
0,-1671130181533170.0,-23819813025075.742,-285.4241573530893,-4.042147016662922,4727029947328.75,-37654.66465233691
1,-1066402660858123.2,-3528178414183.585,-369.1138358760838,-1.1800064419828955,4727029947328.75,-40465.94607622207
0,-1959301636208383.2,-27898914800867.527,-245.13261493333283,-3.4681427454111007,5815517322893.456,-37654.63001670492
1,-1434675349565567.2,-4702136777110.732,-310.44630655086837,-0.9868598754593084,5815517322893.456,-40465.684277633496
0,-2259558073154280.5,-32144522893604.84,-205.19065235141107,-2.8996641054091503,7154649348474.241,-37654.58901427686
1,-1811817920605476.0,-5897518643227.721,-254.9705865904405,-0.805685997878745,7154649348474.241,-40465.56437474456
2,-353086294907857.4,48100032485.3199,646.5248031818855,0.0266925089867609,7154649348474.241,-1201.030532281089
0,-2565381014336756.0,-36463369945587.14,-167.65477338017922,-2.365910485707524,8802141659541.008,-37654.589014276855
1,-2185406695186340.8,-7073903290751.705,-201.20895876368627,-0.631184694368905,8802141659541.008,-40465.55524229252
2,-768549470770205.0,-681338456824.1399,-430.6169632938383,-0.3290266713266476,8802141659541.008,-42565.76964418846
0,-2866953364893868.5,-40715360364485.42,-131.2682456210412,-1.848944529943546,10829000000000.014,-37654.58901427687
1,-2542058145214013.5,-8187870228272.261,-153.13538691092907,-0.4759589071975665,10829000000000.014,-40465.555242292525
2,-1480712762246293.0,-1210192618095.777,-291.7086767821302,-0.2110477278973418,10829000000000.014,-44268.87836586907
