particle_id,x,y,vx,vy,time,energy
0,-137063483981124.88,-21219184251597.88,-1118.860334369161,-168.61321006704782,1677213516620.3262,388669.517661956
0,-547151285825021.75,-82961816848276.58,-1028.3722303039249,-154.77444949230605,2063423411482.4,388082.3544799645
0,-1025044047064688.2,-154877016273737.8,-987.4550457679322,-148.5823970778304,2538565384109.942,388082.46706613834
0,-1592921874206395.8,-240320599725439.44,-957.6741608265008,-144.08631259205748,3123117714735.799,388082.4809877815
0,-2272329949354674.0,-342537130468463.3,-933.7552355492742,-140.47926863167675,3842274192010.384,388082.58943942806
0,-3090602606702171.5,-465640444556390.75,-917.6088834147336,-138.0459648571995,4727029947328.75,388082.5894394283
0,-4082832027891041.0,-614911057414064.4,-906.5492542552234,-136.37998505901749,5815517322893.456,388082.5894394282
0,-5291039710507788.0,-796671202462642.6,-898.5999236419104,-135.18290000931455,7154649348474.241,388082.5894394281
1,-507027131218032.56,-22990671510142.51,-1071.370137996971,-46.90885277543185,7154649348474.241,406563.7708245196
0,-6766216686551813.0,-1018592123142797.0,-892.6979055750417,-134.2943194830092,8802141659541.008,388082.5894394282
1,-2159458809258758.5,-95229800831999.2,-965.5009259035372,-42.18510796747536,8802141659541.008,405607.3987090134
0,-8570688423565654.0,-1290050002806902.8,-888.2149769135091,-133.61950490952648,10829000000000.014,388082.58943942824
1,-4079218650953726.5,-179096371064368.0,-935.1639854021151,-40.850229550613165,10829000000000.014,405607.3987090135
