particle_id,x,y,vx,vy,time,energy
0,-12489862219364.79,-6041097177.685735,-1543.3456761829357,-0.5342252286673544,2063423411482.4,13671.772475213043
0,-354173726573473.06,-105285996615.94296,-606.449481927584,-0.1727952465182474,2538565384109.942,1000.9108868750628
1,-10266599823582.438,2225512912.15682,1836.5724437492424,-0.1170924526775052,2538565384109.942,29055.31159746903
0,-683185238155673.2,-198781498909.7345,-528.0842100565544,-0.1497723653886548,3123117714735.799,924.2245642759372
1,-419493107663734.0,-106845460120.33533,-588.1757608385541,-0.1429313959380065,3123117714735.799,1350.413542262686
0,-1041165239245993.2,-300171740785.0873,-471.4312498733324,-0.1333690676487725,3842274192010.384,924.5018998858286
1,-809784558183715.1,-201386412221.99237,-506.6039033448536,-0.1224251156393526,3842274192010.384,1235.6933119827008
2,-63158510821846.445,2571259033.426216,1038.487551317725,-0.0039035055613488,3842274192010.384,34853.456993559375
0,-1435768321245121.8,-411697375705.28,-423.1516983816729,-0.1194895718912153,4727029947328.75,924.6839609327436
1,-1230149372866228.5,-302802130057.5886,-447.7198561504472,-0.1078611709313025,4727029947328.75,1235.971435480562
2,-582710085012944.1,-76634574435.36928,-549.3710378596039,-0.0680906952098138,4727029947328.75,997.7735525022144
0,-1871141764023984.5,-534537851486.3394,-378.7639085766273,-0.106786427434014,5815517322893.456,924.7891308402176
1,-1688624275523299.5,-413119120179.7369,-397.339617670397,-0.0954998819266048,5815517322893.456,1236.161445535996
2,-1126058136156485.0,-143651698042.8167,-459.747213153088,-0.0564977818621844,5815517322893.456,752.2355530814675
0,-2349700606890560.5,-669360707989.2717,-338.7873140914848,-0.0953822857484074,7154649348474.241,924.6523960397608
1,-2188394964269226.5,-533111241150.8265,-351.74389952653206,-0.0843693462673463,7154649348474.241,1236.1937942655711
2,-1695716044556054.8,-213470257695.83768,-395.4083319647796,-0.0483478574632935,7154649348474.241,752.3658787883323
0,-2879534186763961.5,-818442192150.5319,-306.59126668967866,-0.0862209338706636,8802141659541.008,924.6523960397536
1,-2735713088274899.0,-664279236191.6218,-315.38185660307397,-0.0755256263402977,8802141659541.008,1236.1937942655495
2,-2299682030727531.5,-287165007526.19305,-341.88955138641023,-0.0416383801840314,8802141659541.008,752.3582321127033
0,-3472078428002625.5,-984998682551.4004,-279.77149807479975,-0.0786052103862455,10829000000000.014,924.6523960397536
1,-3343266203602969.5,-809673173142.8048,-286.0763169426328,-0.0684190641833315,10829000000000.014,1236.1937942655422
2,-2949360728763217.5,-366166107359.1825,-302.44336129484117,-0.0367268833365782,10829000000000.014,752.3582321127033
3,-464766621074985.44,1940219976.8120809,697.6816796151973,0.0006361931948329,10829000000000.014,41298.00071525204
