particle_id,x,y,vx,vy,time,energy
0,-50974934531447.05,93645078571596.92,602.7091086313239,409.3542924288051,1108123981340.8296,-975.764511967078
0,104567458244678.9,178803533356091.62,595.4498748083837,278.8725283311807,1363290328431.9043,-2617.099756418611
0,283725354011179.25,256181544859177.7,548.0234038643969,222.34858900963033,1677213516620.3262,-2647.2567314622866
0,486706458770279.9,334983682089675.75,505.4734203842684,189.06220743598877,2063423411482.4,-2646.9672047378554
0,717345058880696.1,418635689872003.1,467.2135085818919,164.89233170009058,2538565384109.942,-2646.8039327403676
0,979556035751117.2,508922242208844.94,431.4525797025561,145.2374943201715,3123117714735.799,-2646.726272560059
0,1276957491033147.0,606887028733302.4,396.9512182207003,128.11467604559152,3842274192010.384,-2646.699299535074
0,1612550176272155.0,713003891804698.4,362.8420077893123,112.49275603506696,4727029947328.75,-2646.69084903333
1,-210315107229363.38,137724450375283.69,661.6026050224922,118.44492096026704,4727029947328.75,-2540.147261456994
0,1988306289168905.5,827142878930193.9,329.1099632008059,98.02987267000712,5815517322893.456,-2646.686568806581
1,447896538545644.5,-123575744470391.31,405.2009995468631,-370.8504359390883,5815517322893.456,-20172.278419543203
0,2408125380072201.0,949877756184251.0,299.659475249339,86.09697883448798,7154649348474.241,-2646.6865688065664
1,887957739273706.2,-577539801252944.1,278.09811028733264,-311.54899214747786,7154649348474.241,-21950.12916509731
0,2879583144679127.0,1083093881341461.8,274.1164142800596,76.25626695218756,8802141659541.008,-2646.6865688065664
1,1286312220108789.8,-1048330345041752.2,211.53212779287864,-262.59966642007566,8802141659541.008,-22024.24463539268
0,3411074911509172.5,1228720314639513.5,251.5471409742507,67.94735915420998,10829000000000.014,-2646.6865688065664
1,1659167632756962.0,-1532894998525381.2,160.55483483955925,-218.26806861521453,10829000000000.014,-22024.181976502376
2,-694584711883353.0,136204224834423.56,539.9561631156117,56.971479920936375,10829000000000.014,-1606.729598623293
