particle,time,energy,r,potential,impact parameter,v0
0,8631.137680320215,16928.000000000015,1975384821428571.8,-67199.99999999999,4122452601185708.5,184.0
0,8872.950206742678,16928.020041611235,1974285312113935.2,-67235.94375596108,4122452601185708.5,184.0
0,9121.537424996142,16928.08239667896,1973157552384271.8,-67272.74748524665,4122452601185708.5,184.0
0,9377.089136866593,16928.190571871164,1972000905355647.8,-67310.4266475051,4122452601185708.5,184.0
0,9639.800461683573,16928.348298891287,1970814725911833.0,-67348.9966226252,4122452601185708.5,184.0
0,9909.871985297828,16928.559547465164,1969598361091940.5,-67388.4726776617,4122452601185708.5,184.0
0,10187.50991323313,16928.82853901513,1968351150530351.0,-67428.869930966,4122452601185708.5,184.0
0,10472.926228128686,16929.159761055285,1967072426953287.5,-67470.20331333044,4122452601185708.5,184.0
0,10766.338851592514,16929.55798233788,1965761516736738.8,-67512.4875259458,4122452601185708.5,184.0
0,11067.97181058933,16930.028268788024,1964417740530790.5,-67555.73699495464,4122452601185708.5,184.0
0,11378.055408490218,16930.57600025751,1963040413955804.8,-67599.96582237583,4122452601185708.5,184.0
0,11696.826400913978,16931.206888134402,1961628848376312.2,-67645.1877331584,4122452601185708.5,184.0
0,12024.528176495603,16931.926993845278,1960182351758918.8,-67691.41601810805,4122452601185708.5,184.0
0,12361.410942718498,16932.742748284058,1958700229621019.8,-67738.66347241856,4122452601185708.5,184.0
0,12707.731916953566,16933.66097220556,1957181786077619.0,-67786.94232952126,4122452601185708.5,184.0
0,13063.755522850252,16934.688897621498,1955626324994119.2,-67836.26418994939,4122452601185708.5,184.0
0,13429.753592229803,16935.834190231748,1954033151253538.5,-67886.63994490339,4122452601185708.5,184.0
0,13806.005572634751,16937.104972934423,1952401572147256.5,-67938.07969417352,4122452601185708.5,184.0
0,14192.798740693455,16938.509850443297,1950730898899082.0,-67990.59265807341,4122452601185708.5,184.0
0,14590.428421461716,16940.057935052333,1949020448333176.2,-68044.18708300726,4122452601185708.5,184.0
0,14999.198213910375,16941.758873582177,1947269544697172.2,-68098.87014027812,4122452601185708.5,184.0
0,15419.420222729374,16943.622875536166,1945477521652676.2,-68154.64781773018,4122452601185708.5,184.0
0,15851.415296626752,16945.660742500375,1943643724446273.0,-68211.52480378968,4122452601185708.5,184.0
0,16295.513273303606,16947.883898813438,1941767512275136.5,-68269.50436345524,4122452601185708.5,184.0
0,16752.05323129234,16950.304423529393,1939848260862419.5,-68328.58820576558,4122452601185708.5,184.0
0,17221.383748850792,16952.935083693825,1937885365258731.2,-68388.77634225416,4122452601185708.5,184.0
0,17703.863170108947,16955.78936894654,1935878242887244.5,-68450.06693587986,4122452601185708.5,184.0
0,18199.859878673036,16958.881527461606,1933826336851275.0,-68512.45613990196,4122452601185708.5,184.0
0,18709.752578894,16962.22660322218,1931729119524606.0,-68575.93792615428,4122452601185708.5,184.0
0,19233.930585016875,16965.84047462241,1929586096446312.8,-68640.50390215447,4122452601185708.5,184.0
0,19772.794118430626,16969.739894383398,1927396810543486.2,-68706.1431164633,4122452601185708.5,184.0
0,20326.75461324598,16973.942530744403,1925160846706962.2,-68772.84185171087,4122452601185708.5,184.0
0,20896.235030434284,16978.467009894477,1922877836747027.0,-68840.58340467802,4122452601185708.5,184.0
