particle,time,energy,r,potential,impact parameter,v0
0,35323.851012683925,1058.0,1975384821428571.8,-67199.99999999999,7809992169012277.0,46.0
0,36313.49455363045,1058.7515908899513,1965334570724380.8,-67487.507516995,7809992169012277.0,46.0
0,37330.86424305907,1061.1032681060606,1954990893759470.5,-67781.49273719838,7809992169012277.0,46.0
0,38376.73686501157,1065.2092245279055,1944345224715422.8,-68081.99411804343,7809992169012277.0,46.0
0,39451.910966143,1071.236207386377,1933388776455879.5,-68389.03690456868,7809992169012277.0,46.0
0,40557.20746542943,1079.3645557677519,1922112540181262.8,-68702.63118784485,7809992169012277.0,46.0
0,41693.47028095817,1089.789330898333,1910507286056424.2,-69022.76971961674,7809992169012277.0,46.0
0,42861.56697427663,1102.7215483848413,1898563564989951.0,-69349.4254515074,7809992169012277.0,46.0
0,44062.38941279583,1118.389522582147,1886271711772676.2,-69682.54876275577,7809992169012277.0,46.0
0,45296.85445074953,1137.0403343723883,1873621849816704.5,-70022.06433543925,7809992169012277.0,46.0
0,46565.90462923326,1158.941434877881,1860603897775523.8,-70367.8676303864,7809992169012277.0,46.0
0,47870.50889585484,1184.3823990156961,1847207578371844.8,-70719.82091039026,7809992169012277.0,46.0
0,49211.66334454696,1213.6768443465553,1833422429813673.2,-71077.74874977468,7809992169012277.0,46.0
0,50590.391976107494,1247.1645323835255,1819237820242340.0,-71441.43296071378,7809992169012277.0,46.0
0,52007.74748004512,1285.213671439793,1804642965730526.0,-71810.60685678692,7809992169012277.0,46.0
0,53464.812038332464,1328.2234422214824,1789626952435641.8,-72184.94876290856,7809992169012277.0,46.0
0,54962.69815167431,1376.6267697132716,1774178763617047.2,-72564.07466782612,7809992169012277.0,46.0
0,56502.549488927056,1430.8933675169974,1758287312347101.8,-72947.52990060677,7809992169012277.0,46.0
0,58085.54176031472,1491.5330836466019,1741941480889922.0,-73334.77969576829,7809992169012277.0,46.0
0,59712.88361510949,1559.09957992821,1725130167892010.8,-73725.19849270655,7809992169012277.0,46.0
0,61385.81756446163,1634.194380542438,1707842344731000.0,-74118.05779369865,7809992169012277.0,46.0
0,63105.620930084966,1717.471328919215,1690067122608831.8,-74512.51238083917,7809992169012277.0,46.0
0,64873.60681951825,1809.6414960869442,1671793832261474.8,-74907.58466577993,7809992169012277.0,46.0
0,66691.12512871357,1911.478587657606,1653012118497683.5,-75302.14691716574,7809992169012277.0,46.0
0,68559.56357270964,2023.8249007770646,1633712052185803.5,-75694.90107953297,7809992169012277.0,46.0
0,70480.34874518366,2147.5978864630597,1613884262792978.0,-76084.35586483573,7809992169012277.0,46.0
0,72454.94720768661,2283.7973765182687,1593520095161846.0,-76468.80076495187,7809992169012277.0,46.0
0,74484.86660939513,2433.5135373309895,1572611794904657.5,-76846.27660253727,7809992169012277.0,46.0
0,76571.65683823434,2597.935614807371,1551152727626719.5,-77214.5422117635,7809992169012277.0,46.0
0,78716.9112042524,2778.3615347162995,1529137638187053.0,-77571.03682482673,7809992169012277.0,46.0
0,80922.26765614563,2976.2084197551594,1506562957395817.5,-77912.83774237675,7809992169012277.0,46.0
0,83189.41003187059,3193.0240772140532,1483427164971558.5,-78236.61289753387,7809992169012277.0,46.0
0,85520.06934428902,3430.4994970493135,1459731219278277.5,-78538.56800072663,7809992169012277.0,46.0
0,87916.0251028354,3690.482376553555,1435479066376990.0,-78814.38810045968,7809992169012277.0,46.0
0,90379.10667221106,3974.9916504618304,1410678243306040.5,-79059.17364824147,7809992169012277.0,46.0
0,92911.19466914417,4286.232948589939,1385340593292274.2,-79267.37156388513,7809992169012277.0,46.0
0,95514.22239828143,4626.614819096503,1359483113824670.0,-79432.70243003807,7809992169012277.0,46.0
0,98190.17732831009,4998.7654335536645,1333128962201851.8,-79548.0858988731,7809992169012277.0,46.0
0,100941.10260943102,5405.549315794051,1306308647257009.0,-79605.56780143948,7809992169012277.0,46.0
0,103769.09863335191,5850.083390881991,1279061440346186.2,-79596.25448736757,7809992169012277.0,46.0
0,106676.32463697944,6335.751308534265,1251437043097009.2,-79510.26281727859,7809992169012277.0,46.0
0,109665.00035104563,6841.645355580171,1223495994234869.0,-79381.55581310097,7809992169012277.0,46.0
0,112737.40769492048,7302.428612779811,1195297261004933.8,-79327.33648361883,7809992169012277.0,46.0
0,115895.89251890726,7712.231980324403,1166903161744691.0,-79358.79260903459,7809992169012277.0,46.0
0,119142.86639535036,8068.621855715464,1138388436194946.5,-79480.723363783,7809992169012277.0,46.0
0,122480.80845992522,8369.032461463823,1109842469898771.2,-79697.8791049926,7809992169012277.0,46.0
0,125912.2673045096,8610.769350516406,1081371756888886.6,-80014.78241438797,7809992169012277.0,46.0
0,129439.8629230931,8791.019107896122,1053102700934866.9,-80435.47369775554,7809992169012277.0,46.0
0,133066.28871219646,8906.867279375496,1025184748195262.4,-80963.16003323617,7809992169012277.0,46.0
0,136794.3135273409,8955.327479417829,997793805467731.2,-81599.74364908143,7809992169012277.0,46.0
0,140626.78379712935,8933.385843399301,971135836611355.9,-82345.20707339728,7809992169012277.0,46.0
0,144566.625696557,8838.064081935285,945450437439480.2,-83196.84107411595,7809992169012277.0,46.0
0,148616.84738120958,8666.506575762323,921014059737038.9,-84148.31814205763,7809992169012277.0,46.0
0,152780.5412840577,8416.094299273434,898142386283061.4,-85188.65169456741,7809992169012277.0,46.0
0,157060.88647659603,8084.588618841619,877191161084870.0,-86301.13631831088,7809992169012277.0,46.0
0,161461.1510961327,7670.302040209615,858554584901984.1,-87462.44661808718,7809992169012277.0,46.0
0,165984.69484108573,7172.289397000539,842660261268269.8,-88642.16236920272,7809992169012277.0,46.0
0,170634.97153618548,6590.541701766633,829959726134813.4,-89803.06660697887,7809992169012277.0,46.0
0,175415.53176954575,5950.848380556359,820913940802747.8,-90877.87752977379,7809992169012277.0,46.0
0,180330.0256036147,5080.087919879807,816530857782435.2,-91764.81650194552,7809992169012277.0,46.0
0,185382.20536208036,4456.055200949224,817860271402821.1,-92383.0607142738,7809992169012277.0,46.0
0,190575.92849484697,4115.688220939788,825348566288296.8,-92687.75261691114,7809992169012277.0,46.0
0,195915.1605232883,4074.7532271313394,839320296530380.8,-92652.63119779131,7809992169012277.0,46.0
0,201403.9780680049,4323.103116529019,859957901990150.9,-92273.86830460958,7809992169012277.0,46.0
0,207046.57196141605,4823.61559412982,887296055381165.9,-91569.86848495514,7809992169012277.0,46.0
0,212847.25044755166,5514.424502642723,921230113869709.0,-90577.26154119216,7809992169012277.0,46.0
0,218810.44247149065,6312.769359199272,961534419484270.2,-89344.5291971476,7809992169012277.0,46.0
0,224940.70106095684,7118.206352020497,1007884009059896.4,-87925.17431478904,7809992169012277.0,46.0
0,231242.70680265882,7813.088211245922,1059872982749851.1,-86372.00577516673,7809992169012277.0,46.0
0,237721.2714160141,8258.725444084062,1117023630301614.6,-84733.3588381889,7809992169012277.0,46.0
0,244381.34142700973,8286.020126348682,1178781243909844.5,-83051.35686166695,7809992169012277.0,46.0
0,251228.00194497657,7679.411281182038,1244489218651296.0,-81361.90309310553,7809992169012277.0,46.0
0,258266.4805451856,6152.952147349919,1313336538452811.8,-79696.00079600068,7809992169012277.0,46.0
0,265502.15126021486,3318.456127319063,1384263769731503.2,-78082.15685271815,7809992169012277.0,46.0
0,272940.5386831414,-1348.1745142083382,1455801867293988.5,-76549.96596533987,7809992169012277.0,46.0
0,280587.3221856877,-8512.292763199002,1525795789896366.8,-75135.54396635488,7809992169012277.0,46.0
0,288448.3402545511,-18843.91681496593,1590923815223873.8,-73890.52691063237,7809992169012277.0,46.0
0,296529.59494920814,-32352.934385481785,1645853189455111.2,-72898.53764806801,7809992169012277.0,46.0
0,304837.25648462796,-46002.20818664336,1681785131448474.8,-72307.90121217047,7809992169012277.0,46.0
0,313377.6679423579,-46664.52892094424,1684206858693836.2,-72400.2051313312,7809992169012277.0,46.0
0,322157.35011361033,2749.228308497448,1630703901081128.2,-73735.81176620688,7809992169012277.0,46.0
0,331183.00647802826,161074.28263188573,1493525938036240.8,-77455.68090810289,7809992169012277.0,46.0
