particle,time,energy,r,potential,impact parameter,v0
0,6368.953005134941,15138.0,1975384821428571.8,-67199.99999999999,4470914318590500.0,174.0
0,6547.387491280308,15138.007404279502,1974834266128855.8,-67218.18858818815,4470914318590500.0,174.0
0,6730.821051185567,15138.03043115171,1974269791434851.8,-67236.81130681373,4470914318590500.0,174.0
0,6919.393740391532,15138.070359414662,1973691095896190.8,-67255.87599622173,4470914318590500.0,174.0
0,7113.249538276775,15138.12854831462,1973097874903788.0,-67275.3904684347,4470914318590500.0,174.0
0,7312.536457989145,15138.206442042647,1972489820923690.8,-67295.36249214596,4470914318590500.0,174.0
0,7517.406659456852,15138.305574456172,1971866623757647.8,-67315.79977648475,4470914318590500.0,174.0
0,7728.01656556614,15138.427574034504,1971227970832456.8,-67336.70995347522,4470914318590500.0,174.0
0,7944.526981593377,15138.574169081185,1970573547520278.8,-67358.10055910196,4470914318590500.0,174.0
0,8167.103217983518,15138.747193179428,1969903037492273.0,-67379.97901289722,4470914318590500.0,174.0
0,8395.915216568235,15138.948590910019,1969216123108059.2,-67402.35259595653,4470914318590500.0,174.0
0,8631.137680320215,15139.180423846672,1968512485843701.5,-67425.2284272801,4470914318590500.0,174.0
0,8872.950206742678,15139.444876830894,1967791806761085.0,-67448.61343834334,4470914318590500.0,174.0
0,9121.537424996142,15139.74426454358,1967053767021771.5,-67472.51434577933,4470914318590500.0,174.0
0,9377.089136866593,15140.081038379256,1966298048448615.8,-67496.93762206318,4470914318590500.0,174.0
0,9639.800461683573,15140.4577936321,1965524334138674.2,-67521.88946407603,4470914318590500.0,174.0
0,9909.871985297828,15140.877277004896,1964732309131170.2,-67547.37575942019,4470914318590500.0,174.0
0,10187.50991323313,15141.342394451247,1963921661134545.2,-67573.40205034967,4470914318590500.0,174.0
0,10472.926228128686,15141.856219354726,1963092081316906.2,-67599.97349518043,4470914318590500.0,174.0
0,10766.338851592514,15142.422001059691,1962243265164482.5,-67627.09482702547,4470914318590500.0,174.0
0,11067.97181058933,15143.043173755417,1961374913413018.5,-67654.77030970607,4470914318590500.0,174.0
0,11378.055408490218,15143.723365722806,1960486733057373.0,-67683.0036906739,4470914318590500.0,174.0
0,11696.826400913978,15144.466408950873,1959578438444967.0,-67711.79815077265,4470914318590500.0,174.0
0,12024.528176495603,15145.27634912428,1958649752459097.5,-67741.15625066526,4470914318590500.0,174.0
0,12361.410942718498,15146.157455984896,1957700407798570.2,-67771.07987374115,4470914318590500.0,174.0
0,12707.731916953566,15147.114234072797,1956730148360527.5,-67801.57016530722,4470914318590500.0,174.0
0,13063.755522850252,15148.15143384166,1955738730733841.0,-67832.62746786587,4470914318590500.0,174.0
