particle,time,energy,r,potential,impact parameter,v0
0,68559.56357270964,11552.0,1975384821428571.8,-67199.99999999999,3922817983021047.0,152.0
0,70480.34874518366,11554.267592718606,1959808386558475.0,-67565.28957322617,3922817983021047.0,152.0
0,72454.94720768661,11561.359366521137,1943886508110985.0,-67930.78553319634,3922817983021047.0,152.0
0,74484.86660939513,11565.39492482676,1927621326997011.0,-68295.58454085443,3922817983021047.0,152.0
0,76571.65683823434,11576.724402970562,1911016122794815.0,-68658.6843125852,3922817983021047.0,152.0
0,78716.9112042524,11595.981706935156,1894074459564205.8,-69018.9980541236,3922817983021047.0,152.0
0,80922.26765614563,11623.829892398062,1876801555495079.0,-69375.31764761363,3922817983021047.0,152.0
0,83189.41003187059,11660.95818449244,1859204524738405.2,-69726.30363513039,3922817983021047.0,152.0
0,85520.06934428902,11708.077626482918,1841292651949486.8,-70070.47494660395,3922817983021047.0,152.0
0,87916.0251028354,11765.915032795077,1823077704004054.5,-70406.1985613524,3922817983021047.0,152.0
0,90379.10667221106,11835.204868551125,1804574283942045.5,-70731.67936872493,3922817983021047.0,152.0
0,92911.19466914417,11916.678624468885,1785800232854706.0,-71044.95059112621,3922817983021047.0,152.0
0,95514.22239828143,12011.051208540244,1766777086160023.2,-71343.86525675822,3922817983021047.0,152.0
0,98190.17732831009,12119.003844255509,1747530591508434.2,-71626.0893652178,3922817983021047.0,152.0
0,100941.10260943102,12241.162965306983,1728091296420486.5,-71889.09758254602,3922817983021047.0,152.0
0,103769.09863335191,12378.074653840406,1708495214669576.0,-72130.17253946107,3922817983021047.0,152.0
0,106676.32463697944,12530.174321942424,1688784581367112.0,-72346.40909275705,3922817983021047.0,152.0
0,109665.00035104563,12697.751641922005,1669008707652379.0,-72534.72524895244,3922817983021047.0,152.0
0,112737.40769492048,12880.911274975413,1649224946786999.8,-72691.88184142944,3922817983021047.0,152.0
0,115895.89251890726,13079.530852311495,1629499784231130.2,-72814.51349141913,3922817983021047.0,152.0
0,119142.86639535036,13293.219099664042,1609910064828850.5,-72899.17385282532,3922817983021047.0,152.0
0,122480.80845992522,13521.279199990051,1590544370397898.5,-72942.39860857422,3922817983021047.0,152.0
0,125912.2673045096,13767.265867673748,1571504149547599.8,-72940.7953530187,3922817983021047.0,152.0
0,129439.8629230931,14068.565542313765,1552891136350550.0,-72891.31935121186,3922817983021047.0,152.0
0,133066.28871219646,14435.442802884165,1534800706267919.2,-72791.73041501368,3922817983021047.0,152.0
0,136794.3135273409,14810.29663813916,1517335101417886.2,-72699.39716198161,3922817983021047.0,152.0
0,140626.78379712935,15148.823733500743,1500604153948028.5,-72657.9015578325,3922817983021047.0,152.0
0,144566.625696557,15450.184827009405,1484724818486954.2,-72666.69988341608,3922817983021047.0,152.0
0,148616.84738120958,15713.05480903128,1469820357276324.5,-72724.85711775787,3922817983021047.0,152.0
0,152780.5412840577,15935.383336252606,1456019104493794.5,-72831.02405292666,3922817983021047.0,152.0
0,157060.88647659603,16114.09287547048,1443452740898708.2,-72983.4307457353,3922817983021047.0,152.0
0,161461.1510961327,16000.501002254983,1432460111678467.0,-73176.82689327931,3922817983021047.0,152.0
0,165984.69484108573,15833.763203753842,1423451299368261.5,-73403.9541050045,3922817983021047.0,152.0
0,170634.97153618548,15627.512470077694,1416661188031124.8,-73659.35911167829,3922817983021047.0,152.0
0,175415.53176954575,15409.576483333542,1412314236276156.0,-73912.57180090179,3922817983021047.0,152.0
0,180330.0256036147,15207.925487152708,1410632252553194.5,-74129.49911021098,3922817983021047.0,152.0
0,185382.20536208036,15021.915473037006,1411829358187501.5,-74302.51059843074,3922817983021047.0,152.0
0,190575.92849484697,14847.713352905936,1416105111880279.2,-74424.22069962276,3922817983021047.0,152.0
0,195915.1605232883,14676.822466660422,1423636362182430.8,-74487.85102990347,3922817983021047.0,152.0
0,201403.9780680049,14494.10185915044,1434567603136426.0,-74487.64013020971,3922817983021047.0,152.0
0,207046.57196141605,14275.112848312841,1448999391606109.8,-74419.26663266556,3922817983021047.0,152.0
0,212847.25044755166,13982.52585912493,1466973985661582.8,-74280.26983737983,3922817983021047.0,152.0
0,218810.44247149065,13561.21002340033,1488456669856919.5,-74070.46465096527,3922817983021047.0,152.0
