particle,time,energy,r,potential,impact parameter,v0
0,231242.70680265882,3697.9999999999854,1975384821428571.8,-67199.99999999999,5249104615192073.0,86.0
0,237721.2714160141,3688.201497622911,1914524290448109.8,-67925.32439058759,5249104615192073.0,86.0
0,244381.34142700973,3656.97122471701,1852689629021165.5,-68753.39641133537,5249104615192073.0,86.0
0,251228.00194497657,3453.838503933701,1790033460181816.2,-69696.84768169832,5249104615192073.0,86.0
0,258266.4805451856,3226.4643164752197,1726742734440713.0,-70769.4756239041,5249104615192073.0,86.0
0,265502.15126021486,2980.1044768565043,1662984771590533.8,-71987.18526030044,5249104615192073.0,86.0
0,272940.5386831414,2724.8151854349708,1598964505209192.0,-73367.25125175252,5249104615192073.0,86.0
0,280587.3221856877,2478.29254189333,1534929145791530.2,-74928.0742324452,5249104615192073.0,86.0
0,288448.3402545511,2270.4493541522825,1471170573993941.2,-76688.76057422032,5249104615192073.0,86.0
0,296529.59494920814,2151.0112092720374,1408021873565454.8,-78668.56212405514,5249104615192073.0,86.0
0,304837.25648462796,2202.7307131733833,1345840534404884.5,-80886.42694104843,5249104615192073.0,86.0
0,313377.6679423579,2566.1612717289972,1284962564076754.8,-83361.50150883042,5249104615192073.0,86.0
0,322157.35011361033,3491.7450963979063,1225592894028732.0,-86116.9851643649,5249104615192073.0,86.0
0,331183.00647802826,5468.8844681940245,1167550401236017.2,-89193.99449065777,5249104615192073.0,86.0
0,340461.52832193894,9624.095209564213,1109651384839544.2,-92695.00057741816,5249104615192073.0,86.0
1,244381.34142700973,3697.999999999971,1975384821428571.8,-67199.99999999999,1327813036779133.0,86.0
1,251228.00194497657,3684.2240842984465,1894742065365250.5,-68226.29611642771,1327813036779133.0,86.0
1,258266.4805451856,3639.508005546886,1811286325755952.5,-69445.81981006428,1327813036779133.0,86.0
1,265502.15126021486,3557.9425701603614,1724836027625368.8,-70901.70593201886,1327813036779133.0,86.0
1,272940.5386831414,3432.252618316954,1635179945878981.5,-72650.45039435833,1327813036779133.0,86.0
1,280587.3221856877,3253.354778721885,1542068622872551.5,-74767.60806329042,1327813036779133.0,86.0
1,288448.3402545511,3009.716908056711,1445202307319892.8,-77356.73586499022,1327813036779133.0,86.0
1,296529.59494920814,2686.399722440605,1344213543441305.2,-80563.99679108776,1327813036779133.0,86.0
1,304837.25648462796,2263.5663282538444,1238641227709200.0,-84603.16493665837,1327813036779133.0,86.0
1,313377.6679423579,1714.0524149548146,1127890453460268.5,-89800.98135118422,1327813036779133.0,86.0
1,322157.35011361033,999.166063753466,1011167406082900.1,-96685.55480624721,1327813036779133.0,86.0
1,331183.00647802826,60.86168575345073,887367534594419.4,-106175.3167244274,1327813036779133.0,86.0
1,340461.52832193894,-1194.3720687214955,754868855972891.5,-120035.92903584323,1327813036779133.0,86.0
