particle,time,energy,r,potential,impact parameter,v0
0,74484.86660939513,648.0000000000146,1975384821428571.8,-67199.99999999999,8767646749000718.0,36.0
0,76571.65683823434,651.4635086426861,1953506156556825.8,-67693.2312613577,8767646749000718.0,36.0
0,78716.9112042524,662.3642979054566,1930972798624751.8,-68189.30724555615,8767646749000718.0,36.0
0,80922.26765614563,681.5243722356972,1907767320861873.8,-68687.02484326962,8767646749000718.0,36.0
0,83189.41003187059,709.847611534482,1883872354182090.2,-69184.97912091913,8767646749000718.0,36.0
0,85520.06934428902,748.3285558020434,1859270702133701.8,-69681.53320784005,8767646749000718.0,36.0
0,87916.0251028354,798.0622421901353,1833945480717657.5,-70174.78347417238,8767646749000718.0,36.0
0,90379.10667221106,860.2552310138271,1807880288100790.8,-70662.5192317863,8767646749000718.0,36.0
0,92911.19466914417,936.2379744999926,1781059410328232.8,-71142.17607084835,8767646749000718.0,36.0
0,95514.22239828143,1027.4787005886028,1753468070465703.8,-71610.78181254608,8767646749000718.0,36.0
0,98190.17732831009,1135.599003494135,1725092730239025.5,-72064.89391700935,8767646749000718.0,36.0
0,100941.10260943102,1262.3913521835202,1695921455261546.2,-72500.52704088723,8767646749000718.0,36.0
0,103769.09863335191,1409.8387460067897,1665944357445244.8,-72913.06930318088,8767646749000718.0,36.0
0,106676.32463697944,1580.1367611362075,1635154131297142.8,-73297.18571130764,8767646749000718.0,36.0
0,109665.00035104563,1775.7182385607157,1603546704654364.2,-73646.70715630526,8767646749000718.0,36.0
0,112737.40769492048,1999.280858420534,1571122029187416.8,-73954.50346234061,8767646749000718.0,36.0
0,115895.89251890726,2253.8178176831134,1537885041914126.8,-74212.3392601686,8767646749000718.0,36.0
0,119142.86639535036,2542.651765167626,1503846836264272.8,-74410.7120864836,8767646749000718.0,36.0
0,122480.80845992522,2869.472029626646,1469026090192598.0,-74538.67330742479,8767646749000718.0,36.0
0,125912.2673045096,3233.785056913577,1433450667917440.0,-74592.38433478435,8767646749000718.0,36.0
0,129439.8629230931,3568.2122065327567,1397148763097998.2,-74696.78894580324,8767646749000718.0,36.0
0,133066.28871219646,3847.06609207984,1360139729381807.8,-74902.63954811213,8767646749000718.0,36.0
0,136794.3135273409,4067.428706640232,1322448725193592.8,-75218.40951131682,8767646749000718.0,36.0
0,140626.78379712935,4226.134918929252,1284109945546255.8,-75653.5240812153,8767646749000718.0,36.0
0,144566.625696557,4319.745058429617,1245168736235152.8,-76218.44815027186,8767646749000718.0,36.0
0,148616.84738120958,4344.515002097134,1205684238746576.2,-76924.7585341957,8767646749000718.0,36.0
0,152780.5412840577,4296.364937604783,1165732706656877.2,-77785.18116285958,8767646749000718.0,36.0
0,157060.88647659603,4170.847798978371,1125411668827813.1,-78813.56243530783,8767646749000718.0,36.0
0,161461.1510961327,3963.1198783449217,1084845153040100.5,-80024.72518945881,8767646749000718.0,36.0
0,165984.69484108573,3667.91799034641,1044190221067976.5,-81434.13212111442,8767646749000718.0,36.0
0,170634.97153618548,3279.5498543640715,1003645091467025.2,-83057.24021330176,8767646749000718.0,36.0
0,175415.53176954575,2816.5993098207837,963459116711009.0,-84883.68460352447,8767646749000718.0,36.0
0,180330.0256036147,2300.6064720995782,923944793674809.5,-86896.8103498918,8767646749000718.0,36.0
0,185382.20536208036,1726.3540194472153,885491745375004.4,-89100.63932083457,8767646749000718.0,36.0
0,190575.92849484697,1088.627211455736,848582096889539.4,-91489.10078131722,8767646749000718.0,36.0
0,195915.1605232883,382.58395496678713,813805712619852.0,-94040.18278937004,8767646749000718.0,36.0
0,201403.9780680049,-395.7062964953511,781872193604458.9,-96708.60360805168,8767646749000718.0,36.0
0,207046.57196141605,-1248.5101329122554,753614320973145.5,-99417.94964546146,8767646749000718.0,36.0
0,212847.25044755166,-2175.4790824487573,729975207617439.8,-102054.7127618402,8767646749000718.0,36.0
0,218810.44247149065,-3172.6069768082525,711970155137752.8,-104468.46692811718,8767646749000718.0,36.0
0,224940.70106095684,-4231.336879367736,700616629372935.1,-106483.3194657171,8767646749000718.0,36.0
0,231242.70680265882,-5338.179620361363,696834492405058.4,-107923.54620495463,8767646749000718.0,36.0
0,237721.2714160141,-6475.202731287049,701333260953727.6,-108649.564115786,8767646749000718.0,36.0
0,244381.34142700973,-7621.5207357531035,714516877636984.6,-108591.81884679584,8767646749000718.0,36.0
0,251228.00194497657,-8755.510340764566,736437981571451.5,-107767.09337948721,8767646749000718.0,36.0
0,258266.4805451856,-9857.127440459313,766817219231874.9,-106269.37731622352,8767646749000718.0,36.0
0,265502.15126021486,-10909.672619540215,805117292321547.5,-104241.05931550797,8767646749000718.0,36.0
0,272940.5386831414,-11900.652022274517,850643095187786.4,-101838.798834888,8767646749000718.0,36.0
0,280587.3221856877,-12821.775101203151,902637977701054.9,-99206.71043396005,8767646749000718.0,36.0
0,288448.3402545511,-13668.379287126794,960357511996306.1,-96461.87742490874,8767646749000718.0,36.0
0,296529.59494920814,-14438.611447063886,1023115703800060.1,-93690.63366760837,8767646749000718.0,36.0
0,304837.25648462796,-15132.607531783855,1090307502912523.2,-90951.42156811024,8767646749000718.0,36.0
0,313377.6679423579,-15751.796293664913,1161414727128937.5,-88280.38399339965,8767646749000718.0,36.0
0,322157.35011361033,-16298.365656162117,1236002155231117.8,-85697.26141038234,8767646749000718.0,36.0
0,331183.00647802826,-16774.881994796233,1313708788648359.5,-83210.45579745094,8767646749000718.0,36.0
0,340461.52832193894,-17184.033476030272,1394237450687367.0,-80820.9353126191,8767646749000718.0,36.0
