particle,time,energy,r,potential,impact parameter,v0
0,122480.80845992522,6498.0,1975384821428571.8,-67199.99999999999,4115430861838568.5,114.0
0,125912.2673045096,6506.523087573951,1942800411480072.2,-67689.28247984637,4115430861838568.5,114.0
0,129439.8629230931,6533.396068028524,1909487306455815.2,-68150.65559152297,4115430861838568.5,114.0
0,133066.28871219646,6580.716920875129,1875464721237961.8,-68578.4053870612,4115430861838568.5,114.0
0,136794.3135273409,6650.78607702165,1840759458016260.5,-68966.08168927152,4115430861838568.5,114.0
0,140626.78379712935,6746.122200477475,1805407368549669.0,-69306.43088184562,4115430861838568.5,114.0
0,144566.625696557,6869.477507770673,1769455082259176.8,-69591.33439484288,4115430861838568.5,114.0
0,148616.84738120958,7023.851748954825,1732962045401050.8,-69811.7598918973,4115430861838568.5,114.0
0,152780.5412840577,7179.9346397776535,1695999576789075.5,-70015.9342513175,4115430861838568.5,114.0
0,157060.88647659603,7279.083282762163,1658632935145224.8,-70306.98404708022,4115430861838568.5,114.0
0,161461.1510961327,7317.598858478115,1620931745504122.0,-70691.93280270966,4115430861838568.5,114.0
0,165984.69484108573,7292.8166460864595,1582979813087832.2,-71175.88078971932,4115430861838568.5,114.0
0,170634.97153618548,7201.92983656154,1544877568955221.5,-71763.9952498809,4115430861838568.5,114.0
0,175415.53176954575,7066.68019877265,1506744874418279.8,-72436.69194615204,4115430861838568.5,114.0
0,180330.0256036147,6911.987717875876,1468724238455772.0,-73170.82436137275,4115430861838568.5,114.0
0,185382.20536208036,6736.127845133975,1430984463766582.0,-73969.2556888735,4115430861838568.5,114.0
0,190575.92849484697,6537.294120889477,1393724706647905.5,-74833.95713701281,4115430861838568.5,114.0
0,195915.1605232883,6313.6434897954605,1357178884569069.8,-75765.51549255018,4115430861838568.5,114.0
0,201403.9780680049,6063.342762452186,1321620284668183.0,-76762.51406996009,4115430861838568.5,114.0
0,207046.57196141605,5243.949171364235,1287615080309313.8,-77814.86393009007,4115430861838568.5,114.0
0,212847.25044755166,4392.6168670793995,1255830026561185.5,-78905.512333128,4115430861838568.5,114.0
0,218810.44247149065,3523.9474746344495,1226761654761286.5,-80016.23568501545,4115430861838568.5,114.0
0,224940.70106095684,2657.2184876023384,1200956403442039.0,-81122.31488544463,4115430861838568.5,114.0
0,231242.70680265882,1815.988571494774,1179001465546901.8,-82192.19563674949,4115430861838568.5,114.0
0,237721.2714160141,1026.5913907360955,1161508599261959.5,-83187.97056493058,4115430861838568.5,114.0
0,244381.34142700973,315.05911609092436,1149089672663647.0,-84067.03277282628,4115430861838568.5,114.0
0,251228.00194497657,-297.87908738982514,1142323556934733.5,-84785.11505314152,4115430861838568.5,114.0
0,258266.4805451856,-803.798986601847,1141715250661351.0,-85300.62421386324,4115430861838568.5,114.0
0,265502.15126021486,-1215.22520644014,1147649476777401.0,-85579.75171998894,4115430861838568.5,114.0
0,272940.5386831414,-1575.0659933069255,1160341842664008.8,-85601.4463348273,4115430861838568.5,114.0
0,280587.3221856877,-1965.5223951675434,1179790352216830.2,-85361.19060883383,4115430861838568.5,114.0
0,288448.3402545511,-2514.602568668837,1205728366608105.5,-84872.77866618092,4115430861838568.5,114.0
0,296529.59494920814,-3397.222104954257,1237577646953237.0,-84167.88912691898,4115430861838568.5,114.0
0,304837.25648462796,-4825.289653835018,1274398605255709.2,-83293.91082280138,4115430861838568.5,114.0
0,313377.6679423579,-7016.80521306266,1314837169988374.2,-82310.8738187069,4115430861838568.5,114.0
0,322157.35011361033,-10130.291992425395,1357077349930747.0,-81288.25783326071,4115430861838568.5,114.0
0,331183.00647802826,-14157.288294001002,1398828431853761.0,-80301.91376990614,4115430861838568.5,114.0
0,340461.52832193894,-18799.348708528712,1437402123943077.5,-79430.59044852163,4115430861838568.5,114.0
1,201403.9780680049,6498.0,1975384821428571.8,-67199.99999999999,3422006538684669.0,114.0
