particle,time,energy,r,potential,impact parameter,v0
0,42861.56697427663,11250.000000000015,1975384821428571.8,-67199.99999999999,3069632847842712.0,150.0
0,44062.38941279583,11251.102257801133,1963248520014117.8,-67533.07696425267,3069632847842712.0,150.0
0,45296.85445074953,11254.55263041472,1950772976051472.5,-67872.45530699188,3069632847842712.0,150.0
0,46565.90462923326,11260.579751395548,1937949677372085.8,-68218.03381020503,3069632847842712.0,150.0
0,47870.50889585484,11269.431062264455,1924770042617728.8,-68569.68042250405,3069632847842712.0,150.0
0,49211.66334454696,11281.374369529614,1911225443400548.0,-68927.22831933263,3069632847842712.0,150.0
0,50590.391976107494,11296.69953742015,1897307230459317.5,-69290.47149097314,3069632847842712.0,150.0
0,52007.74748004512,11315.72032855777,1883006764415484.2,-69659.15980105595,3069632847842712.0,150.0
0,53464.812038332464,11338.776405810946,1868315451825391.0,-70032.99345149838,3069632847842712.0,150.0
0,54962.69815167431,11366.235509631399,1853224787333052.0,-70411.61678238268,3069632847842712.0,150.0
0,56502.549488927056,11398.495826234925,1837726402853209.8,-70794.61132724717,3069632847842712.0,150.0
0,58085.54176031472,11435.988563063132,1821812124860556.2,-71181.488035622,3069632847842712.0,150.0
0,59712.88361510949,11479.18074897505,1805474041031035.8,-71571.67856553728,3069632847842712.0,150.0
0,61385.81756446163,11528.578277539986,1788704577679411.5,-71964.5255393183,3069632847842712.0,150.0
0,63105.620930084966,11584.72921254349,1771496589668340.0,-72359.27164657501,3069632847842712.0,150.0
0,64873.60681951825,11648.227375291215,1753843464733705.0,-72755.04746933188,3069632847842712.0,150.0
0,66691.12512871357,11719.716233336847,1735739244484987.0,-73150.8578964347,3069632847842712.0,150.0
0,68559.56357270964,11799.893109710742,1717178764705615.0,-73545.56698866979,3069632847842712.0,150.0
0,70480.34874518366,11889.513730291364,1698157818004267.8,-73937.88115390847,3069632847842712.0,150.0
0,72454.94720768661,11989.397124355644,1678673342363629.0,-74326.33049498158,3069632847842712.0,150.0
0,74484.86660939513,12100.43088904956,1658723639707796.5,-74709.24820477032,3069632847842712.0,150.0
0,76571.65683823434,12223.576822002287,1638308629274379.2,-75084.74790696363,3069632847842712.0,150.0
0,78716.9112042524,12359.876916731184,1617430141343076.5,-75450.698882425,3069632847842712.0,150.0
0,80922.26765614563,12510.459701839136,1596092257749896.2,-75804.6991873023,3069632847842712.0,150.0
0,83189.41003187059,12676.546885929114,1574301706613433.5,-76144.04676960126,3069632847842712.0,150.0
0,85520.06934428902,12859.46024391819,1552068319822308.8,-76465.70883881049,3069632847842712.0,150.0
0,87916.0251028354,13060.628644727665,1529405563078332.0,-76766.2899553848,3069632847842712.0,150.0
0,90379.10667221106,13281.595072322045,1506331149645483.5,-77041.99960552783,3069632847842712.0,150.0
0,92911.19466914417,13524.023428068613,1482867750388011.5,-77288.62044012034,3069632847842712.0,150.0
0,95514.22239828143,13789.704817876089,1459043814131886.0,-77501.47892012396,3069632847842712.0,150.0
0,98190.17732831009,14080.562916978495,1434894513749247.0,-77675.4208671824,3069632847842712.0,150.0
0,100941.10260943102,14398.657861958854,1410462834479544.5,-77804.7954169275,3069632847842712.0,150.0
0,103769.09863335191,14746.187936100396,1385800821607135.8,-77883.45216683552,3069632847842712.0,150.0
0,106676.32463697944,15125.488082329466,1360971004330709.8,-77904.7579499503,3069632847842712.0,150.0
0,109665.00035104563,15539.023990093978,1336048010928292.8,-77861.64168241076,3069632847842712.0,150.0
0,112737.40769492048,15989.380152805621,1311120386359310.8,-77746.67811571567,3069632847842712.0,150.0
0,115895.89251890726,16444.563406427318,1286289756007757.2,-77610.99516456774,3069632847842712.0,150.0
0,119142.86639535036,16851.829088438026,1261658232399623.0,-77541.92056620892,3069632847842712.0,150.0
0,122480.80845992522,17208.74740395781,1237337413024874.2,-77541.85985896052,3069632847842712.0,150.0
0,125912.2673045096,17513.39688559511,1213455011357405.5,-77611.75783881318,3069632847842712.0,150.0
0,129439.8629230931,17763.839646035427,1190156539526944.2,-77751.82579516903,3069632847842712.0,150.0
0,133066.28871219646,17958.14468741344,1167606942625730.2,-77961.31681513623,3069632847842712.0,150.0
0,136794.3135273409,18094.41775257008,1145992081044044.8,-78238.26878304443,3069632847842712.0,150.0
0,140626.78379712935,18170.838806708838,1125519910727554.5,-78579.22310694306,3069632847842712.0,150.0
0,144566.625696557,18185.70746563167,1106421165399884.5,-78978.93602608988,3069632847842712.0,150.0
0,148616.84738120958,18137.495893276355,1088949299192195.6,-79430.11056469557,3069632847842712.0,150.0
0,152780.5412840577,18024.90889542934,1073379411837122.2,-79923.18895573646,3069632847842712.0,150.0
0,157060.88647659603,17846.94776792705,1060005865329453.8,-80446.25993768661,3069632847842712.0,150.0
0,161461.1510961327,17602.974688365357,1049138328455188.6,-80985.14221945022,3069632847842712.0,150.0
0,165984.69484108573,17292.771751446024,1041096072610936.8,-81523.70568170492,3069632847842712.0,150.0
0,170634.97153618548,16916.587019108716,1036200502542206.9,-82044.47597855022,3069632847842712.0,150.0
0,175415.53176954575,16499.850732253704,1034766138585003.6,-82504.84085268366,3069632847842712.0,150.0
0,180330.0256036147,16071.79806595837,1037090548854644.9,-82859.56928245975,3069632847842712.0,150.0
0,185382.20536208036,15635.59916666687,1043444008865535.0,-83091.92852811234,3069632847842712.0,150.0
0,190575.92849484697,15194.83069800958,1054059869169639.4,-83188.39887727401,3069632847842712.0,150.0
0,195915.1605232883,14753.386311868468,1069126664700628.1,-83139.70155642545,3069632847842712.0,150.0
0,201403.9780680049,14315.349371019343,1088782857249632.9,-82941.45354209868,3069632847842712.0,150.0
0,207046.57196141605,13884.85424977605,1113114773807146.0,-82594.32920056561,3069632847842712.0,150.0
0,212847.25044755166,13465.950231309645,1142157857400595.5,-82103.71712228605,3069632847842712.0,150.0
0,218810.44247149065,13062.480997739578,1175900891554654.5,-81478.95526777167,3069632847842712.0,150.0
0,224940.70106095684,12677.989399068538,1214292502117158.8,-80732.29445347113,3069632847842712.0,150.0
0,231242.70680265882,12315.652610596255,1257249049994145.8,-79877.76381508114,3069632847842712.0,150.0
0,237721.2714160141,11978.248157584414,1304663017879572.5,-78930.09378692023,3069632847842712.0,150.0
0,244381.34142700973,11668.147573726063,1356411126532352.8,-77903.80677721115,3069632847842712.0,150.0
0,251228.00194497657,11387.332161774713,1412361628977492.0,-76812.53171886047,3069632847842712.0,150.0
0,258266.4805451856,11137.4244564533,1472380461555504.0,-75668.55113503111,3069632847842712.0,150.0
0,265502.15126021486,10919.729245314767,1536336133328210.5,-74482.55627163274,3069632847842712.0,150.0
0,272940.5386831414,10735.278952504217,1604103386596261.0,-73263.56849596571,3069632847842712.0,150.0
0,280587.3221856877,10584.87943280983,1675565756813232.8,-72018.98060235611,3069632847842712.0,150.0
0,288448.3402545511,10469.153466409727,1750617207556475.0,-70754.67542087247,3069632847842712.0,150.0
0,296529.59494920814,10388.580318390872,1829163028066306.0,-69475.1870139276,3069632847842712.0,150.0
0,304837.25648462796,10343.53056225396,1911120170072029.0,-68183.87872160174,3069632847842712.0,150.0
0,313377.6679423579,10725.371948498214,1996417177794118.2,-66492.04458693026,3069632847842712.0,150.0
0,322157.35011361033,12268.302592485168,2084993837713986.2,-63667.2673073913,3069632847842712.0,150.0
0,331183.00647802826,13700.84563595779,2176800647675738.2,-60982.09321176854,3069632847842712.0,150.0
0,340461.52832193894,15027.962411170323,2271798180685412.0,-58432.065457482655,3069632847842712.0,150.0
