particle,time,energy,r,potential,impact parameter,v0
0,201403.9780680049,8978.000000000015,1975384821428571.8,-67199.99999999999,5427176280251716.0,134.0
0,207046.57196141605,8974.896717316762,1953233433149312.8,-67425.37422189815,5427176280251716.0,134.0
0,212847.25044755166,8965.517872837721,1932467452628438.5,-67653.7099844611,5427176280251716.0,134.0
0,218810.44247149065,8939.306101865499,1913312820487712.0,-67881.34519420986,5427176280251716.0,134.0
0,224940.70106095684,8913.610506535755,1896004831366651.8,-68103.91799139844,5427176280251716.0,134.0
0,231242.70680265882,8888.613897036092,1880776594202007.5,-68316.47530232674,5427176280251716.0,134.0
0,237721.2714160141,8863.989967835805,1867869379317835.5,-68513.35389679718,5427176280251716.0,134.0
0,244381.34142700973,8838.672978032599,1857529241339750.5,-68688.23636628826,5427176280251716.0,134.0
0,251228.00194497657,8810.602710148072,1850002805775338.2,-68834.25672212942,5427176280251716.0,134.0
0,258266.4805451856,8776.470410992595,1845532268879612.8,-68944.15977223046,5427176280251716.0,134.0
0,265502.15126021486,8731.50658408644,1844349750546820.5,-69010.51314528177,5427176280251716.0,134.0
0,272940.5386831414,8669.366693543168,1846671246457396.0,-69025.96386894793,5427176280251716.0,134.0
0,280587.3221856877,8582.181500875347,1852690537771774.8,-68983.5235911463,5427176280251716.0,134.0
0,288448.3402545511,8460.838452886412,1862573517018101.2,-68876.85923915991,5427176280251716.0,134.0
0,296529.59494920814,8295.542253722087,1876453454564816.5,-68700.56088909403,5427176280251716.0,134.0
0,304837.25648462796,8076.66171287121,1894427735838962.5,-68450.357576837,5427176280251716.0,134.0
0,313377.6679423579,7795.807646529167,1916556523367270.8,-68123.25583097989,5427176280251716.0,134.0
0,322157.35011361033,7447.014353294711,1942863629721415.0,-67717.58483016129,5427176280251716.0,134.0
0,331183.00647802826,7027.836467082045,1973339638035402.0,-67232.94487189384,5427176280251716.0,134.0
0,340461.52832193894,7099.978873463202,2007947012168376.8,-66110.24055691992,5427176280251716.0,134.0
1,212847.25044755166,8978.000000000015,1975384821428571.8,-67199.99999999999,4816569986827941.0,134.0
1,218810.44247149065,8972.17613466781,1935987791668048.2,-67627.3840398815,4816569986827941.0,134.0
1,224940.70106095684,8954.059341136614,1897198882856268.2,-68089.76070899,4816569986827941.0,134.0
1,231242.70680265882,8922.689519342108,1859242179472066.0,-68586.47857919623,4816569986827941.0,134.0
1,237721.2714160141,8877.139175524848,1822372812214827.8,-69115.78034745711,4816569986827941.0,134.0
1,244381.34142700973,8816.548211677451,1786879574481369.0,-69674.4892937167,4816569986827941.0,134.0
1,251228.00194497657,8740.167927106391,1753087115933861.0,-70257.65794410881,4816569986827941.0,134.0
1,258266.4805451856,8647.415066869842,1721357392462101.0,-70858.19607151454,4816569986827941.0,134.0
1,265502.15126021486,8537.936097968472,1692089965648444.8,-71466.50885543675,4816569986827941.0,134.0
1,272940.5386831414,8411.680814226289,1665720668641906.2,-72070.19297502018,4816569986827941.0,134.0
1,280587.3221856877,8268.982799610327,1642718112350916.8,-72653.85648081065,4816569986827941.0,134.0
1,288448.3402545511,8110.642242323374,1623577528171970.5,-73199.14299695757,4816569986827941.0,134.0
1,296529.59494920814,7938.004273502636,1608811567989087.5,-73685.0450778605,4816569986827941.0,134.0
1,304837.25648462796,7753.023811522537,1598937940368852.2,-74088.57671955219,4816569986827941.0,134.0
1,313377.6679423579,7558.306462647146,1594464162932002.8,-74385.8337747922,4816569986827941.0,134.0
1,322157.35011361033,7357.115128222402,1595870222051328.5,-74553.40215055116,4816569986827941.0,134.0
1,331183.00647802826,7153.334253297988,1603590464537772.0,-74569.98712679198,4816569986827941.0,134.0
1,340461.52832193894,6951.388321963561,1617996465705091.5,-74418.05570764058,4816569986827941.0,134.0
