particle,time,energy,r,potential,impact parameter,v0
0,23992.087925843178,18050.000000000015,1975384821428571.8,-67199.99999999999,3149976449768283.0,190.0
0,24664.25741385019,18050.301780800626,1969437546316029.5,-67380.4591501017,3149976449768283.0,190.0
0,25355.25860262473,18051.243221464305,1963331395740745.0,-67564.97455189918,3149976449768283.0,190.0
0,26065.61908670962,18052.88138836781,1957062587482849.2,-67753.58699945392,3149976449768283.0,190.0
0,26795.881241894,18055.277452313778,1950627294355495.5,-67946.33273290853,3149976449768283.0,190.0
0,27546.602639328394,18058.496969040614,1944021648814386.8,-68143.24283358146,3149976449768283.0,190.0
0,28318.356471243354,18062.610178686897,1937241748292429.0,-68344.3425597919,3149976449768283.0,190.0
0,29111.731988593485,18067.692325452736,1930283661343693.2,-68549.65061788722,3149976449768283.0,190.0
0,29927.33495096395,18073.823998758322,1923143434690371.0,-68759.17836246135,3149976449768283.0,190.0
0,30765.78808908102,18081.091497277914,1915817101277121.2,-68972.92891920474,3149976449768283.0,190.0
0,31627.73158028065,18089.58721728527,1908300689449074.0,-69190.8962232636,3149976449768283.0,190.0
0,32513.82353729778,18099.41006681598,1900590233383083.2,-69413.06396536688,3149976449768283.0,190.0
0,33424.7405107503,18110.665907206538,1892681784916666.0,-69639.40443733356,3149976449768283.0,190.0
0,34361.178005699396,18123.468023631824,1884571426935687.2,-69869.87726787565,3149976449768283.0,190.0
0,35323.851012683925,18137.93762629939,1876255288500360.8,-70104.42803889964,3149976449768283.0,190.0
0,36313.49455363045,18154.204383995675,1867729561909918.0,-70342.98677175134,3149976449768283.0,190.0
0,37330.86424305907,18172.406991701893,1858990521929394.2,-70585.46627207632,3149976449768283.0,190.0
0,38376.73686501157,18192.693773977444,1850034547427881.0,-70831.76032120065,3149976449768283.0,190.0
0,39451.910966143,18215.223325797284,1840858145706448.0,-71081.74170114638,3149976449768283.0,190.0
0,40557.20746542943,18240.16519244574,1831457979826159.0,-71335.26003967154,3149976449768283.0,190.0
0,41693.47028095817,18267.70058996475,1821830899282527.8,-71592.1394610341,3149976449768283.0,190.0
0,42861.56697427663,18298.023167488267,1811973974412819.8,-71852.17602759435,3149976449768283.0,190.0
0,44062.38941279583,18331.339812553182,1801884534967097.8,-72115.13495694067,3149976449768283.0,190.0
0,45296.85445074953,18367.871500150693,1791560213323509.0,-72380.74759899982,3149976449768283.0,190.0
0,46565.90462923326,18407.854185854914,1780998992883158.8,-72648.70815766919,3149976449768283.0,190.0
0,47870.50889585484,18451.539742791385,1770199262240803.5,-72918.67014199325,3149976449768283.0,190.0
0,49211.66334454696,18499.196941485527,1759159875794725.2,-73190.24253292069,3149976449768283.0,190.0
0,50590.391976107494,18551.112470695793,1747880221533065.2,-73462.98565340992,3149976449768283.0,190.0
0,52007.74748004512,18607.591996168063,1736360296814991.5,-73736.40673228879,3149976449768283.0,190.0
0,53464.812038332464,18668.961252776324,1724600793053422.2,-74009.95515609765,3149976449768283.0,190.0
0,54962.69815167431,18735.56716368816,1712603190302051.2,-74283.01740846342,3149976449768283.0,190.0
0,56502.549488927056,18807.778977933325,1700369862852579.0,-74554.91170376867,3149976449768283.0,190.0
0,58085.54176031472,18885.989414977157,1687904197058252.2,-74824.88233146006,3149976449768283.0,190.0
0,59712.88361510949,18970.615801494117,1675210722715807.5,-75092.09373988393,3149976449768283.0,190.0
0,61385.81756446163,19062.10118139563,1662295259458294.0,-75355.62440470672,3149976449768283.0,190.0
