particle,time,energy,r,potential,impact parameter,v0
0,8631.137680320215,6272.0,1975384821428571.8,-67199.99999999999,5886044242760885.0,112.0
0,8872.950206742678,6272.026218922343,1973946278415542.8,-67247.03088584208,5886044242760885.0,112.0
0,9121.537424996142,6272.1078527785285,1972468877485343.5,-67295.25703666652,5886044242760885.0,112.0
0,9377.089136866593,6272.24958997911,1970951621125288.5,-67344.70454740195,5886044242760885.0,112.0
0,9639.800461683573,6272.45643052661,1969393489862439.0,-67395.39978601658,5886044242760885.0,112.0
0,9909.871985297828,6272.733705108738,1967793442061249.0,-67447.36937186094,5886044242760885.0,112.0
0,10187.50991323313,6273.087095318275,1966150413745626.5,-67500.64015145978,5886044242760885.0,112.0
0,10472.926228128686,6273.522655065128,1964463318448420.8,-67555.23917154568,5886044242760885.0,112.0
0,10766.338851592514,6274.046833246408,1962731047091616.8,-67611.19364911661,5886044242760885.0,112.0
0,11067.97181058933,6274.666497750353,1960952467900806.0,-67668.53093827602,5886044242760885.0,112.0
0,11378.055408490218,6275.38896086633,1959126426357843.5,-67727.27849360494,5886044242760885.0,112.0
0,11696.826400913978,6276.222006180542,1957251745195934.0,-67787.46382979183,5886044242760885.0,112.0
0,12024.528176495603,6277.173917043154,1955327224441787.5,-67849.11447722622,5886044242760885.0,112.0
0,12361.410942718498,6278.253506693989,1953351641509892.0,-67912.25793324158,5886044242760885.0,112.0
0,12707.731916953566,6279.470150138732,1951323751354406.5,-67976.92160867031,5886044242760885.0,112.0
0,13063.755522850252,6280.8338178736885,1949242286684666.5,-68043.13276934832,5886044242760885.0,112.0
0,13429.753592229803,6282.355111560129,1947105958250840.8,-68110.9184721811,5886044242760885.0,112.0
0,13806.005572634751,6284.045301757957,1944913455206842.2,-68180.30549535221,5886044242760885.0,112.0
0,14192.798740693455,6285.916367826721,1942663445558247.0,-68251.32026223135,5886044242760885.0,112.0
0,14590.428421461716,6287.981040114202,1940354576703663.2,-68323.98875850104,5886044242760885.0,112.0
0,14999.198213910375,6290.2528445565695,1937985476078729.0,-68398.33644198709,5886044242760885.0,112.0
0,15419.420222729374,6292.746149813611,1935554751912758.8,-68474.38814464885,5886044242760885.0,112.0
0,15851.415296626752,6295.476217077448,1933060994108929.0,-68552.16796613636,5886044242760885.0,112.0
0,16295.513273303606,6298.459252692046,1930502775259874.5,-68631.6991582875,5886044242760885.0,112.0
0,16752.05323129234,6301.712463728254,1927878651811622.5,-68713.00399989195,5886044242760885.0,112.0
0,17221.383748850792,6305.254116663375,1925187165389930.0,-68796.10366100431,5886044242760885.0,112.0
0,17703.863170108947,6309.103599324284,1922426844304364.2,-68881.01805603472,5886044242760885.0,112.0
0,18199.859878673036,6313.281486251173,1919596205246802.5,-68967.76568480082,5886044242760885.0,112.0
0,18709.752578894,6317.809607648014,1916693755202539.0,-69056.36346066529,5886044242760885.0,112.0
0,19233.930585016875,6322.71112209135,1913717993593781.5,-69146.8265248261,5886044242760885.0,112.0
0,19772.794118430626,6328.010593168801,1910667414677096.8,-69239.16804576933,5886044242760885.0,112.0
0,20326.75461324598,6333.734070226565,1907540510218277.8,-69333.39900282766,5886044242760885.0,112.0
0,20896.235030434284,6339.909173400738,1904335772470189.5,-69429.52795272828,5886044242760885.0,112.0
0,21481.670180767815,6346.565183120387,1901051697481425.5,-69527.56077793577,5886044242760885.0,112.0
0,22083.507056806713,6353.733134255352,1897686788766094.5,-69627.50041553834,5886044242760885.0,112.0
0,22702.205174188315,6361.445915092831,1894239561367723.0,-69729.3465653443,5886044242760885.0,112.0
0,23338.23692247677,6369.738371317842,1890708546353224.2,-69833.09537578604,5886044242760885.0,112.0
0,23992.087925843178,6378.64741516643,1887092295776044.5,-69938.7391061577,5886044242760885.0,112.0
0,24664.25741385019,6388.212139915719,1883389388151077.5,-70046.2657636347,5886044242760885.0,112.0
0,25355.25860262473,6398.473939861447,1879598434487709.0,-70155.65871345518,5886044242760885.0,112.0
0,26065.61908670962,6409.476635918021,1875718084931442.2,-70266.89626057266,5886044242760885.0,112.0
0,26795.881241894,6421.2666069591505,1871747036068997.2,-70379.95120102371,5886044242760885.0,112.0
0,27546.602639328394,6433.892926989851,1867684038956619.0,-70494.79034119692,5886044242760885.0,112.0
0,28318.356471243354,6447.407508213961,1863527907936536.2,-70611.37398313536,5886044242760885.0,112.0
0,29111.731988593485,6461.865250020084,1859277530312208.0,-70729.65537397061,5886044242760885.0,112.0
0,29927.33495096395,6477.3241938634455,1854931876959104.2,-70849.58011756041,5886044242760885.0,112.0
0,30765.78808908102,6493.845683973181,1850490013954417.2,-70971.08554639162,5886044242760885.0,112.0
0,31627.73158028065,6511.49453373735,1845951115316258.5,-71094.10005183931,5886044242760885.0,112.0
0,32513.82353729778,6530.339197547553,1841314476950603.2,-71218.54237091388,5886044242760885.0,112.0
0,33424.7405107503,6550.451947793525,1836579531912566.8,-71344.32082771239,5886044242760885.0,112.0
0,34361.178005699396,6571.909056576129,1831745867097517.2,-71471.33252793242,5886044242760885.0,112.0
0,35323.851012683925,6594.790981595666,1826813241487071.8,-71599.46250497537,5886044242760885.0,112.0
0,36313.49455363045,6619.182555501073,1821781606085273.5,-71728.58281643677,5886044242760885.0,112.0
0,37330.86424305907,6645.173177826131,1816651125691094.0,-71858.5515900955,5886044242760885.0,112.0
0,38376.73686501157,6672.857008419334,1811422202664988.5,-71989.2120189522,5886044242760885.0,112.0
0,39451.910966143,6702.333161039423,1806095502859434.8,-72120.3913054011,5886044242760885.0,112.0
0,40557.20746542943,6733.705895510342,1800671983896230.5,-72251.89955529175,5886044242760885.0,112.0
0,41693.47028095817,6767.084806508152,1795152925986756.5,-72383.52862346578,5886044242760885.0,112.0
0,42861.56697427663,6802.585006676411,1789539965505373.0,-72515.0509133716,5886044242760885.0,112.0
0,44062.38941279583,6840.327301351848,1783835131540443.0,-72646.21813457686,5886044242760885.0,112.0
0,45296.85445074953,6880.438351679884,1778040885662123.2,-72776.76002348466,5886044242760885.0,112.0
0,46565.90462923326,6923.050822349862,1772160165160727.8,-72906.38303431447,5886044242760885.0,112.0
0,47870.50889585484,6968.303509542631,1766196430023986.2,-73034.76900949836,5886044242760885.0,112.0
0,49211.66334454696,7016.3414439493645,1760153713935513.0,-73161.57384111639,5886044242760885.0,112.0
0,50590.391976107494,7067.315962910841,1754036679589870.0,-73286.42613787587,5886044242760885.0,112.0
0,52007.74748004512,7121.384744790397,1747850678631268.2,-73408.9259155119,5886044242760885.0,112.0
0,53464.812038332464,7178.711797649885,1741601816532482.2,-73528.64333238814,5886044242760885.0,112.0
0,54962.69815167431,7239.467393132625,1735297022737321.2,-73645.11749655474,5886044242760885.0,112.0
0,56502.549488927056,7303.827935147201,1728944126392850.0,-73757.85537565128,5886044242760885.0,112.0
0,58085.54176031472,7371.975751497957,1722551937995574.8,-73866.33084684864,5886044242760885.0,112.0
0,59712.88361510949,7444.098795014768,1716130337267447.8,-73969.98393055085,5886044242760885.0,112.0
0,61385.81756446163,7520.390238980821,1709690367561312.8,-74068.2202588514,5886044242760885.0,112.0
0,63105.620930084966,7601.047949762622,1703244337069363.2,-74160.41083773985,5886044242760885.0,112.0
0,64873.60681951825,7686.273817495996,1696805927070220.2,-74245.89217076314,5886044242760885.0,112.0
0,66691.12512871357,7776.272923517536,1690390307397712.5,-74323.96682115518,5886044242760885.0,112.0
0,68559.56357270964,7871.252520946437,1684014259244761.5,-74393.90449923469,5886044242760885.0,112.0
0,70480.34874518366,7971.420802477311,1677696305325561.2,-74454.94377189662,5886044242760885.0,112.0
0,72454.94720768661,8076.985427089414,1671456847305292.0,-74506.2945009595,5886044242760885.0,112.0
0,74484.86660939513,8188.15177506856,1665318310265106.5,-74547.141126557,5886044242760885.0,112.0
0,76571.65683823434,8305.12089859684,1659305293797384.8,-74576.64692005927,5886044242760885.0,112.0
0,78716.9112042524,8428.087133292618,1653444729118457.2,-74593.95933744528,5886044242760885.0,112.0
0,80922.26765614563,8557.235334656609,1647766041339631.5,-74598.21660765618,5886044242760885.0,112.0
0,83189.41003187059,8692.737702566461,1642301315749355.8,-74588.55569011389,5886044242760885.0,112.0
0,85520.06934428902,8834.750157027462,1637085466627732.5,-74564.1217299005,5886044242760885.0,112.0
0,87916.0251028354,8983.4082295704,1632156406738465.5,-74524.07912654386,5886044242760885.0,112.0
0,90379.10667221106,9138.822437323703,1627555215224219.8,-74467.62431121395,5886044242760885.0,112.0
0,92911.19466914417,9301.073111214835,1623326301173111.5,-74394.00029562366,5886044242760885.0,112.0
0,95514.22239828143,9470.204656349015,1619517559634354.5,-74302.51301229351,5886044242760885.0,112.0
0,98190.17732831009,9646.219231755575,1616180516351814.5,-74192.54940852977,5886044242760885.0,112.0
0,100941.10260943102,9829.069848746512,1613370456972695.2,-74063.59718436959,5886044242760885.0,112.0
0,103769.09863335191,10018.652902421076,1611146535997949.8,-73915.26597746968,5886044242760885.0,112.0
0,106676.32463697944,10214.800169589711,1609571860301317.8,-73747.3096961376,5886044242760885.0,112.0
0,109665.00035104563,10417.27032866361,1608713541691525.0,-73559.6495875484,5886044242760885.0,112.0
0,112737.40769492048,10625.740082720236,1608642712770271.8,-73352.39750559,5886044242760885.0,112.0
0,115895.89251890726,10839.794995608609,1609434500294933.5,-73125.87871779504,5886044242760885.0,112.0
0,119142.86639535036,11058.920181819485,1611167950440214.8,-72880.65347182794,5886044242760885.0,112.0
0,122480.80845992522,11286.257144320029,1613933983244890.2,-72617.42331961564,5886044242760885.0,112.0
0,125912.2673045096,11517.027690469462,1617824347286499.2,-72337.2212883367,5886044242760885.0,112.0
0,129439.8629230931,11749.553868211995,1622924481183901.8,-72041.50036303177,5886044242760885.0,112.0
0,133066.28871219646,11982.137221102254,1629322744342022.5,-71731.99231154041,5886044242760885.0,112.0
0,136794.3135273409,12213.144219607464,1637110268024275.2,-71410.70583718728,5886044242760885.0,112.0
0,140626.78379712935,12441.117122795506,1646380822998586.0,-71079.91864580245,5886044242760885.0,112.0
0,144566.625696557,12662.070997342147,1657230723834918.5,-70745.00606720228,5886044242760885.0,112.0
0,148616.84738120958,12854.783223145918,1669758794199777.8,-70429.30339191681,5886044242760885.0,112.0
0,152780.5412840577,13014.726912796672,1684065728878618.8,-70136.96755569738,5886044242760885.0,112.0
0,157060.88647659603,13124.11484123177,1700239447790259.5,-69867.63457195231,5886044242760885.0,112.0
0,161461.1510961327,13175.214679592551,1718350960391600.8,-69621.20965650563,5886044242760885.0,112.0
0,165984.69484108573,13161.793612199588,1738464361832639.2,-69397.78469389341,5886044242760885.0,112.0
0,170634.97153618548,13076.563929676224,1760636097359255.5,-69197.6595962332,5886044242760885.0,112.0
0,175415.53176954575,12935.811984296684,1784913700962641.0,-68996.67435405168,5886044242760885.0,112.0
0,180330.0256036147,12757.999434035548,1811334509021465.2,-68767.6021592156,5886044242760885.0,112.0
0,185382.20536208036,12533.960654410956,1839924366619925.0,-68509.99611699537,5886044242760885.0,112.0
0,190575.92849484697,12253.551996785754,1870696351705137.5,-68223.6535566045,5886044242760885.0,112.0
0,195915.1605232883,11905.869450588027,1903649553116105.8,-67908.60330055736,5886044242760885.0,112.0
0,201403.9780680049,11479.571613176246,1938767953085502.2,-67565.10082048646,5886044242760885.0,112.0
0,207046.57196141605,10978.540444786966,1976019482692866.8,-67178.41659086148,5886044242760885.0,112.0
0,212847.25044755166,11274.0821897141,2015355338426354.0,-65867.22324791204,5886044242760885.0,112.0
