particle,time,energy,r,potential,impact parameter,v0
0,125912.2673045096,1250.0,1975384821428571.8,-67199.99999999999,4815842765628775.0,50.0
0,129439.8629230931,1260.4793752706755,1936450558597089.2,-67763.24318859036,4815842765628775.0,50.0
0,133066.28871219646,1293.7342420182686,1896342744961099.5,-68293.651427069,4815842765628775.0,50.0
0,136794.3135273409,1352.7435386850848,1855040819600050.2,-68783.04927315794,4815842765628775.0,50.0
0,140626.78379712935,1440.8624759739469,1812527689303195.0,-69221.79927876737,4815842765628775.0,50.0
0,144566.625696557,1561.8759950567328,1768790798539754.8,-69598.52985043479,4815842765628775.0,50.0
0,148616.84738120958,1720.0606170762476,1723823470362974.5,-69899.81091161974,4815842765628775.0,50.0
0,152780.5412840577,1873.4915547368,1677621119613495.5,-70203.0449406339,4815842765628775.0,50.0
0,157060.88647659603,1965.7883543745556,1630160200962882.0,-70620.57084335097,4815842765628775.0,50.0
0,161461.1510961327,1993.5328918642335,1581411141857729.2,-71163.91237571121,4815842765628775.0,50.0
0,165984.69484108573,1953.0716214974818,1531345093550871.2,-71846.23219964224,4815842765628775.0,50.0
0,170634.97153618548,1840.356889830422,1479934480275426.0,-72682.97412986423,4815842765628775.0,50.0
0,175415.53176954575,1675.567666284158,1427153766451760.8,-73667.70653548415,4815842765628775.0,50.0
0,180330.0256036147,1481.6482219977916,1372980537581626.5,-74794.1838467385,4815842765628775.0,50.0
0,185382.20536208036,1254.3666560387792,1317397035805182.8,-76087.06959661677,4815842765628775.0,50.0
0,190575.92849484697,988.7221166056843,1260392362890256.8,-77576.55339013597,4815842765628775.0,50.0
0,195915.1605232883,678.7864135026757,1201965676574480.5,-79299.85803337209,4815842765628775.0,50.0
0,201403.9780680049,317.4833016947523,1142130887368278.5,-81303.24059951083,4815842765628775.0,50.0
0,207046.57196141605,-103.6958319854748,1080923657729920.9,-83644.62149500562,4815842765628775.0,50.0
0,212847.25044755166,-595.0595072885917,1018411992628036.5,-86397.00659071683,4815842765628775.0,50.0
0,218810.44247149065,-1169.1908099744614,954712526267435.2,-89652.83135919532,4815842765628775.0,50.0
0,224940.70106095684,-1841.5544694810378,890015988378065.5,-93529.15636390714,4815842765628775.0,50.0
0,231242.70680265882,-2631.252325057125,824627662708108.4,-98172.99403969194,4815842765628775.0,50.0
0,237721.2714160141,-3561.902206857543,759032506625145.0,-103764.2282348065,4815842765628775.0,50.0
0,244381.34142700973,-4662.489912357691,694000568689597.8,-110508.88021625098,4815842765628775.0,50.0
0,251228.00194497657,-5967.709193976407,630755832154939.9,-118604.19852205482,4815842765628775.0,50.0
0,258266.4805451856,-7516.502692162801,571234049364076.4,-128133.63013512155,4815842765628775.0,50.0
0,265502.15126021486,-9345.90353426976,518425037092111.9,-138817.47269476816,4815842765628775.0,50.0
0,272940.5386831414,-11475.268865428749,476656401288887.7,-149571.10772843516,4815842765628775.0,50.0
0,280587.3221856877,-13878.008081326494,451339743412666.75,-158139.30436913692,4815842765628775.0,50.0
0,288448.3402545511,-16454.490327239386,447458597558950.9,-161738.11093661847,4815842765628775.0,50.0
0,296529.59494920814,-19044.061181375204,467074308063649.9,-159109.87407366015,4815842765628775.0,50.0
0,304837.25648462796,-21489.074859269676,508134210144534.8,-151685.70958851994,4815842765628775.0,50.0
0,313377.6679423579,-23693.26787153202,565989990912097.6,-142099.91324232228,4815842765628775.0,50.0
0,322157.35011361033,-25627.082970354386,635755259335162.9,-132355.66063114858,4815842765628775.0,50.0
0,331183.00647802826,-27301.482555367373,713555918275267.8,-123412.10514852402,4815842765628775.0,50.0
0,340461.52832193894,-28743.49905082403,796690158187716.1,-115546.96948623718,4815842765628775.0,50.0
