particle,time,energy,r,potential,impact parameter,v0
0,45296.85445074953,2312.0,1975384821428571.8,-67199.99999999999,4248424729628440.0,68.0
0,46565.90462923326,2313.3199592207384,1961636004301516.2,-67572.22734845676,4248424729628440.0,68.0
0,47870.50889585484,2317.458544307563,1947475106805854.5,-67952.06521608599,4248424729628440.0,68.0
0,49211.66334454696,2324.7013919355377,1932889586545699.5,-68339.43810120558,4248424729628440.0,68.0
0,50590.391976107494,2335.3592848994595,1917866562243042.8,-68734.23554196795,4248424729628440.0,68.0
0,52007.74748004512,2349.770473852186,1902392814784402.8,-69136.30698606685,4248424729628440.0,68.0
0,53464.812038332464,2368.303238641296,1886454790423888.8,-69545.45593545707,4248424729628440.0,68.0
0,54962.69815167431,2391.3587173581473,1870038606584436.5,-69961.43325618224,4248424729628440.0,68.0
0,56502.549488927056,2419.374034911656,1853130060781449.8,-70383.92952532368,4248424729628440.0,68.0
0,58085.54176031472,2452.825767191476,1835714643292061.5,-70812.56626578867,4248424729628440.0,68.0
0,59712.88361510949,2492.233781744406,1817777554311663.0,-71246.885894592,4248424729628440.0,68.0
0,61385.81756446163,2538.1655014630232,1799303726481778.0,-71686.34018074603,4248424729628440.0,68.0
0,63105.620930084966,2591.2406441656785,1780277853844830.8,-72130.27697405967,4248424729628440.0,68.0
0,64873.60681951825,2652.1364982717787,1760684428488497.8,-72577.92492508642,4248424729628440.0,68.0
0,66691.12512871357,2721.5938031569094,1740507786392833.5,-73028.37586808536,4248424729628440.0,68.0
0,68559.56357270964,2800.423312366678,1719732164297704.2,-73480.56448187672,4248424729628440.0,68.0
0,70480.34874518366,2889.513128830353,1698341769778001.5,-73933.24477649012,4248424729628440.0,68.0
0,72454.94720768661,2989.8369137011905,1676320867165775.0,-74384.9628749463,4248424729628440.0,68.0
0,74484.86660939513,3102.46308463272,1653653882510838.0,-74834.02546772853,4248424729628440.0,68.0
0,76571.65683823434,3228.5651353021385,1630325531449152.5,-75278.46321086312,4248424729628440.0,68.0
0,78716.9112042524,3369.433225931585,1606320974681998.2,-75715.98821557926,4248424729628440.0,68.0
0,80922.26765614563,3526.4872144402034,1581626006797413.0,-76143.94463735794,4248424729628440.0,68.0
0,83189.41003187059,3701.2913195566216,1556227285437012.2,-76559.25121497385,4248424729628440.0,68.0
0,85520.06934428902,3895.5706303792394,1530112609388169.0,-76958.3344380079,4248424729628440.0,68.0
0,87916.0251028354,4111.229700709824,1503271256140376.5,-77337.0508398689,4248424729628440.0,68.0
0,90379.10667221106,4350.3734896502865,1475694391883651.0,-77690.5967339013,4248424729628440.0,68.0
0,92911.19466914417,4615.330930097567,1447375569967611.8,-78013.40355341611,4248424729628440.0,68.0
0,95514.22239828143,4908.681420082052,1418311337634798.2,-78299.0168582956,4248424729628440.0,68.0
0,98190.17732831009,5233.284532293299,1388501975578193.8,-78539.95709104119,4248424729628440.0,68.0
0,100941.10260943102,5592.31321507477,1357952400778450.8,-78727.56040134335,4248424729628440.0,68.0
0,103769.09863335191,5989.290698938872,1326673270420046.2,-78851.79846669125,4248424729628440.0,68.0
0,106676.32463697944,6428.131203680503,1294682333774460.5,-78901.07746377491,4248424729628440.0,68.0
0,109665.00035104563,6912.6947697040305,1262006085870656.2,-78862.97108617822,4248424729628440.0,68.0
0,112737.40769492048,7387.38395837057,1228675649970705.0,-78841.53217718883,4248424729628440.0,68.0
0,115895.89251890726,7809.993065486997,1194714046632594.2,-78920.43840824786,4248424729628440.0,68.0
0,119142.86639535036,8177.629584038907,1160148947331965.2,-79108.52537291602,4248424729628440.0,68.0
0,122480.80845992522,8487.143142410612,1125017441449547.4,-79415.64048475544,4248424729628440.0,68.0
0,125912.2673045096,8735.096287224893,1089368277051355.2,-79852.72814802281,4248424729628440.0,68.0
0,129439.8629230931,8917.73322051308,1053264674503476.8,-80431.88988632396,4248424729628440.0,68.0
0,133066.28871219646,9030.947686729836,1016787865943845.8,-81166.39326526571,4248424729628440.0,68.0
0,136794.3135273409,9070.251417376057,980041549872616.4,-82070.58802427715,4248424729628440.0,68.0
0,140626.78379712935,9030.747388429605,943157488293235.9,-83159.66190815394,4248424729628440.0,68.0
0,144566.625696557,8907.112688243578,906302506315824.0,-84449.13416318328,4248424729628440.0,68.0
0,148616.84738120958,8693.601007302947,869687164293971.9,-85953.93167692746,4248424729628440.0,68.0
0,152780.5412840577,8384.07890614157,833576327536874.4,-87686.82654561772,4248424729628440.0,68.0
0,157060.88647659603,7972.117238198785,798301698356645.0,-89655.93771606279,4248424729628440.0,68.0
0,161461.1510961327,7451.168516797567,764275998789836.5,-91860.9410416908,4248424729628440.0,68.0
0,165984.69484108573,6814.871401007666,732007749148368.6,-94287.65962037726,4248424729628440.0,68.0
0,170634.97153618548,6057.527487576008,702114296031788.8,-96900.96021618346,4248424729628440.0,68.0
0,175415.53176954575,5199.48374568607,675328789190502.4,-99611.8797557661,4248424729628440.0,68.0
0,180330.0256036147,4266.669195813214,652494399776986.5,-102291.70691346316,4248424729628440.0,68.0
