particle,time,energy,r,potential,impact parameter,v0
0,83189.41003187059,17298.0,1975384821428571.8,-67199.99999999999,3435182100528150.5,186.0
0,85520.06934428902,17301.28657878266,1956810396437991.5,-67593.29367326088,3435182100528150.5,186.0
0,87916.0251028354,17311.560483462643,1937903336836312.2,-67981.30353677332,3435182100528150.5,186.0
0,90379.10667221106,17329.475547583992,1918676368768390.2,-68362.44993245075,3435182100528150.5,186.0
0,92911.19466914417,17355.73041357899,1899145221221841.2,-68734.9927377194,3435182100528150.5,186.0
0,95514.22239828143,17391.070020581436,1879329032557243.2,-69097.02193192473,3435182100528150.5,186.0
0,98190.17732831009,17436.286730594395,1859250806192887.5,-69446.4492421977,3435182100528150.5,186.0
0,100941.10260943102,17492.220956794336,1838937920275108.5,-69781.00150399869,3435182100528150.5,186.0
0,103769.09863335191,17559.76112482953,1818422696208671.8,-70098.21655326217,3435182100528150.5,186.0
0,106676.32463697944,17639.842758859697,1797743030771748.0,-70395.4426851046,3435182100528150.5,186.0
0,109665.00035104563,17733.446438190498,1776943096111234.2,-70669.84297050232,3435182100528150.5,186.0
0,112737.40769492048,17841.594317333467,1756074111097126.5,-70918.40601633121,3435182100528150.5,186.0
0,115895.89251890726,17965.344842275896,1735195186169252.5,-71137.96507989775,3435182100528150.5,186.0
0,119142.86639535036,18105.78522948672,1714374241763195.0,-71325.2277930406,3435182100528150.5,186.0
0,122480.80845992522,18264.02120366828,1693688997446656.2,-71476.81908791713,3435182100528150.5,186.0
0,125912.2673045096,18441.163419103978,1673228024792523.8,-71589.34020523963,3435182100528150.5,186.0
0,129439.8629230931,18638.309923551453,1653091851497025.2,-71659.44684264717,3435182100528150.5,186.0
0,133066.28871219646,18856.52397204323,1633394097056209.2,-71683.94947514546,3435182100528150.5,186.0
0,136794.3135273409,19096.806473645076,1614262611212531.5,-71659.93852835508,3435182100528150.5,186.0
0,140626.78379712935,19351.136452323844,1595840079508873.8,-71597.53879963224,3435182100528150.5,186.0
0,144566.625696557,19564.77238475415,1578273196649092.8,-71572.44805603314,3435182100528150.5,186.0
0,148616.84738120958,19727.10979711711,1561710407738354.0,-71596.8472742489,3435182100528150.5,186.0
0,152780.5412840577,19836.799710261024,1546312282686324.8,-71669.30846037612,3435182100528150.5,186.0
0,157060.88647659603,19892.540374287884,1532251984481390.5,-71787.83142835427,3435182100528150.5,186.0
0,161461.1510961327,19893.09374003626,1519714910802752.5,-71949.80076395214,3435182100528150.5,186.0
0,165984.69484108573,19837.302821865786,1508897944627516.0,-72151.9617373119,3435182100528150.5,186.0
0,170634.97153618548,19724.109407449563,1500008250168770.8,-72390.42288574378,3435182100528150.5,186.0
0,175415.53176954575,19577.262095015205,1493261563110036.5,-72636.00240774325,3435182100528150.5,186.0
0,180330.0256036147,19423.95741481088,1488879946280471.2,-72855.68166226544,3435182100528150.5,186.0
