particle,time,energy,r,potential,impact parameter,v0
0,218810.44247149065,1152.0,1975384821428571.8,-67199.99999999999,1.2772265497462606e+16,48.0
0,224940.70106095684,1146.2069431040727,1937235235322315.8,-67625.17224083774,1.2772265497462606e+16,48.0
0,231242.70680265882,1128.1793512605072,1899591437123402.2,-68085.58147640519,1.2772265497462606e+16,48.0
0,237721.2714160141,1096.945913571326,1862653919981057.0,-68580.91909029812,1.2772265497462606e+16,48.0
0,244381.34142700973,1051.5566507041804,1826650857452621.2,-69109.90615796756,1.2772265497462606e+16,48.0
0,251228.00194497657,991.1135276661371,1791840532428234.2,-69670.01128901365,1.2772265497462606e+16,48.0
0,258266.4805451856,914.8094116290595,1758513468903816.5,-70257.12998643564,1.2772265497462606e+16,48.0
0,265502.15126021486,821.9762960918597,1726994012782191.5,-70865.23734571482,1.2772265497462606e+16,48.0
0,272940.5386831414,712.1432427202235,1697641034265004.5,-71486.03684603001,1.2772265497462606e+16,48.0
0,280587.3221856877,585.1036753094813,1670847353786836.2,-72108.64208168436,1.2772265497462606e+16,48.0
0,288448.3402545511,440.99042225618905,1647037442002726.8,-72719.34434407589,1.2772265497462606e+16,48.0
0,296529.59494920814,280.35522637898976,1626662935757696.5,-73301.53404738808,1.2772265497462606e+16,48.0
0,304837.25648462796,104.2474166105967,1610195575762660.8,-73835.85297111026,1.2772265497462606e+16,48.0
0,313377.6679423579,-85.71567261313612,1598117337362848.2,-74300.65015422548,1.2772265497462606e+16,48.0
0,322157.35011361033,-287.29567604760814,1590907811598421.5,-74672.78974667714,1.2772265497462606e+16,48.0
0,331183.00647802826,-497.60742110900173,1589029291519524.0,-74928.80998694031,1.2772265497462606e+16,48.0
0,340461.52832193894,-713.1292952254735,1592910479474341.8,-75046.36191473962,1.2772265497462606e+16,48.0
