particle,time,energy,r,potential,impact parameter,v0
0,85520.06934428902,15487.999999999985,1975384821428571.8,-67199.99999999999,3454040709417963.0,176.0
0,87916.0251028354,15491.642822524373,1955362906898770.8,-67616.70197766456,3454040709417963.0,176.0
0,90379.10667221106,15503.04602177447,1934950512992423.2,-68027.76099193592,3454040709417963.0,176.0
0,92911.19466914417,15522.961813978953,1914158309864830.2,-68431.4164204544,3454040709417963.0,176.0
0,95514.22239828143,15552.198109475052,1893000021854186.8,-68825.71660152821,3454040709417963.0,176.0
0,98190.17732831009,15591.621109654225,1871492870751040.8,-69208.50533995697,3454040709417963.0,176.0
0,100941.10260943102,15642.157614956974,1849658077211619.2,-69577.40919841123,3454040709417963.0,176.0
0,103769.09863335191,15704.796895596985,1827521426954454.2,-69929.82629108556,3454040709417963.0,176.0
0,106676.32463697944,15780.591935587363,1805113908714982.5,-70262.9175333729,3454040709417963.0,176.0
0,109665.00035104563,15870.659810424186,1782472431090122.0,-70573.60159538819,3454040709417963.0,176.0
0,112737.40769492048,15976.180898096078,1759640625283640.2,-70858.55516572871,3454040709417963.0,176.0
0,115895.89251890726,16098.396550691614,1736669740225449.2,-71114.22055982579,3454040709417963.0,176.0
0,119142.86639535036,16238.604768898105,1713619635401521.8,-71336.82320428094,3454040709417963.0,176.0
0,122480.80845992522,16398.153323984778,1690559874758647.5,-71522.40208496102,3454040709417963.0,176.0
0,125912.2673045096,16578.42966261896,1667570921939725.0,-71666.85683715167,3454040709417963.0,176.0
0,129439.8629230931,16780.84681233285,1644745432492883.0,-71766.0157318419,3454040709417963.0,176.0
0,133066.28871219646,17006.824386118038,1622189632150098.2,-71815.7292898865,3454040709417963.0,176.0
0,136794.3135273409,17257.763674560643,1600024761309897.8,-71811.99450501453,3454040709417963.0,176.0
0,140626.78379712935,17514.140088439875,1578386817668951.8,-71782.28816924381,3454040709417963.0,176.0
0,144566.625696557,17722.024555398923,1557412806185545.0,-71805.06732153715,3454040709417963.0,176.0
0,148616.84738120958,17877.197103222512,1537245916849293.5,-71883.99243133017,3454040709417963.0,176.0
0,152780.5412840577,17978.11757283112,1518043765221765.5,-72018.1520072268,3454040709417963.0,176.0
0,157060.88647659603,18023.279759435754,1499978944870892.5,-72205.98293523533,3454040709417963.0,176.0
0,161461.1510961327,18011.23069016871,1483239213734374.2,-72445.18185384717,3454040709417963.0,176.0
0,165984.69484108573,17940.592169899362,1468027301228859.5,-72732.62803920665,3454040709417963.0,176.0
0,170634.97153618548,17810.084214255752,1454560235444432.5,-73064.32791791557,3454040709417963.0,176.0
0,175415.53176954575,17643.240378687507,1443068090335345.5,-73410.70262026798,3454040709417963.0,176.0
0,180330.0256036147,17467.057859537526,1433792064467103.0,-73737.98791791812,3454040709417963.0,176.0
0,185382.20536208036,17282.18748351479,1426981829071523.0,-74038.15291350888,3454040709417963.0,176.0
0,190575.92849484697,17089.497298102317,1422892126327057.8,-74302.51233184952,3454040709417963.0,176.0
0,195915.1605232883,16890.1019988872,1421778659127606.2,-74521.94317760938,3454040709417963.0,176.0
0,201403.9780680049,16685.37099355212,1423893387881387.8,-74687.18776849506,3454040709417963.0,176.0
0,207046.57196141605,16476.927234546034,1429479430563967.5,-74789.21571933894,3454040709417963.0,176.0
0,212847.25044755166,16266.635504634163,1438765837660697.2,-74819.62044112649,3454040709417963.0,176.0
0,218810.44247149065,16056.579651164575,1451962569492315.0,-74771.01631534222,3454040709417963.0,176.0
0,224940.70106095684,15849.029285694181,1469256025838604.2,-74637.39736660328,3454040709417963.0,176.0
0,231242.70680265882,15646.397553657604,1490805457134149.2,-74414.41897276149,3454040709417963.0,176.0
0,237721.2714160141,15451.192553243513,1516740520946499.0,-74099.57163713784,3454040709417963.0,176.0
0,244381.34142700973,15265.965666353208,1547160144569219.5,-73692.22909347786,3454040709417963.0,176.0
0,251228.00194497657,15093.260331189536,1582132730378245.8,-73193.56942020614,3454040709417963.0,176.0
0,258266.4805451856,14935.5645952903,1621697615750424.2,-72606.3839493347,3454040709417963.0,176.0
0,265502.15126021486,14795.270194578028,1665867593861894.5,-71934.80131111026,3454040709417963.0,176.0
0,272940.5386831414,14674.640038999409,1714632230153454.5,-71183.96084756387,3454040709417963.0,176.0
0,280587.3221856877,14575.785015786925,1767961677963561.2,-70359.67035499123,3454040709417963.0,176.0
0,288448.3402545511,14500.650107013455,1825810703645122.5,-69468.07865523925,3454040709417963.0,176.0
0,296529.59494920814,14451.009077383482,1888122667935230.0,-68515.38574162935,3454040709417963.0,176.0
0,304837.25648462796,14428.466482765667,1954833264889335.5,-67507.6043045167,3454040709417963.0,176.0
0,313377.6679423579,15359.609604048463,2025873880817743.8,-65525.23395307172,3454040709417963.0,176.0
0,322157.35011361033,16642.175138771127,2101174494106380.8,-63176.98048036518,3454040709417963.0,176.0
0,331183.00647802826,17870.746915613527,2180666086516358.0,-60873.99662919655,3454040709417963.0,176.0
0,340461.52832193894,19040.6062579782,2264282574675442.5,-58626.01315077802,3454040709417963.0,176.0
