particle,time,energy,r,potential,impact parameter,v0
0,251228.00194497657,5000.0,1975384821428571.8,-67199.99999999999,6015570692525260.0,100.0
0,258266.4805451856,4991.320514846695,1925777322316846.2,-67838.55555050801,6015570692525260.0,100.0
0,265502.15126021486,4964.133460624347,1876708910429732.5,-68539.8977101496,6015570692525260.0,100.0
0,272940.5386831414,4916.687558953912,1828466938626971.8,-69304.96540581102,6015570692525260.0,100.0
0,280587.3221856877,4847.229093819944,1781387127669933.8,-70132.8892820757,6015570692525260.0,100.0
0,288448.3402545511,4754.061429046138,1735859324579315.0,-71020.27504787053,6015570692525260.0,100.0
0,296529.59494920814,4635.626394429477,1692332811026474.5,-71960.33894033199,6015570692525260.0,100.0
0,304837.25648462796,4490.611333168243,1651320446484688.2,-72941.92264364126,6015570692525260.0,100.0
0,313377.6679423579,4318.0842522699095,1613400638409771.8,-73948.4614750688,6015570692525260.0,100.0
0,322157.35011361033,4117.656599940543,1579215829670687.5,-74957.04646804306,6015570692525260.0,100.0
0,331183.00647802826,3889.6681996340776,1549465963865845.2,-75937.80257957579,6015570692525260.0,100.0
0,340461.52832193894,3635.3816233930993,1524895367790947.5,-76853.8819038273,6015570692525260.0,100.0
