particle,time,energy,r,potential,impact parameter,v0
0,10766.338851592514,2178.0000000000146,1975384821428571.8,-67199.99999999999,1.01585132150585e+16,66.0
0,11067.97181058933,2178.0331928790984,1973924990510870.2,-67247.24402018613,1.01585132150585e+16,66.0
0,11378.055408490218,2178.1365108627942,1972426723217659.8,-67295.62802410584,1.01585132150585e+16,66.0
0,11696.826400913978,2178.315838912604,1970889098285395.8,-67345.1729137256,1.01585132150585e+16,66.0
0,12024.528176495603,2178.5774474936916,1969311178869337.2,-67395.8994991058,1.01585132150585e+16,66.0
0,12361.410942718498,2178.928015585814,1967692012812357.0,-67447.82845321512,1.01585132150585e+16,66.0
0,12707.731916953566,2179.374654987245,1966030632972530.0,-67500.9802627373,1.01585132150585e+16,66.0
0,13063.755522850252,2179.9249359761307,1964326057615069.0,-67555.37517458209,1.01585132150585e+16,66.0
0,13429.753592229803,2180.5869144016033,1962577290874654.8,-67611.03313778812,1.01585132150585e+16,66.0
0,13806.005572634751,2181.369160274495,1960783323294707.0,-67667.97374048956,1.01585132150585e+16,66.0
0,14192.798740693455,2182.280787935786,1958943132450706.8,-67726.21614159155,1.01585132150585e+16,66.0
0,14590.428421461716,2183.331487877309,1957055683665270.2,-67785.77899678277,1.01585132150585e+16,66.0
0,14999.198213910375,2184.5315602964984,1955119930823334.0,-67846.68037848445,1.01585132150585e+16,66.0
0,15419.420222729374,2185.891950469406,1953134817296504.0,-67908.93768930991,1.01585132150585e+16,66.0
0,15851.415296626752,2187.4242860272643,1951099276986399.8,-67972.56756858289,1.01585132150585e+16,66.0
0,16295.513273303606,2189.1409162207856,1949012235497631.5,-68037.58579143892,1.01585132150585e+16,66.0
0,16752.05323129234,2191.054953270839,1946872611451967.0,-68104.00715999052,1.01585132150585e+16,66.0
0,17221.383748850792,2193.180315887599,1944679317956200.5,-68171.84538602589,1.01585132150585e+16,66.0
0,17703.863170108947,2195.5317750595277,1942431264237297.5,-68241.11296465955,1.01585132150585e+16,66.0
0,18199.859878673036,2198.1250022029126,1940127357459524.0,-68311.82103833208,1.01585132150585e+16,66.0
0,18709.752578894,2200.9766197693534,1937766504739519.2,-68383.97925051457,1.01585132150585e+16,66.0
0,19233.930585016875,2204.1042544052325,1935347615376587.0,-68457.5955884415,1.01585132150585e+16,66.0
0,19772.794118430626,2207.526592759721,1932869603316962.5,-68532.6762141547,1.01585132150585e+16,66.0
0,20326.75461324598,2211.2634400340903,1930331389872356.8,-68609.22528310565,1.01585132150585e+16,66.0
0,20896.235030434284,2215.33578136249,1927731906714803.0,-68687.24474952575,1.01585132150585e+16,66.0
0,21481.670180767815,2219.7658461134124,1925070099171660.2,-68766.73415773154,1.01585132150585e+16,66.0
0,22083.507056806713,2224.577175191793,1922344929846635.0,-68847.69041849764,1.01585132150585e+16,66.0
0,22702.205174188315,2229.7946914211498,1919555382594831.0,-68930.10756958774,1.01585132150585e+16,66.0
0,23338.23692247677,2235.4447730663087,1916700466882182.0,-69013.97651950365,1.01585132150585e+16,66.0
0,23992.087925843178,2241.5553305617505,1913779222562138.5,-69099.2847734666,1.01585132150585e+16,66.0
0,24664.25741385019,2248.15588648025,1910790725105210.2,-69186.01614062539,1.01585132150585e+16,66.0
0,25355.25860262473,2255.2776587742555,1907734091319918.0,-69274.15042144645,1.01585132150585e+16,66.0
0,26065.61908670962,2262.953647294722,1904608485606874.0,-69363.66307422309,1.01585132150585e+16,66.0
0,26795.881241894,2271.2187235708843,1901413126791148.8,-69454.52485962253,1.01585132150585e+16,66.0
0,27546.602639328394,2280.1097238068614,1898147295581775.0,-69546.7014621789,1.01585132150585e+16,66.0
0,28318.356471243354,2289.665545018448,1894810342711202.8,-69640.1530876403,1.01585132150585e+16,66.0
0,29111.731988593485,2299.9272441900684,1891401697811812.5,-69734.83403509574,1.01585132150585e+16,66.0
0,29927.33495096395,2310.9381402915315,1887920879091159.0,-69830.69224282971,1.01585132150585e+16,66.0
0,30765.78808908102,2322.7439189381257,1884367503872565.5,-69927.66880690173,1.01585132150585e+16,66.0
0,31627.73158028065,2335.392739411531,1880741300072926.0,-70025.69747152086,1.01585132150585e+16,66.0
0,32513.82353729778,2348.9353436944366,1877042118695230.8,-70124.70409037168,1.01585132150585e+16,66.0
0,33424.7405107503,2363.4251670786616,1873269947419303.0,-70224.60605818624,1.01585132150585e+16,66.0
0,34361.178005699396,2378.9184498158866,1869424925380647.2,-70325.31171201298,1.01585132150585e+16,66.0
0,35323.851012683925,2395.4743491676927,1865507359234044.0,-70426.71970184514,1.01585132150585e+16,66.0
0,36313.49455363045,2413.1550510780507,1861517740605727.2,-70528.71833053643,1.01585132150585e+16,66.0
0,37330.86424305907,2432.025880552421,1857456765045482.2,-70631.18486324589,1.01585132150585e+16,66.0
0,38376.73686501157,2452.1554096528707,1853325352597934.0,-70733.98480705354,1.01585132150585e+16,66.0
0,39451.910966143,2473.6155618273624,1849124670120554.8,-70836.97116186185,1.01585132150585e+16,66.0
0,40557.20746542943,2496.481711078435,1844856155484470.5,-70939.98364426354,1.01585132150585e+16,66.0
0,41693.47028095817,2520.8327742185065,1840521543802975.5,-71042.84788674371,1.01585132150585e+16,66.0
