particle,time,energy,r,potential,impact parameter,v0
0,218810.44247149065,2048.0,1975384821428571.8,-67199.99999999999,3965881637139162.5,64.0
0,224940.70106095684,2037.6970071957185,1907773624057048.0,-67965.15464209966,3965881637139162.5,64.0
0,231242.70680265882,2004.5525205102458,1838172984398610.8,-68856.77154138286,3965881637139162.5,64.0
0,237721.2714160141,1944.765624869775,1766515042135027.8,-69897.83689828681,3965881637139162.5,64.0
0,244381.34142700973,1853.8285763053864,1692729417761588.2,-71116.76187881068,3965881637139162.5,64.0
0,251228.00194497657,1726.3551414312533,1616743705808692.8,-72549.04575792924,3965881637139162.5,64.0
0,258266.4805451856,1555.8546906225238,1538484469513427.8,-74239.5790445458,3965881637139162.5,64.0
0,265502.15126021486,343.9026894095732,1458187965296470.5,-76238.57103371773,3965881637139162.5,64.0
0,272940.5386831414,-1218.5931090607482,1376242996199947.2,-78604.9115699542,3965881637139162.5,64.0
0,280587.3221856877,-3219.074481259362,1292867339062574.0,-81417.30299786743,3965881637139162.5,64.0
0,288448.3402545511,-5765.456499175751,1208389229517304.5,-84772.89941400179,3965881637139162.5,64.0
0,296529.59494920814,-8988.644797479777,1123295072461763.0,-88789.81323805041,3965881637139162.5,64.0
0,304837.25648462796,-13041.954814414392,1038299973905238.4,-93606.6597194617,3965881637139162.5,64.0
0,313377.6679423579,-18091.910531221234,954452223407306.4,-99373.64546740407,3965881637139162.5,64.0
0,322157.35011361033,-24288.29153735412,873285812180667.5,-106223.08509219621,3965881637139162.5,64.0
0,331183.00647802826,-31689.65419953855,797032102305657.9,-114195.56621664512,3965881637139162.5,64.0
0,340461.52832193894,-40108.059847587894,728876249282635.0,-123085.46408414013,3965881637139162.5,64.0
1,258266.4805451856,2048.0,1975384821428571.8,-67199.99999999999,1.1116394630763572e+16,64.0
1,265502.15126021486,2044.3769375057018,1955383083744269.2,-67460.67134414347,1.1116394630763572e+16,64.0
1,272940.5386831414,2033.71433470388,1937784706924837.0,-67708.3245196189,1.1116394630763572e+16,64.0
1,280587.3221856877,2016.4775991219794,1922896637695456.5,-67935.12809087618,1.1116394630763572e+16,64.0
1,288448.3402545511,1993.3631603516842,1911038481004642.0,-68132.2058665258,1.1116394630763572e+16,64.0
1,296529.59494920814,1965.3257862994797,1902538437177634.2,-68289.7627793193,1.1116394630763572e+16,64.0
1,304837.25648462796,1933.6012546085985,1897728234620509.8,-68397.29642983507,1.1116394630763572e+16,64.0
1,313377.6679423579,1899.721950270381,1896937151981046.2,-68443.8972577067,1.1116394630763572e+16,64.0
1,322157.35011361033,1865.523018764754,1900485329632504.5,-68418.62969034282,1.1116394630763572e+16,64.0
1,331183.00647802826,1833.1370876521542,1908676679642242.8,-68310.9739612517,1.1116394630763572e+16,64.0
1,340461.52832193894,1804.976307785255,1921791798378609.2,-68111.29570369617,1.1116394630763572e+16,64.0
