particle,time,energy,r,potential,impact parameter,v0
0,190575.92849484697,6962.0,1975384821428571.8,-67199.99999999999,6024255755092714.0,118.0
0,195915.1605232883,6959.048580767427,1953074697647003.5,-67414.80311386225,6024255755092714.0,118.0
0,201403.9780680049,6950.074708313608,1931858972409637.5,-67635.54123130535,6024255755092714.0,118.0
0,207046.57196141605,6934.948462031956,1911921133217536.2,-67859.64879418748,6024255755092714.0,118.0
0,212847.25044755166,6913.619358167314,1893459720128169.5,-68083.93097276395,6024255755092714.0,118.0
0,218810.44247149065,6886.134564404521,1876688116500457.2,-68304.50575185013,6024255755092714.0,118.0
0,224940.70106095684,6852.6585193043575,1861833918095356.2,-68516.76139364201,6024255755092714.0,118.0
0,231242.70680265882,6813.493424219152,1849137799439896.0,-68715.33722662587,6024255755092714.0,118.0
0,237721.2714160141,6769.099844387718,1838851805196202.2,-68894.13641657951,6024255755092714.0,118.0
0,244381.34142700973,6720.11641632051,1831237013348403.2,-69046.3792318554,6024255755092714.0,118.0
0,251228.00194497657,6667.377439090385,1826560548002760.5,-69164.7039450341,6024255755092714.0,118.0
0,258266.4805451856,6611.926966053405,1825091962854536.5,-69241.31961864216,6024255755092714.0,118.0
0,265502.15126021486,6555.027954905294,1827099070242761.5,-69268.21050825661,6024255755092714.0,118.0
0,272940.5386831414,6498.165120210426,1832843350944414.8,-69237.38591813632,6024255755092714.0,118.0
0,280587.3221856877,6443.040393841016,1842575139532278.2,-69141.162716818,6024255755092714.0,118.0
0,288448.3402545511,6391.560341467455,1856528830260430.5,-68972.46142018272,6024255755092714.0,118.0
0,296529.59494920814,6345.815480620149,1874918379458006.8,-68725.09207744284,6024255755092714.0,118.0
0,304837.25648462796,6308.0521351809875,1897933384192485.0,-68394.00439250925,6024255755092714.0,118.0
0,313377.6679423579,6290.021099538513,1925767751832265.0,-67974.96949610177,6024255755092714.0,118.0
0,322157.35011361033,6172.275721704427,1958424284510773.8,-67467.78744834008,6024255755092714.0,118.0
0,331183.00647802826,6240.776223740424,1995672450220287.8,-66516.85750602368,6024255755092714.0,118.0
0,340461.52832193894,6357.058573367685,2037088610137343.5,-65164.499639046175,6024255755092714.0,118.0
1,304837.25648462796,6962.0,1975384821428571.8,-67199.99999999999,2569109401848363.5,118.0
1,313377.6679423579,6941.572959442754,1880077609402126.2,-68724.78073037081,2569109401848363.5,118.0
1,322157.35011361033,6874.901725937452,1781875034022546.8,-70558.01859619324,2569109401848363.5,118.0
1,331183.00647802826,6752.485464236612,1680682551137695.8,-72773.84890627072,2569109401848363.5,118.0
1,340461.52832193894,6562.461871902473,1576413951051592.2,-75470.43433501135,2569109401848363.5,118.0
