particle,time,energy,r,potential,impact parameter,v0
0,201403.9780680049,8192.000000000015,1975384821428571.8,-67199.99999999999,2936658541312394.5,128.0
0,207046.57196141605,8183.578739327713,1915251170744019.8,-67823.94925854458,2936658541312394.5,128.0
0,212847.25044755166,8156.666503285131,1853744480112045.8,-68540.55671859984,2936658541312394.5,128.0
0,218810.44247149065,8108.516288201063,1790880022738343.5,-69363.70776690292,2936658541312394.5,128.0
0,224940.70106095684,8035.965136388855,1726686037312817.5,-70309.69439423466,2936658541312394.5,128.0
0,231242.70680265882,7935.361552817645,1661207726075413.5,-71397.6671626946,2936658541312394.5,128.0
0,237721.2714160141,7802.479500139016,1594512602330763.0,-72650.15380847163,2936658541312394.5,128.0
0,244381.34142700973,7632.417285419695,1526697699578786.2,-74093.62997778207,2936658541312394.5,128.0
0,251228.00194497657,7419.480409805372,1457899363378369.8,-75759.09832984455,2936658541312394.5,128.0
0,258266.4805451856,7157.049373945381,1388306639046538.2,-77682.57430297791,2936658541312394.5,128.0
0,265502.15126021486,6837.437613001108,1318179665440458.0,-79905.26595576637,2936658541312394.5,128.0
0,272940.5386831414,6451.753170146389,1247874995994934.2,-82473.02927443526,2936658541312394.5,128.0
0,280587.3221856877,4123.632527637223,1178644298969990.5,-85405.0362375842,2936658541312394.5,128.0
0,288448.3402545511,1470.821135040227,1112180457851277.1,-88687.98869279174,2936658541312394.5,128.0
0,296529.59494920814,-1487.6026628563122,1049831122420407.4,-92292.24822815617,2936658541312394.5,128.0
0,304837.25648462796,-4679.656864197168,993301523256311.6,-96128.41372315623,2936658541312394.5,128.0
0,313377.6679423579,-7954.138469286612,944676384985466.2,-100017.85309649387,2936658541312394.5,128.0
0,322157.35011361033,-11062.490813199824,906366767836773.6,-103670.22643433436,2936658541312394.5,128.0
0,331183.00647802826,-13673.746822921297,880926817091097.8,-106692.68522708377,2936658541312394.5,128.0
0,340461.52832193894,-15450.873008840368,870707628466103.6,-108659.153488452,2936658541312394.5,128.0
1,272940.5386831414,8192.000000000015,1975384821428571.8,-67199.99999999999,3826032981658909.5,128.0
1,280587.3221856877,8178.336600089169,1903804822286667.0,-68212.57378484622,3826032981658909.5,128.0
1,288448.3402545511,8134.654429825023,1831441500850113.2,-69375.98489474114,3826032981658909.5,128.0
1,296529.59494920814,8056.515922773178,1758513577750916.0,-70710.0528195949,3826032981658909.5,128.0
1,304837.25648462796,7938.913648374844,1685305271882442.8,-72236.11847474801,3826032981658909.5,128.0
1,313377.6679423579,7776.238029755827,1612184672041090.2,-73976.23772828831,3826032981658909.5,128.0
1,322157.35011361033,7562.277302099494,1539627111223727.2,-75951.58935156447,3826032981658909.5,128.0
1,331183.00647802826,7290.277594645115,1468244361421715.0,-78179.62020269633,3826032981658909.5,128.0
1,340461.52832193894,6953.106795518979,1398819920531836.5,-80669.26165204126,3826032981658909.5,128.0
