particle,time,energy,r,potential,impact parameter,v0
0,129439.8629230931,2.0,1975384821428571.8,-67199.99999999999,2.928606536557073e+17,2.0
0,133066.28871219646,8.759437451633858,1950912013600910.0,-67540.99348686478,2.928606536557073e+17,2.0
0,136794.3135273409,29.875450672843726,1926195078516820.5,-67854.98030963005,2.928606536557073e+17,2.0
0,140626.78379712935,66.65544217193383,1901288085668321.0,-68138.24181556671,2.928606536557073e+17,2.0
0,144566.625696557,120.47081545338733,1876254679148708.8,-68386.8499224058,2.928606536557073e+17,2.0
0,148616.84738120958,192.74980838691408,1851169339893095.2,-68596.70593966437,2.928606536557073e+17,2.0
0,152780.5412840577,284.96676485816715,1826118772704844.8,-68763.59890901254,2.928606536557073e+17,2.0
0,157060.88647659603,396.89786165645637,1801203369568312.0,-68885.88087206343,2.928606536557073e+17,2.0
0,161461.1510961327,477.82872804756335,1776530040465795.5,-69037.77584547093,2.928606536557073e+17,2.0
0,165984.69484108573,502.3453003495961,1752200791500779.2,-69255.86803907217,2.928606536557073e+17,2.0
0,170634.97153618548,468.60383446130436,1728327283387621.5,-69541.16580494118,2.928606536557073e+17,2.0
0,175415.53176954575,399.42824959418795,1705034012841053.0,-69869.63617163771,2.928606536557073e+17,2.0
0,180330.0256036147,320.94653970055515,1682459213024335.5,-70213.49339326797,2.928606536557073e+17,2.0
0,185382.20536208036,232.7711540893215,1660755661039980.0,-70570.93729003037,2.928606536557073e+17,2.0
0,190575.92849484697,134.5589860987675,1640091331449768.8,-70939.5085260175,2.928606536557073e+17,2.0
0,195915.1605232883,26.045379487695755,1620649820858110.5,-71315.97086098636,2.928606536557073e+17,2.0
0,201403.9780680049,-92.93301524518756,1602630455017586.5,-71696.21200291,2.928606536557073e+17,2.0
0,207046.57196141605,-222.41280904847372,1586247978608157.5,-72075.15803913453,2.928606536557073e+17,2.0
0,212847.25044755166,-362.27639490437286,1571731721452476.0,-72446.71290138578,2.928606536557073e+17,2.0
0,218810.44247149065,-512.2232961741975,1559324136807397.0,-72803.73645268641,2.928606536557073e+17,2.0
0,224940.70106095684,-671.7416125114978,1549278621270265.5,-73138.0759359628,2.928606536557073e+17,2.0
0,231242.70680265882,-840.0812373368244,1541856555298648.5,-73440.66494712068,2.928606536557073e+17,2.0
0,237721.2714160141,-1016.2308763850888,1537323550714356.0,-73701.70103238116,2.928606536557073e+17,2.0
0,244381.34142700973,-1198.9011266905145,1535944956755305.0,-73910.90692061822,2.928606536557073e+17,2.0
0,251228.00194497657,-1386.5158940620167,1537980755464992.5,-74057.87126062122,2.928606536557073e+17,2.0
0,258266.4805451856,-1577.214158883944,1543680062196686.2,-74132.45331244897,2.928606536557073e+17,2.0
0,265502.15126021486,-1768.8635033443425,1553275525247908.5,-74125.22404232669,2.928606536557073e+17,2.0
0,272940.5386831414,-1959.0859047004196,1566977975107291.2,-74027.90595562814,2.928606536557073e+17,2.0
0,280587.3221856877,-2145.29516853737,1584971694164959.8,-73833.7684628011,2.928606536557073e+17,2.0
0,288448.3402545511,-2324.744180960508,1607410652408812.8,-73537.93670961204,2.928606536557073e+17,2.0
0,296529.59494920814,-2494.5790973234107,1634415982282778.5,-73137.58030562455,2.928606536557073e+17,2.0
0,304837.25648462796,-2651.8968490087136,1666074855092558.2,-72631.96307201561,2.928606536557073e+17,2.0
0,313377.6679423579,-2793.80207332634,1702440789287829.5,-72022.35292459565,2.928606536557073e+17,2.0
0,322157.35011361033,-2917.4597949341114,1743535289375405.0,-71311.80854968276,2.928606536557073e+17,2.0
0,331183.00647802826,-3020.1408475388453,1789350603970491.2,-70504.8731170638,2.928606536557073e+17,2.0
0,340461.52832193894,-2944.8583592767536,1840014083090987.2,-69604.14718871952,2.928606536557073e+17,2.0
1,331183.00647802826,2.0,1975384821428571.8,-67199.99999999999,9.51070645545603e+16,2.0
1,340461.52832193894,-22.27998369737179,1871297620220151.5,-69017.65672801597,9.51070645545603e+16,2.0
